날짜,시도지역코드,발생건수(건)
20140202,47,66
20140202,48,78
20140202,49,35
20140202,99,1566
20140203,11,11418
20140203,26,3990
20140203,27,3397
20140203,28,2361
20140203,29,1495
20140203,30,1791
20140203,31,1245
20140203,41,13212
20140203,42,1737
20140203,43,1892
20140203,44,2632
20140203,45,2908
20140203,46,2242
20140203,47,3769
20140203,48,4129
20140203,49,898
20140203,99,59136
20140204,11,7589
20140204,26,2528
20140204,27,2241
20140204,28,1631
20140204,29,1004
20140204,30,1145
20140204,31,783
20140204,41,8508
20140204,42,1289
20140204,43,1193
20140204,44,1670
20140204,45,2052
20140204,46,1381
20140204,47,2418
20140204,48,2558
20140204,49,604
20140204,99,38601
20140205,11,7697
20140205,26,2611
20140205,27,2174
20140205,28,1696
20140205,29,930
20140205,30,1198
20140205,31,796
20140205,41,8626
20140205,42,1124
20140205,43,1198
20140205,44,1753
20140205,45,1962
20140205,46,1487
20140205,47,2385
20140205,48,2619
20140205,49,574
20140205,99,38836
20140206,11,7814
20140206,26,2477
20140206,27,2159
20140206,28,1765
20140206,29,1029
20140206,30,1246
20140206,31,731
20140206,41,8794
20140206,42,1254
20140206,43,1217
20140206,44,1746
20140206,45,2000
20140206,46,1367
20140206,47,2437
20140206,48,2408
20140206,49,529
20140206,99,38985
20140207,11,8191
20140207,26,2331
20140207,27,2161
20140207,28,1836
20140207,29,1099
20140207,30,1235
20140207,31,720
20140207,41,8961
20140207,42,1064
20140207,43,1322
20140207,44,1787
20140207,45,2152
20140207,46,1653
20140207,47,2406
20140207,48,2645
20140207,49,594
20140207,99,40167
20140208,11,6330
20140208,26,1971
20140208,27,1913
20140208,28,1383
20140208,29,844
20140208,30,1103
20140208,31,645
20140208,41,7401
20140208,42,691
20140208,43,1054
20140208,44,1405
20140208,45,1512
20140208,46,1133
20140208,47,1877
20140208,48,2141
20140208,49,428
20140208,99,31839
20140209,11,231
20140209,26,53
20140209,27,51
20140209,28,36
20140209,29,50
20140209,30,43
20140209,31,34
20140209,41,362
20140209,42,15
20140209,43,48
20140209,44,51
20140209,45,74
20140209,46,57
20140209,47,37
20140209,48,63
20140209,49,38
20140209,99,1245
20140210,11,9844
20140210,26,2761
20140210,27,2807
20140210,28,2224
20140210,29,1301
20140210,30,1472
20140210,31,592
20140210,41,11010
20140210,42,1123
20140210,43,1483
20140210,44,2116
20140210,45,2467
20140210,46,1931
20140210,47,2652
20140210,48,3177
20140210,49,697
20140210,99,47665
