날짜,시도지역코드,발생건수(건)
2023-07-10,11,10298
2023-07-10,26,3948
2023-07-10,27,3045
2023-07-10,28,2896
2023-07-10,29,1384
2023-07-10,30,1519
2023-07-10,31,908
2023-07-10,41,14704
2023-07-10,42,0
2023-07-10,43,1830
2023-07-10,44,2504
2023-07-10,45,2464
2023-07-10,46,2164
2023-07-10,47,2966
2023-07-10,48,3624
2023-07-10,49,1042
2023-07-10,99,56837
2023-07-11,11,6313
2023-07-11,26,2484
2023-07-11,27,2030
2023-07-11,28,1779
2023-07-11,29,898
2023-07-11,30,1146
2023-07-11,31,676
2023-07-11,41,9598
2023-07-11,42,0
2023-07-11,43,1288
2023-07-11,44,1955
2023-07-11,45,1752
2023-07-11,46,1517
2023-07-11,47,2096
2023-07-11,48,2504
2023-07-11,49,683
2023-07-11,99,37791
2023-07-12,11,7854
2023-07-12,26,2548
2023-07-12,27,2245
2023-07-12,28,2131
2023-07-12,29,913
2023-07-12,30,1128
2023-07-12,31,616
2023-07-12,41,10831
2023-07-12,42,0
2023-07-12,43,1284
2023-07-12,44,1857
2023-07-12,45,1790
2023-07-12,46,1471
2023-07-12,47,2202
2023-07-12,48,2400
2023-07-12,49,722
2023-07-12,99,41127
2023-07-13,11,6156
2023-07-13,26,2644
2023-07-13,27,2084
2023-07-13,28,1665
2023-07-13,29,983
2023-07-13,30,1151
2023-07-13,31,658
2023-07-13,41,9026
2023-07-13,42,0
2023-07-13,43,1233
2023-07-13,44,1766
2023-07-13,45,1680
2023-07-13,46,1677
2023-07-13,47,2087
2023-07-13,48,2735
2023-07-13,49,781
2023-07-13,99,37481
2023-07-14,11,7776
2023-07-14,26,2464
2023-07-14,27,2064
2023-07-14,28,2160
2023-07-14,29,1051
2023-07-14,30,976
2023-07-14,31,743
2023-07-14,41,11084
2023-07-14,42,0
2023-07-14,43,1140
2023-07-14,44,1642
2023-07-14,45,1237
2023-07-14,46,1652
2023-07-14,47,2227
2023-07-14,48,2545
2023-07-14,49,759
2023-07-14,99,40729
2023-07-15,11,5860
2023-07-15,26,2075
2023-07-15,27,1599
2023-07-15,28,1742
2023-07-15,29,774
2023-07-15,30,798
2023-07-15,31,556
2023-07-15,41,8998
2023-07-15,42,0
2023-07-15,43,783
2023-07-15,44,1199
2023-07-15,45,1203
2023-07-15,46,1054
2023-07-15,47,1309
2023-07-15,48,1943
2023-07-15,49,454
2023-07-15,99,31105
2023-07-16,11,420
2023-07-16,26,66
2023-07-16,27,46
2023-07-16,28,161
2023-07-16,29,47
2023-07-16,30,64
2023-07-16,31,33
2023-07-16,41,908
2023-07-16,42,0
2023-07-16,43,64
2023-07-16,44,121
2023-07-16,45,41
2023-07-16,46,72
2023-07-16,47,60
2023-07-16,48,87
2023-07-16,49,129
2023-07-16,99,2359
2023-07-17,11,11038
2023-07-17,26,3750
2023-07-17,27,2953
2023-07-17,28,3060
2023-07-17,29,1310
2023-07-17,30,1610
2023-07-17,31,941
2023-07-17,41,15320
2023-07-17,42,1
2023-07-17,43,1830
2023-07-17,44,2909
2023-07-17,45,2550
2023-07-17,46,2131
2023-07-17,47,3215
2023-07-17,48,3667
2023-07-17,49,1026
2023-07-17,99,59003
2023-07-18,11,8241
2023-07-18,26,2631
2023-07-18,27,1831
2023-07-18,28,2258
2023-07-18,29,991
2023-07-18,30,1075
2023-07-18,31,631
2023-07-18,41,11235
2023-07-18,42,0
2023-07-18,43,1172
2023-07-18,44,1989
2023-07-18,45,1691
2023-07-18,46,1570
2023-07-18,47,2063
2023-07-18,48,2374
2023-07-18,49,751
2023-07-18,99,41744
2023-07-19,11,7799
2023-07-19,26,2721
2023-07-19,27,2317
2023-07-19,28,2280
2023-07-19,29,1040
2023-07-19,30,1318
2023-07-19,31,631
2023-07-19,41,10903
2023-07-19,42,0
2023-07-19,43,1346
2023-07-19,44,2070
2023-07-19,45,2008
2023-07-19,46,1649
2023-07-19,47,2237
2023-07-19,48,2707
2023-07-19,49,701
2023-07-19,99,42929
2023-07-20,11,7985
2023-07-20,26,2957
2023-07-20,27,2267
2023-07-20,28,2204
2023-07-20,29,1021
2023-07-20,30,1230
2023-07-20,31,700
2023-07-20,41,11294
2023-07-20,42,0
2023-07-20,43,1472
2023-07-20,44,2216
2023-07-20,45,1889
2023-07-20,46,1698
2023-07-20,47,2352
2023-07-20,48,2843
2023-07-20,49,809
2023-07-20,99,44186
2023-07-21,11,9013
2023-07-21,26,3205
2023-07-21,27,2598
2023-07-21,28,2545
2023-07-21,29,1216
2023-07-21,30,1402
2023-07-21,31,778
2023-07-21,41,13017
2023-07-21,42,0
2023-07-21,43,1613
2023-07-21,44,2383
2023-07-21,45,2080
2023-07-21,46,1806
2023-07-21,47,2525
2023-07-21,48,3193
2023-07-21,49,807
2023-07-21,99,49560
2023-07-22,11,6168
2023-07-22,26,2014
2023-07-22,27,1746
2023-07-22,28,1756
2023-07-22,29,761
2023-07-22,30,946
2023-07-22,31,502
2023-07-22,41,9398
2023-07-22,42,0
2023-07-22,43,1045
2023-07-22,44,1635
2023-07-22,45,1332
2023-07-22,46,1037
2023-07-22,47,1561
2023-07-22,48,2049
2023-07-22,49,386
2023-07-22,99,33143
2023-07-23,11,397
2023-07-23,26,57
2023-07-23,27,39
2023-07-23,28,165
2023-07-23,29,53
2023-07-23,30,65
2023-07-23,31,37
2023-07-23,41,939
2023-07-23,43,61
2023-07-23,44,105
2023-07-23,45,43
2023-07-23,46,62
2023-07-23,47,50
2023-07-23,48,123
2023-07-23,49,127
2023-07-23,99,2365
2023-07-24,11,11249
2023-07-24,26,3860
2023-07-24,27,3093
2023-07-24,28,3269
2023-07-24,29,1322
2023-07-24,30,1797
2023-07-24,31,1047
2023-07-24,41,15694
2023-07-24,42,0
2023-07-24,43,1850
2023-07-24,44,2846
2023-07-24,45,2634
2023-07-24,46,2083
2023-07-24,47,3270
2023-07-24,48,3566
2023-07-24,49,976
2023-07-24,99,60213
2023-07-25,11,8895
2023-07-25,26,3301
2023-07-25,27,2633
2023-07-25,28,2452
2023-07-25,29,1143
2023-07-25,30,1442
2023-07-25,31,812
2023-07-25,41,12584
2023-07-25,42,1
2023-07-25,43,1481
2023-07-25,44,2262
2023-07-25,45,2025
2023-07-25,46,1987
2023-07-25,47,2516
2023-07-25,48,3132
2023-07-25,49,775
2023-07-25,99,48880
2023-07-26,11,7787
2023-07-26,26,2943
2023-07-26,27,2411
2023-07-26,28,2362
2023-07-26,29,923
2023-07-26,30,1280
2023-07-26,31,680
2023-07-26,41,11047
2023-07-26,42,0
2023-07-26,43,1258
2023-07-26,44,2168
2023-07-26,45,1851
2023-07-26,46,1621
2023-07-26,47,2378
2023-07-26,48,2706
2023-07-26,49,805
2023-07-26,99,43495
2023-07-27,11,7880
2023-07-27,26,2980
2023-07-27,27,2228
2023-07-27,28,2216
2023-07-27,29,976
2023-07-27,30,1321
2023-07-27,31,691
2023-07-27,41,11432
2023-07-27,42,0
2023-07-27,43,1377
2023-07-27,44,2128
2023-07-27,45,2013
2023-07-27,46,1807
2023-07-27,47,2499
2023-07-27,48,2990
2023-07-27,49,730
2023-07-27,99,44500
2023-07-28,11,9211
2023-07-28,26,3430
2023-07-28,27,2556
2023-07-28,28,2636
2023-07-28,29,1185
2023-07-28,30,1421
2023-07-28,31,820
2023-07-28,41,13284
2023-07-28,42,0
2023-07-28,43,1522
2023-07-28,44,2527
2023-07-28,45,2170
2023-07-28,46,1989
2023-07-28,47,2661
2023-07-28,48,3391
2023-07-28,49,824
2023-07-28,99,51078
2023-07-29,11,5855
2023-07-29,26,2137
2023-07-29,27,1549
2023-07-29,28,1789
2023-07-29,29,777
2023-07-29,30,905
2023-07-29,31,531
2023-07-29,41,8968
2023-07-29,42,1
2023-07-29,43,935
2023-07-29,44,1584
2023-07-29,45,1282
2023-07-29,46,1103
2023-07-29,47,1610
2023-07-29,48,1991
2023-07-29,49,457
2023-07-29,99,32198
2023-07-30,11,487
2023-07-30,26,79
2023-07-30,27,66
2023-07-30,28,209
2023-07-30,29,59
2023-07-30,30,68
2023-07-30,31,35
2023-07-30,41,933
2023-07-30,43,60
2023-07-30,44,125
2023-07-30,45,40
2023-07-30,46,69
2023-07-30,47,52
2023-07-30,48,107
2023-07-30,49,109
2023-07-30,99,2543
2023-07-31,11,10958
2023-07-31,26,4058
2023-07-31,27,3273
2023-07-31,28,3097
2023-07-31,29,1436
2023-07-31,30,1779
2023-07-31,31,912
2023-07-31,41,16449
2023-07-31,42,1
2023-07-31,43,2066
2023-07-31,44,3197
2023-07-31,45,2783
2023-07-31,46,2287
2023-07-31,47,3215
2023-07-31,48,3950
2023-07-31,49,1008
2023-07-31,99,62202
2023-08-01,11,8560
2023-08-01,26,3095
2023-08-01,27,2674
2023-08-01,28,2359
2023-08-01,29,1063
2023-08-01,30,1406
2023-08-01,31,680
2023-08-01,41,12827
2023-08-01,42,0
2023-08-01,43,1487
2023-08-01,44,2475
2023-08-01,45,2184
2023-08-01,46,1771
2023-08-01,47,2536
2023-08-01,48,2982
2023-08-01,49,776
2023-08-01,99,48324
2023-08-02,11,7666
2023-08-02,26,2824
2023-08-02,27,2391
2023-08-02,28,2276
2023-08-02,29,981
2023-08-02,30,1397
2023-08-02,31,619
2023-08-02,41,11711
2023-08-02,42,0
2023-08-02,43,1306
2023-08-02,44,2082
2023-08-02,45,2038
2023-08-02,46,1427
2023-08-02,47,2369
2023-08-02,48,2910
2023-08-02,49,747
2023-08-02,99,44002
2023-08-03,11,8021
2023-08-03,26,2911
2023-08-03,27,2298
2023-08-03,28,2168
2023-08-03,29,859
2023-08-03,30,1351
2023-08-03,31,646
2023-08-03,41,11646
2023-08-03,42,0
2023-08-03,43,1482
2023-08-03,44,2257
2023-08-03,45,2094
2023-08-03,46,1607
2023-08-03,47,2412
2023-08-03,48,2789
2023-08-03,49,831
2023-08-03,99,44698
2023-08-04,11,8950
2023-08-04,26,3308
2023-08-04,27,2679
2023-08-04,28,2542
2023-08-04,29,1122
2023-08-04,30,1486
2023-08-04,31,777
2023-08-04,41,13273
2023-08-04,42,0
2023-08-04,43,1602
2023-08-04,44,2497
2023-08-04,45,2199
2023-08-04,46,1866
2023-08-04,47,2652
2023-08-04,48,3050
2023-08-04,49,790
2023-08-04,99,50203
2023-08-05,11,5895
2023-08-05,26,2035
2023-08-05,27,1546
2023-08-05,28,1627
2023-08-05,29,721
2023-08-05,30,937
2023-08-05,31,454
2023-08-05,41,8955
2023-08-05,42,0
2023-08-05,43,966
2023-08-05,44,1516
2023-08-05,45,1203
2023-08-05,46,990
2023-08-05,47,1431
2023-08-05,48,1909
2023-08-05,49,440
2023-08-05,99,31385
2023-08-06,11,470
2023-08-06,26,101
2023-08-06,27,47
2023-08-06,28,202
2023-08-06,29,81
2023-08-06,30,57
2023-08-06,31,45
2023-08-06,41,1112
2023-08-06,42,0
2023-08-06,43,54
2023-08-06,44,145
2023-08-06,45,66
2023-08-06,46,75
2023-08-06,47,70
2023-08-06,48,104
2023-08-06,49,106
2023-08-06,99,2772
2023-08-07,11,11192
2023-08-07,26,4061
2023-08-07,27,3392
2023-08-07,28,3316
2023-08-07,29,1409
2023-08-07,30,1771
2023-08-07,31,1021
2023-08-07,41,16164
2023-08-07,42,0
2023-08-07,43,1864
2023-08-07,44,3147
2023-08-07,45,2569
2023-08-07,46,2293
2023-08-07,47,3389
2023-08-07,48,3999
2023-08-07,49,1121
2023-08-07,99,62402
2023-08-08,11,8786
2023-08-08,26,3159
2023-08-08,27,2658
2023-08-08,28,2444
2023-08-08,29,1159
2023-08-08,30,1352
2023-08-08,31,792
2023-08-08,41,12514
2023-08-08,42,1
2023-08-08,43,1417
2023-08-08,44,2380
2023-08-08,45,2137
2023-08-08,46,1819
2023-08-08,47,2689
2023-08-08,48,3130
2023-08-08,49,905
2023-08-08,99,48758
2023-08-09,11,7903
2023-08-09,26,2107
2023-08-09,27,2036
2023-08-09,28,2335
2023-08-09,29,1013
2023-08-09,30,1269
2023-08-09,31,506
2023-08-09,41,11435
2023-08-09,42,0
2023-08-09,43,1302
2023-08-09,44,2130
2023-08-09,45,1984
2023-08-09,46,1505
2023-08-09,47,2099
2023-08-09,48,2208
2023-08-09,49,799
2023-08-09,99,41825
2023-08-10,11,5589
2023-08-10,26,1781
2023-08-10,27,1595
2023-08-10,28,1711
2023-08-10,29,799
2023-08-10,30,901
2023-08-10,31,462
2023-08-10,41,8476
2023-08-10,42,0
2023-08-10,43,838
2023-08-10,44,1519
2023-08-10,45,1217
2023-08-10,46,1183
2023-08-10,47,1326
2023-08-10,48,1852
2023-08-10,49,775
2023-08-10,99,30847
2023-08-11,11,8301
2023-08-11,26,3462
2023-08-11,27,2923
2023-08-11,28,2316
2023-08-11,29,1241
2023-08-11,30,1440
2023-08-11,31,884
2023-08-11,41,12639
2023-08-11,42,0
2023-08-11,43,1643
2023-08-11,44,2548
2023-08-11,45,2296
2023-08-11,46,1903
2023-08-11,47,2948
2023-08-11,48,3400
2023-08-11,49,915
2023-08-11,99,50329
2023-08-12,11,5661
2023-08-12,26,1963
2023-08-12,27,1724
2023-08-12,28,1660
2023-08-12,29,800
2023-08-12,30,843
2023-08-12,31,551
2023-08-12,41,9044
2023-08-12,42,0
2023-08-12,43,978
2023-08-12,44,1445
2023-08-12,45,1258
2023-08-12,46,1016
2023-08-12,47,1581
2023-08-12,48,1972
2023-08-12,49,373
2023-08-12,99,31645
2023-08-13,11,411
2023-08-13,26,81
2023-08-13,27,52
2023-08-13,28,162
2023-08-13,29,64
2023-08-13,30,78
2023-08-13,31,49
2023-08-13,41,1064
2023-08-13,42,0
2023-08-13,43,56
2023-08-13,44,129
2023-08-13,45,70
2023-08-13,46,74
2023-08-13,47,51
2023-08-13,48,116
2023-08-13,49,124
2023-08-13,99,2611
2023-08-14,11,10315
2023-08-14,26,4049
2023-08-14,27,3269
2023-08-14,28,3298
2023-08-14,29,1434
2023-08-14,30,1830
2023-08-14,31,1012
2023-08-14,41,16448
2023-08-14,42,0
2023-08-14,43,1930
2023-08-14,44,2814
2023-08-14,45,2301
2023-08-14,46,2164
2023-08-14,47,3264
2023-08-14,48,3484
2023-08-14,49,1022
2023-08-14,99,60119
2023-08-15,11,612
2023-08-15,26,354
2023-08-15,27,265
2023-08-15,28,318
2023-08-15,29,144
2023-08-15,30,229
2023-08-15,31,124
2023-08-15,41,1164
2023-08-15,42,0
2023-08-15,43,159
2023-08-15,44,212
2023-08-15,45,177
2023-08-15,46,171
2023-08-15,47,245
2023-08-15,48,338
2023-08-15,49,107
2023-08-15,99,4683
2023-08-16,11,10013
2023-08-16,26,3543
2023-08-16,27,2929
2023-08-16,28,2971
2023-08-16,29,1373
2023-08-16,30,1533
2023-08-16,31,951
2023-08-16,41,14443
2023-08-16,42,0
2023-08-16,43,1638
2023-08-16,44,2648
2023-08-16,45,2634
2023-08-16,46,2055
2023-08-16,47,2719
2023-08-16,48,3343
2023-08-16,49,1015
2023-08-16,99,55349
2023-08-17,11,8504
2023-08-17,26,3212
2023-08-17,27,2570
2023-08-17,28,2388
2023-08-17,29,1122
2023-08-17,30,1423
2023-08-17,31,748
2023-08-17,41,12856
2023-08-17,42,0
2023-08-17,43,1478
2023-08-17,44,2486
2023-08-17,45,2172
2023-08-17,46,1910
2023-08-17,47,2660
2023-08-17,48,3133
2023-08-17,49,865
2023-08-17,99,48869
2023-08-18,11,9416
2023-08-18,26,3403
2023-08-18,27,2829
2023-08-18,28,2742
2023-08-18,29,1158
2023-08-18,30,1614
2023-08-18,31,796
2023-08-18,41,13761
2023-08-18,42,0
2023-08-18,43,1697
2023-08-18,44,2513
2023-08-18,45,2365
2023-08-18,46,1967
2023-08-18,47,2600
2023-08-18,48,3246
2023-08-18,49,853
2023-08-18,99,52441
2023-08-19,11,6180
2023-08-19,26,2063
2023-08-19,27,1695
2023-08-19,28,1829
2023-08-19,29,769
2023-08-19,30,1059
2023-08-19,31,509
2023-08-19,41,9696
2023-08-19,42,0
2023-08-19,43,997
2023-08-19,44,1654
2023-08-19,45,1377
2023-08-19,46,1158
2023-08-19,47,1438
2023-08-19,48,1953
2023-08-19,49,490
2023-08-19,99,33639
2023-08-20,11,499
2023-08-20,26,96
2023-08-20,27,58
2023-08-20,28,192
2023-08-20,29,59
2023-08-20,30,77
2023-08-20,31,44
2023-08-20,41,1100
2023-08-20,43,66
2023-08-20,44,154
2023-08-20,45,69
2023-08-20,46,85
2023-08-20,47,59
2023-08-20,48,106
2023-08-20,49,124
2023-08-20,99,2841
2023-08-21,11,11591
2023-08-21,26,4003
2023-08-21,27,3295
2023-08-21,28,3190
2023-08-21,29,1478
2023-08-21,30,1844
2023-08-21,31,1052
2023-08-21,41,16623
2023-08-21,42,0
2023-08-21,43,1890
2023-08-21,44,3013
2023-08-21,45,2615
2023-08-21,46,2190
2023-08-21,47,3326
2023-08-21,48,3959
2023-08-21,49,1126
2023-08-21,99,62949
2023-08-22,11,8250
2023-08-22,26,3342
2023-08-22,27,2577
2023-08-22,28,2355
2023-08-22,29,1192
2023-08-22,30,1500
2023-08-22,31,800
2023-08-22,41,12161
2023-08-22,42,0
2023-08-22,43,1441
2023-08-22,44,2322
2023-08-22,45,2024
2023-08-22,46,1754
2023-08-22,47,2719
2023-08-22,48,3045
2023-08-22,49,845
2023-08-22,99,47672
2023-08-23,11,6548
2023-08-23,26,2789
2023-08-23,27,2378
2023-08-23,28,1860
2023-08-23,29,968
2023-08-23,30,1299
2023-08-23,31,723
2023-08-23,41,9949
2023-08-23,42,0
2023-08-23,43,1277
2023-08-23,44,1958
2023-08-23,45,1821
2023-08-23,46,1502
2023-08-23,47,2466
2023-08-23,48,2682
2023-08-23,49,711
2023-08-23,99,40062
2023-08-24,11,8484
2023-08-24,26,2679
2023-08-24,27,2223
2023-08-24,28,2206
2023-08-24,29,889
2023-08-24,30,1370
2023-08-24,31,772
2023-08-24,41,12245
2023-08-24,42,1
2023-08-24,43,1345
2023-08-24,44,2055
2023-08-24,45,1874
2023-08-24,46,1668
2023-08-24,47,2479
2023-08-24,48,2656
2023-08-24,49,897
2023-08-24,99,45129
2023-08-25,11,9475
2023-08-25,26,3497
2023-08-25,27,2627
2023-08-25,28,2597
2023-08-25,29,1152
2023-08-25,30,1506
2023-08-25,31,789
2023-08-25,41,13902
2023-08-25,42,0
2023-08-25,43,1566
2023-08-25,44,2347
2023-08-25,45,2133
2023-08-25,46,1903
2023-08-25,47,2739
2023-08-25,48,3312
2023-08-25,49,847
2023-08-25,99,51838
2023-08-26,11,6225
2023-08-26,26,2131
2023-08-26,27,1691
2023-08-26,28,1796
2023-08-26,29,900
2023-08-26,30,1041
2023-08-26,31,558
2023-08-26,41,9541
2023-08-26,42,0
2023-08-26,43,1013
2023-08-26,44,1671
2023-08-26,45,1312
2023-08-26,46,1103
2023-08-26,47,1660
2023-08-26,48,2074
2023-08-26,49,447
2023-08-26,99,33956
2023-08-27,11,444
2023-08-27,26,96
2023-08-27,27,56
2023-08-27,28,148
2023-08-27,29,59
2023-08-27,30,66
2023-08-27,31,31
2023-08-27,41,1015
2023-08-27,42,0
2023-08-27,43,53
2023-08-27,44,135
2023-08-27,45,84
2023-08-27,46,89
2023-08-27,47,61
2023-08-27,48,120
2023-08-27,49,146
2023-08-27,99,2624
2023-08-28,11,10259
2023-08-28,26,4132
2023-08-28,27,3254
2023-08-28,28,2842
2023-08-28,29,1420
2023-08-28,30,1821
2023-08-28,31,1013
2023-08-28,41,15432
2023-08-28,42,1
2023-08-28,43,1823
2023-08-28,44,2863
2023-08-28,45,2585
2023-08-28,46,2179
2023-08-28,47,3320
2023-08-28,48,4056
2023-08-28,49,1069
2023-08-28,99,59869
2023-08-29,11,7338
2023-08-29,26,2961
2023-08-29,27,2314
2023-08-29,28,1997
2023-08-29,29,1045
2023-08-29,30,1327
2023-08-29,31,776
2023-08-29,41,10865
2023-08-29,42,0
2023-08-29,43,1372
2023-08-29,44,2080
2023-08-29,45,1871
2023-08-29,46,1685
2023-08-29,47,2499
2023-08-29,48,2694
2023-08-29,49,754
2023-08-29,99,42945
2023-08-30,11,7061
2023-08-30,26,2530
2023-08-30,27,1811
2023-08-30,28,2241
2023-08-30,29,886
2023-08-30,30,1098
2023-08-30,31,676
2023-08-30,41,10749
2023-08-30,42,0
2023-08-30,43,1088
2023-08-30,44,1894
2023-08-30,45,1678
2023-08-30,46,1348
2023-08-30,47,1976
2023-08-30,48,2418
2023-08-30,49,624
2023-08-30,99,39203
2023-08-31,11,7939
2023-08-31,26,2865
2023-08-31,27,2353
2023-08-31,28,2035
2023-08-31,29,985
2023-08-31,30,1362
2023-08-31,31,699
2023-08-31,41,11850
2023-08-31,42,0
2023-08-31,43,1331
2023-08-31,44,2104
2023-08-31,45,1921
2023-08-31,46,1643
2023-08-31,47,2395
2023-08-31,48,2929
2023-08-31,49,853
2023-08-31,99,44570
2023-09-01,11,8849
2023-09-01,26,2509
2023-09-01,27,2480
2023-09-01,28,2298
2023-09-01,29,1066
2023-09-01,30,1358
2023-09-01,31,734
2023-09-01,41,12570
2023-09-01,42,0
2023-09-01,43,1418
2023-09-01,44,2233
2023-09-01,45,1985
2023-09-01,46,1697
2023-09-01,47,2488
2023-09-01,48,2895
2023-09-01,49,735
2023-09-01,99,46624
2023-09-02,11,5870
2023-09-02,26,2100
2023-09-02,27,1625
2023-09-02,28,1675
2023-09-02,29,805
2023-09-02,30,983
2023-09-02,31,575
2023-09-02,41,9207
2023-09-02,42,0
2023-09-02,43,1032
2023-09-02,44,1405
2023-09-02,45,1296
2023-09-02,46,977
2023-09-02,47,1431
2023-09-02,48,2116
2023-09-02,49,427
2023-09-02,99,32288
2023-09-03,11,429
2023-09-03,26,76
2023-09-03,27,39
2023-09-03,28,155
2023-09-03,29,54
2023-09-03,30,69
2023-09-03,31,51
2023-09-03,41,1015
2023-09-03,42,0
2023-09-03,43,47
2023-09-03,44,109
2023-09-03,45,57
2023-09-03,46,70
2023-09-03,47,52
2023-09-03,48,116
2023-09-03,49,120
2023-09-03,99,2493
2023-09-04,11,10790
2023-09-04,26,3697
2023-09-04,27,3049
2023-09-04,28,2799
2023-09-04,29,1300
2023-09-04,30,1798
2023-09-04,31,1006
2023-09-04,41,15720
2023-09-04,42,0
2023-09-04,43,1765
2023-09-04,44,2785
2023-09-04,45,2394
2023-09-04,46,2089
2023-09-04,47,2969
2023-09-04,48,3797
2023-09-04,49,977
2023-09-04,99,58439
2023-09-05,11,7859
2023-09-05,26,2989
2023-09-05,27,2342
2023-09-05,28,2100
2023-09-05,29,1016
2023-09-05,30,1343
2023-09-05,31,785
2023-09-05,41,11769
2023-09-05,42,0
2023-09-05,43,1452
2023-09-05,44,2159
2023-09-05,45,1962
2023-09-05,46,1648
2023-09-05,47,2380
2023-09-05,48,2972
2023-09-05,49,763
2023-09-05,99,44681
2023-09-06,11,7053
2023-09-06,26,2688
2023-09-06,27,2228
2023-09-06,28,1983
2023-09-06,29,901
2023-09-06,30,1277
2023-09-06,31,711
2023-09-06,41,10613
2023-09-06,42,0
2023-09-06,43,1363
2023-09-06,44,1917
2023-09-06,45,1803
2023-09-06,46,1469
2023-09-06,47,2191
2023-09-06,48,2667
2023-09-06,49,687
2023-09-06,99,40602
2023-09-07,11,7832
2023-09-07,26,2787
2023-09-07,27,2163
2023-09-07,28,2031
2023-09-07,29,934
2023-09-07,30,1341
2023-09-07,31,748
2023-09-07,41,11735
2023-09-07,42,0
2023-09-07,43,1420
2023-09-07,44,2185
2023-09-07,45,1987
2023-09-07,46,1620
2023-09-07,47,2375
2023-09-07,48,2878
2023-09-07,49,700
2023-09-07,99,43872
2023-09-08,11,9225
2023-09-08,26,3126
2023-09-08,27,2480
2023-09-08,28,2382
2023-09-08,29,1186
2023-09-08,30,1588
2023-09-08,31,843
2023-09-08,41,13704
2023-09-08,42,0
2023-09-08,43,1558
2023-09-08,44,2361
2023-09-08,45,2149
2023-09-08,46,1738
2023-09-08,47,2427
2023-09-08,48,3273
2023-09-08,49,772
2023-09-08,99,50059
2023-09-09,11,6189
2023-09-09,26,2051
2023-09-09,27,1608
2023-09-09,28,1665
2023-09-09,29,815
2023-09-09,30,1069
2023-09-09,31,555
2023-09-09,41,9503
2023-09-09,42,0
2023-09-09,43,1015
2023-09-09,44,1609
2023-09-09,45,1435
2023-09-09,46,1126
2023-09-09,47,1558
2023-09-09,48,2022
2023-09-09,49,392
2023-09-09,99,33313
2023-09-10,11,444
2023-09-10,26,69
2023-09-10,27,42
2023-09-10,28,126
2023-09-10,29,45
2023-09-10,30,55
2023-09-10,31,30
2023-09-10,41,1024
2023-09-10,43,45
2023-09-10,44,79
2023-09-10,45,50
2023-09-10,46,75
2023-09-10,47,49
2023-09-10,48,124
2023-09-10,49,113
2023-09-10,99,2386
2023-09-11,11,10696
2023-09-11,26,3557
2023-09-11,27,3008
2023-09-11,28,2771
2023-09-11,29,1391
2023-09-11,30,1791
2023-09-11,31,1036
2023-09-11,41,16093
2023-09-11,42,1
2023-09-11,43,1864
2023-09-11,44,2742
2023-09-11,45,2506
2023-09-11,46,2038
2023-09-11,47,2917
2023-09-11,48,3602
2023-09-11,49,975
2023-09-11,99,58415
2023-09-12,11,8231
2023-09-12,26,2736
2023-09-12,27,2296
2023-09-12,28,2102
2023-09-12,29,1110
2023-09-12,30,1377
2023-09-12,31,728
2023-09-12,41,12141
2023-09-12,42,0
2023-09-12,43,1475
2023-09-12,44,2140
2023-09-12,45,2031
2023-09-12,46,1552
2023-09-12,47,2309
2023-09-12,48,2843
2023-09-12,49,720
2023-09-12,99,44944
2023-09-13,11,6244
2023-09-13,26,2265
2023-09-13,27,2003
2023-09-13,28,1678
2023-09-13,29,914
2023-09-13,30,1221
2023-09-13,31,619
2023-09-13,41,9374
2023-09-13,42,0
2023-09-13,43,1203
2023-09-13,44,1619
2023-09-13,45,1688
2023-09-13,46,1335
2023-09-13,47,1875
2023-09-13,48,2537
2023-09-13,49,659
2023-09-13,99,36106
2023-09-14,11,7371
2023-09-14,26,2347
2023-09-14,27,1979
2023-09-14,28,1802
2023-09-14,29,937
2023-09-14,30,1242
2023-09-14,31,726
2023-09-14,41,10765
2023-09-14,42,0
2023-09-14,43,1321
2023-09-14,44,1975
2023-09-14,45,1730
2023-09-14,46,1583
2023-09-14,47,2095
2023-09-14,48,2559
2023-09-14,49,694
2023-09-14,99,40144
2023-09-15,11,8401
2023-09-15,26,2769
2023-09-15,27,2221
2023-09-15,28,2083
2023-09-15,29,982
2023-09-15,30,1402
2023-09-15,31,774
2023-09-15,41,12040
2023-09-15,42,0
2023-09-15,43,1347
2023-09-15,44,2060
2023-09-15,45,1842
2023-09-15,46,1674
2023-09-15,47,2225
2023-09-15,48,2883
2023-09-15,49,725
2023-09-15,99,44675
2023-09-16,11,5580
2023-09-16,26,1639
2023-09-16,27,1471
2023-09-16,28,1509
2023-09-16,29,777
2023-09-16,30,907
2023-09-16,31,467
2023-09-16,41,8915
2023-09-16,42,0
2023-09-16,43,852
2023-09-16,44,1388
2023-09-16,45,1204
2023-09-16,46,962
2023-09-16,47,1309
2023-09-16,48,1732
2023-09-16,49,402
2023-09-16,99,29841
2023-09-17,11,385
2023-09-17,26,57
2023-09-17,27,42
2023-09-17,28,141
2023-09-17,29,72
2023-09-17,30,59
2023-09-17,31,40
2023-09-17,41,891
2023-09-17,42,0
2023-09-17,43,40
2023-09-17,44,87
2023-09-17,45,48
2023-09-17,46,73
2023-09-17,47,32
2023-09-17,48,119
2023-09-17,49,112
2023-09-17,99,2247
2023-09-18,11,10075
2023-09-18,26,3439
2023-09-18,27,2901
2023-09-18,28,2509
2023-09-18,29,1407
2023-09-18,30,1667
2023-09-18,31,999
2023-09-18,41,14936
2023-09-18,42,0
2023-09-18,43,1783
