날짜,시도지역코드,발생건수(건)
2023-07-09,45,66
2023-07-09,46,84
2023-07-09,47,76
2023-07-09,48,147
2023-07-09,49,42
2023-07-09,99,2755
2023-07-10,11,14634
2023-07-10,26,6397
2023-07-10,27,4171
2023-07-10,28,4879
2023-07-10,29,2220
2023-07-10,30,2372
2023-07-10,31,1859
2023-07-10,41,19768
2023-07-10,42,0
2023-07-10,43,2821
2023-07-10,44,4116
2023-07-10,45,3065
2023-07-10,46,3565
2023-07-10,47,4151
2023-07-10,48,6014
2023-07-10,49,1100
2023-07-10,99,83417
2023-07-11,11,8579
2023-07-11,26,3819
2023-07-11,27,2581
2023-07-11,28,3022
2023-07-11,29,1520
2023-07-11,30,1723
2023-07-11,31,1265
2023-07-11,41,12460
2023-07-11,42,1
2023-07-11,43,1906
2023-07-11,44,2791
2023-07-11,45,2117
2023-07-11,46,2520
2023-07-11,47,2803
2023-07-11,48,4096
2023-07-11,49,849
2023-07-11,99,53629
2023-07-12,11,9871
2023-07-12,26,3984
2023-07-12,27,2770
2023-07-12,28,3370
2023-07-12,29,1402
2023-07-12,30,1547
2023-07-12,31,1098
2023-07-12,41,12884
2023-07-12,42,0
2023-07-12,43,1798
2023-07-12,44,2692
2023-07-12,45,1841
2023-07-12,46,2408
2023-07-12,47,2824
2023-07-12,48,3938
2023-07-12,49,714
2023-07-12,99,54756
2023-07-13,11,7985
2023-07-13,26,3947
2023-07-13,27,2660
2023-07-13,28,2727
2023-07-13,29,1597
2023-07-13,30,1506
2023-07-13,31,1218
2023-07-13,41,11085
2023-07-13,42,0
2023-07-13,43,1750
2023-07-13,44,2629
2023-07-13,45,2012
2023-07-13,46,2533
2023-07-13,47,2725
2023-07-13,48,3998
2023-07-13,49,711
2023-07-13,99,50430
2023-07-14,11,10532
2023-07-14,26,4112
2023-07-14,27,2912
2023-07-14,28,3453
2023-07-14,29,1694
2023-07-14,30,1591
2023-07-14,31,1370
2023-07-14,41,14396
2023-07-14,42,0
2023-07-14,43,1830
2023-07-14,44,2500
2023-07-14,45,1807
2023-07-14,46,2614
2023-07-14,47,2963
2023-07-14,48,4148
2023-07-14,49,844
2023-07-14,99,58614
2023-07-15,11,8104
2023-07-15,26,3311
2023-07-15,27,2413
2023-07-15,28,3028
2023-07-15,29,1224
2023-07-15,30,1338
2023-07-15,31,931
2023-07-15,41,11862
2023-07-15,42,0
2023-07-15,43,1340
2023-07-15,44,1736
2023-07-15,45,1431
2023-07-15,46,1902
2023-07-15,47,2135
2023-07-15,48,3456
2023-07-15,49,549
2023-07-15,99,45720
2023-07-16,11,475
2023-07-16,26,193
2023-07-16,27,80
2023-07-16,28,188
2023-07-16,29,32
2023-07-16,30,141
2023-07-16,31,92
2023-07-16,41,888
2023-07-16,42,0
2023-07-16,43,113
2023-07-16,44,156
2023-07-16,45,49
2023-07-16,46,54
2023-07-16,47,101
2023-07-16,48,140
2023-07-16,49,41
2023-07-16,99,2802
2023-07-17,11,14158
2023-07-17,26,5934
2023-07-17,27,4128
2023-07-17,28,4792
2023-07-17,29,2232
2023-07-17,30,2384
2023-07-17,31,1755
2023-07-17,41,18921
2023-07-17,42,0
2023-07-17,43,2805
2023-07-17,44,4149
2023-07-17,45,2941
2023-07-17,46,3412
2023-07-17,47,4008
2023-07-17,48,5657
2023-07-17,49,1118
2023-07-17,99,80714
2023-07-18,11,10545
2023-07-18,26,3918
2023-07-18,27,2441
2023-07-18,28,3502
2023-07-18,29,1559
2023-07-18,30,1565
2023-07-18,31,1185
2023-07-18,41,13975
2023-07-18,42,1
2023-07-18,43,1830
2023-07-18,44,2676
2023-07-18,45,1926
2023-07-18,46,2428
2023-07-18,47,2692
2023-07-18,48,3754
2023-07-18,49,847
2023-07-18,99,56634
2023-07-19,11,9198
2023-07-19,26,4200
2023-07-19,27,2781
2023-07-19,28,3099
2023-07-19,29,1356
2023-07-19,30,1713
2023-07-19,31,1187
2023-07-19,41,12231
2023-07-19,42,0
2023-07-19,43,1787
2023-07-19,44,2669
2023-07-19,45,1851
2023-07-19,46,2346
2023-07-19,47,2725
2023-07-19,48,4040
2023-07-19,49,756
2023-07-19,99,53403
2023-07-20,11,9343
2023-07-20,26,4191
2023-07-20,27,2825
2023-07-20,28,3330
2023-07-20,29,1627
2023-07-20,30,1635
2023-07-20,31,1196
2023-07-20,41,13163
2023-07-20,42,1
2023-07-20,43,1806
2023-07-20,44,2789
2023-07-20,45,2040
2023-07-20,46,2540
2023-07-20,47,2936
2023-07-20,48,4012
2023-07-20,49,708
2023-07-20,99,55512
2023-07-21,11,11649
2023-07-21,26,4984
2023-07-21,27,3260
2023-07-21,28,4072
2023-07-21,29,1809
2023-07-21,30,2055
2023-07-21,31,1496
2023-07-21,41,16176
2023-07-21,42,0
2023-07-21,43,2263
2023-07-21,44,3362
2023-07-21,45,2385
2023-07-21,46,2860
2023-07-21,47,3428
2023-07-21,48,5178
2023-07-21,49,891
2023-07-21,99,67656
2023-07-22,11,8025
2023-07-22,26,3218
2023-07-22,27,2459
2023-07-22,28,3041
2023-07-22,29,1325
2023-07-22,30,1490
2023-07-22,31,977
2023-07-22,41,11700
2023-07-22,42,0
2023-07-22,43,1604
2023-07-22,44,2253
2023-07-22,45,1558
2023-07-22,46,1883
2023-07-22,47,2328
2023-07-22,48,3676
2023-07-22,49,518
2023-07-22,99,47084
2023-07-23,11,447
2023-07-23,26,183
2023-07-23,27,98
2023-07-23,28,129
2023-07-23,29,21
2023-07-23,30,147
2023-07-23,31,101
2023-07-23,41,828
2023-07-23,43,106
2023-07-23,44,178
2023-07-23,45,58
2023-07-23,46,41
2023-07-23,47,107
2023-07-23,48,167
2023-07-23,49,32
2023-07-23,99,2694
2023-07-24,11,14967
2023-07-24,26,6249
2023-07-24,27,4365
2023-07-24,28,4962
2023-07-24,29,2340
2023-07-24,30,2557
2023-07-24,31,1956
2023-07-24,41,20089
2023-07-24,42,1
2023-07-24,43,2880
2023-07-24,44,4095
2023-07-24,45,3045
2023-07-24,46,3839
2023-07-24,47,4697
2023-07-24,48,6252
2023-07-24,49,962
2023-07-24,99,85522
2023-07-25,11,11506
2023-07-25,26,4723
2023-07-25,27,3361
2023-07-25,28,3829
2023-07-25,29,1860
2023-07-25,30,1751
2023-07-25,31,1459
2023-07-25,41,15659
2023-07-25,42,0
2023-07-25,43,2135
2023-07-25,44,3047
2023-07-25,45,2297
2023-07-25,46,2820
2023-07-25,47,3378
2023-07-25,48,4945
2023-07-25,49,828
2023-07-25,99,65368
2023-07-26,11,9669
2023-07-26,26,4412
2023-07-26,27,2982
2023-07-26,28,3291
2023-07-26,29,1502
2023-07-26,30,1535
2023-07-26,31,1310
2023-07-26,41,13063
2023-07-26,42,0
2023-07-26,43,1682
2023-07-26,44,2607
2023-07-26,45,1835
2023-07-26,46,2534
2023-07-26,47,2816
2023-07-26,48,4236
2023-07-26,49,617
2023-07-26,99,55553
2023-07-27,11,9846
2023-07-27,26,4226
2023-07-27,27,2819
2023-07-27,28,3318
2023-07-27,29,1579
2023-07-27,30,1704
2023-07-27,31,1312
2023-07-27,41,13334
2023-07-27,42,0
2023-07-27,43,1862
2023-07-27,44,2919
2023-07-27,45,1994
2023-07-27,46,2595
2023-07-27,47,3020
2023-07-27,48,4111
2023-07-27,49,700
2023-07-27,99,56810
2023-07-28,11,12185
2023-07-28,26,5246
2023-07-28,27,3469
2023-07-28,28,4316
2023-07-28,29,2015
2023-07-28,30,2047
2023-07-28,31,1720
2023-07-28,41,16906
2023-07-28,42,0
2023-07-28,43,2275
2023-07-28,44,3489
2023-07-28,45,2497
2023-07-28,46,3183
2023-07-28,47,3437
2023-07-28,48,5417
2023-07-28,49,870
2023-07-28,99,70836
2023-07-29,11,7987
2023-07-29,26,3280
2023-07-29,27,2323
2023-07-29,28,2993
2023-07-29,29,1276
2023-07-29,30,1400
2023-07-29,31,1036
2023-07-29,41,11641
2023-07-29,42,0
2023-07-29,43,1540
2023-07-29,44,2184
2023-07-29,45,1504
2023-07-29,46,2111
2023-07-29,47,2175
2023-07-29,48,3498
2023-07-29,49,493
2023-07-29,99,46411
2023-07-30,11,507
2023-07-30,26,178
2023-07-30,27,102
2023-07-30,28,172
2023-07-30,29,31
2023-07-30,30,184
2023-07-30,31,105
2023-07-30,41,940
2023-07-30,43,121
2023-07-30,44,192
2023-07-30,45,84
2023-07-30,46,95
2023-07-30,47,96
2023-07-30,48,189
2023-07-30,49,34
2023-07-30,99,3094
2023-07-31,11,15004
2023-07-31,26,6675
2023-07-31,27,4528
2023-07-31,28,5085
2023-07-31,29,2620
2023-07-31,30,2720
2023-07-31,31,1698
2023-07-31,41,20674
2023-07-31,42,0
2023-07-31,43,2946
2023-07-31,44,4614
2023-07-31,45,3379
2023-07-31,46,4069
2023-07-31,47,4728
2023-07-31,48,6811
2023-07-31,49,1020
2023-07-31,99,88997
2023-08-01,11,11332
2023-08-01,26,5055
2023-08-01,27,3445
2023-08-01,28,3884
2023-08-01,29,1866
2023-08-01,30,2040
2023-08-01,31,1365
2023-08-01,41,16144
2023-08-01,42,0
2023-08-01,43,2113
2023-08-01,44,3399
2023-08-01,45,2404
2023-08-01,46,3150
2023-08-01,47,3598
2023-08-01,48,5196
2023-08-01,49,852
2023-08-01,99,67755
2023-08-02,11,9761
2023-08-02,26,4526
2023-08-02,27,2998
2023-08-02,28,3489
2023-08-02,29,1578
2023-08-02,30,1881
2023-08-02,31,1141
2023-08-02,41,13598
2023-08-02,42,0
2023-08-02,43,1862
2023-08-02,44,2951
2023-08-02,45,2008
2023-08-02,46,2809
2023-08-02,47,3162
2023-08-02,48,4749
2023-08-02,49,768
2023-08-02,99,58991
2023-08-03,11,9854
2023-08-03,26,4362
2023-08-03,27,3054
2023-08-03,28,3360
2023-08-03,29,1781
2023-08-03,30,1643
2023-08-03,31,1196
2023-08-03,41,13768
2023-08-03,42,0
2023-08-03,43,1951
2023-08-03,44,3085
2023-08-03,45,2208
2023-08-03,46,2731
2023-08-03,47,3249
2023-08-03,48,4566
2023-08-03,49,670
2023-08-03,99,58958
2023-08-04,11,12345
2023-08-04,26,5258
2023-08-04,27,3632
2023-08-04,28,4292
2023-08-04,29,2068
2023-08-04,30,2085
2023-08-04,31,1480
2023-08-04,41,16872
2023-08-04,42,0
2023-08-04,43,2577
2023-08-04,44,3388
2023-08-04,45,2651
2023-08-04,46,3166
2023-08-04,47,3558
2023-08-04,48,5587
2023-08-04,49,861
2023-08-04,99,71736
2023-08-05,11,8006
2023-08-05,26,3251
2023-08-05,27,2256
2023-08-05,28,2871
2023-08-05,29,1286
2023-08-05,30,1455
2023-08-05,31,794
2023-08-05,41,11065
2023-08-05,42,0
2023-08-05,43,1554
2023-08-05,44,2179
2023-08-05,45,1625
2023-08-05,46,1996
2023-08-05,47,2257
2023-08-05,48,3412
2023-08-05,49,511
2023-08-05,99,45513
2023-08-06,11,447
2023-08-06,26,190
2023-08-06,27,95
2023-08-06,28,224
2023-08-06,29,19
2023-08-06,30,158
2023-08-06,31,55
2023-08-06,41,998
2023-08-06,42,0
2023-08-06,43,111
2023-08-06,44,190
2023-08-06,45,69
2023-08-06,46,76
2023-08-06,47,105
2023-08-06,48,238
2023-08-06,49,56
2023-08-06,99,3099
2023-08-07,11,15146
2023-08-07,26,6499
2023-08-07,27,4631
2023-08-07,28,5225
2023-08-07,29,2513
2023-08-07,30,2816
2023-08-07,31,2188
2023-08-07,41,20643
2023-08-07,42,0
2023-08-07,43,3128
2023-08-07,44,4684
2023-08-07,45,3420
2023-08-07,46,4076
2023-08-07,47,4555
2023-08-07,48,6793
2023-08-07,49,1035
2023-08-07,99,89930
2023-08-08,11,11359
2023-08-08,26,5144
2023-08-08,27,3467
2023-08-08,28,3880
2023-08-08,29,1853
2023-08-08,30,2054
2023-08-08,31,1583
2023-08-08,41,15743
2023-08-08,42,0
2023-08-08,43,2283
2023-08-08,44,3430
2023-08-08,45,2320
2023-08-08,46,3021
2023-08-08,47,3531
2023-08-08,48,5014
2023-08-08,49,864
2023-08-08,99,67505
2023-08-09,11,9969
2023-08-09,26,3544
2023-08-09,27,2647
2023-08-09,28,3521
2023-08-09,29,1554
2023-08-09,30,1591
2023-08-09,31,1053
2023-08-09,41,13024
2023-08-09,42,0
2023-08-09,43,1831
2023-08-09,44,2855
2023-08-09,45,1933
2023-08-09,46,2555
2023-08-09,47,2716
2023-08-09,48,3855
2023-08-09,49,656
2023-08-09,99,54898
2023-08-10,11,7268
2023-08-10,26,2987
2023-08-10,27,2103
2023-08-10,28,2383
2023-08-10,29,1332
2023-08-10,30,1173
2023-08-10,31,851
2023-08-10,41,9944
2023-08-10,42,0
2023-08-10,43,1245
2023-08-10,44,2123
2023-08-10,45,1390
2023-08-10,46,2183
2023-08-10,47,1825
2023-08-10,48,2993
2023-08-10,49,687
2023-08-10,99,41400
2023-08-11,11,11046
2023-08-11,26,5088
2023-08-11,27,3749
2023-08-11,28,3939
2023-08-11,29,1762
2023-08-11,30,2090
2023-08-11,31,1641
2023-08-11,41,15241
2023-08-11,42,0
2023-08-11,43,2349
2023-08-11,44,3436
2023-08-11,45,2394
2023-08-11,46,3037
2023-08-11,47,3655
2023-08-11,48,5379
2023-08-11,49,875
2023-08-11,99,67580
2023-08-12,11,7582
2023-08-12,26,2967
2023-08-12,27,2294
2023-08-12,28,2715
2023-08-12,29,1164
2023-08-12,30,1312
2023-08-12,31,859
2023-08-12,41,10784
2023-08-12,42,0
2023-08-12,43,1369
2023-08-12,44,1968
2023-08-12,45,1307
2023-08-12,46,1696
2023-08-12,47,2185
2023-08-12,48,3331
2023-08-12,49,494
2023-08-12,99,42901
2023-08-13,11,430
2023-08-13,26,116
2023-08-13,27,114
2023-08-13,28,114
2023-08-13,29,23
2023-08-13,30,165
2023-08-13,31,100
2023-08-13,41,908
2023-08-13,42,0
2023-08-13,43,98
2023-08-13,44,154
2023-08-13,45,62
2023-08-13,46,78
2023-08-13,47,81
2023-08-13,48,193
2023-08-13,49,32
2023-08-13,99,2721
2023-08-14,11,13638
2023-08-14,26,5420
2023-08-14,27,4099
2023-08-14,28,4554
2023-08-14,29,2291
2023-08-14,30,2226
2023-08-14,31,1856
2023-08-14,41,19441
2023-08-14,42,0
2023-08-14,43,2628
2023-08-14,44,4161
2023-08-14,45,2943
2023-08-14,46,3208
2023-08-14,47,4046
2023-08-14,48,6204
2023-08-14,49,948
2023-08-14,99,79618
2023-08-15,11,615
2023-08-15,26,247
2023-08-15,27,218
2023-08-15,28,251
2023-08-15,29,91
2023-08-15,30,204
2023-08-15,31,122
2023-08-15,41,1163
2023-08-15,42,0
2023-08-15,43,140
2023-08-15,44,292
2023-08-15,45,151
2023-08-15,46,173
2023-08-15,47,178
2023-08-15,48,390
2023-08-15,49,109
2023-08-15,99,4421
2023-08-16,11,12140
2023-08-16,26,5040
2023-08-16,27,3588
2023-08-16,28,4057
2023-08-16,29,1997
2023-08-16,30,2154
2023-08-16,31,1481
2023-08-16,41,16720
2023-08-16,42,0
2023-08-16,43,2297
2023-08-16,44,3699
2023-08-16,45,2542
2023-08-16,46,3437
2023-08-16,47,3519
2023-08-16,48,5393
2023-08-16,49,901
2023-08-16,99,70880
2023-08-17,11,10373
2023-08-17,26,4230
2023-08-17,27,3043
2023-08-17,28,3206
2023-08-17,29,1797
2023-08-17,30,1788
2023-08-17,31,1223
2023-08-17,41,13926
2023-08-17,42,0
2023-08-17,43,2152
2023-08-17,44,3265
2023-08-17,45,2259
2023-08-17,46,2841
2023-08-17,47,3294
2023-08-17,48,4705
2023-08-17,49,721
2023-08-17,99,60399
2023-08-18,11,11999
2023-08-18,26,4775
2023-08-18,27,3368
2023-08-18,28,4232
2023-08-18,29,1953
2023-08-18,30,2107
2023-08-18,31,1389
2023-08-18,41,16249
2023-08-18,42,0
2023-08-18,43,2507
2023-08-18,44,3413
2023-08-18,45,2548
2023-08-18,46,3114
2023-08-18,47,3512
2023-08-18,48,5070
2023-08-18,49,834
2023-08-18,99,69086
2023-08-19,11,8071
2023-08-19,26,3031
2023-08-19,27,2311
2023-08-19,28,3085
2023-08-19,29,1243
2023-08-19,30,1459
2023-08-19,31,873
2023-08-19,41,11842
2023-08-19,42,0
2023-08-19,43,1574
2023-08-19,44,2121
2023-08-19,45,1632
2023-08-19,46,1993
2023-08-19,47,2264
2023-08-19,48,3478
2023-08-19,49,475
2023-08-19,99,46450
2023-08-20,11,489
2023-08-20,26,164
2023-08-20,27,110
2023-08-20,28,169
2023-08-20,29,41
2023-08-20,30,186
2023-08-20,31,126
2023-08-20,41,967
2023-08-20,43,102
2023-08-20,44,161
2023-08-20,45,60
2023-08-20,46,59
2023-08-20,47,80
2023-08-20,48,186
2023-08-20,49,28
2023-08-20,99,2989
2023-08-21,11,14567
2023-08-21,26,5965
2023-08-21,27,4175
2023-08-21,28,4927
2023-08-21,29,2496
2023-08-21,30,2695
2023-08-21,31,1759
2023-08-21,41,19858
2023-08-21,42,0
2023-08-21,43,2881
2023-08-21,44,4259
2023-08-21,45,3253
2023-08-21,46,3889
2023-08-21,47,4305
2023-08-21,48,6020
2023-08-21,49,1020
2023-08-21,99,84294
2023-08-22,11,10326
2023-08-22,26,4406
2023-08-22,27,3253
2023-08-22,28,3501
2023-08-22,29,1703
2023-08-22,30,2016
2023-08-22,31,1401
2023-08-22,41,14595
2023-08-22,42,0
2023-08-22,43,2163
2023-08-22,44,3170
2023-08-22,45,2267
2023-08-22,46,2902
2023-08-22,47,3264
2023-08-22,48,4607
2023-08-22,49,888
2023-08-22,99,62275
2023-08-23,11,7930
2023-08-23,26,3910
2023-08-23,27,2720
2023-08-23,28,2718
2023-08-23,29,1408
2023-08-23,30,1681
2023-08-23,31,1145
2023-08-23,41,10967
2023-08-23,42,0
2023-08-23,43,1678
2023-08-23,44,2529
2023-08-23,45,1858
2023-08-23,46,2442
2023-08-23,47,2833
2023-08-23,48,3954
2023-08-23,49,634
2023-08-23,99,49909
2023-08-24,11,9410
2023-08-24,26,3648
2023-08-24,27,2647
2023-08-24,28,3070
2023-08-24,29,1442
2023-08-24,30,1537
2023-08-24,31,1200
2023-08-24,41,12949
2023-08-24,42,0
2023-08-24,43,1718
2023-08-24,44,2837
2023-08-24,45,1821
2023-08-24,46,2519
2023-08-24,47,2903
2023-08-24,48,3990
2023-08-24,49,682
2023-08-24,99,53782
2023-08-25,11,11582
2023-08-25,26,4797
2023-08-25,27,3229
2023-08-25,28,3921
2023-08-25,29,1871
2023-08-25,30,2094
2023-08-25,31,1529
2023-08-25,41,16001
2023-08-25,42,0
2023-08-25,43,2259
2023-08-25,44,3348
2023-08-25,45,2408
2023-08-25,46,2881
2023-08-25,47,3433
2023-08-25,48,4853
2023-08-25,49,777
2023-08-25,99,66879
2023-08-26,11,7995
2023-08-26,26,3041
2023-08-26,27,2310
2023-08-26,28,2762
2023-08-26,29,1240
2023-08-26,30,1457
2023-08-26,31,878
2023-08-26,41,11647
2023-08-26,42,0
2023-08-26,43,1532
2023-08-26,44,2082
2023-08-26,45,1443
2023-08-26,46,1920
2023-08-26,47,2125
2023-08-26,48,3295
2023-08-26,49,445
2023-08-26,99,45154
2023-08-27,11,381
2023-08-27,26,160
2023-08-27,27,73
2023-08-27,28,127
2023-08-27,29,20
2023-08-27,30,156
2023-08-27,31,95
2023-08-27,41,938
2023-08-27,42,0
2023-08-27,43,112
2023-08-27,44,160
2023-08-27,45,65
2023-08-27,46,91
2023-08-27,47,90
2023-08-27,48,148
2023-08-27,49,42
2023-08-27,99,2722
2023-08-28,11,12705
2023-08-28,26,5917
2023-08-28,27,3972
2023-08-28,28,4295
2023-08-28,29,2258
2023-08-28,30,2462
2023-08-28,31,1748
2023-08-28,41,17835
2023-08-28,42,0
2023-08-28,43,2836
2023-08-28,44,4075
2023-08-28,45,3090
2023-08-28,46,3787
2023-08-28,47,4038
2023-08-28,48,6177
2023-08-28,49,925
2023-08-28,99,78403
2023-08-29,11,9452
2023-08-29,26,4132
2023-08-29,27,2935
2023-08-29,28,3124
2023-08-29,29,1604
2023-08-29,30,1734
2023-08-29,31,1333
2023-08-29,41,12859
2023-08-29,42,0
2023-08-29,43,1955
2023-08-29,44,2871
2023-08-29,45,2151
2023-08-29,46,2842
2023-08-29,47,3042
2023-08-29,48,4215
2023-08-29,49,696
2023-08-29,99,56592
2023-08-30,11,8506
2023-08-30,26,3739
2023-08-30,27,2272
2023-08-30,28,2951
2023-08-30,29,1269
2023-08-30,30,1401
2023-08-30,31,1117
2023-08-30,41,11483
2023-08-30,42,1
2023-08-30,43,1430
2023-08-30,44,2335
2023-08-30,45,1565
2023-08-30,46,2367
2023-08-30,47,2429
2023-08-30,48,3443
2023-08-30,49,600
2023-08-30,99,48294
2023-08-31,11,9014
2023-08-31,26,3783
2023-08-31,27,2644
2023-08-31,28,2848
2023-08-31,29,1474
2023-08-31,30,1613
2023-08-31,31,1101
2023-08-31,41,12057
2023-08-31,42,0
2023-08-31,43,1762
2023-08-31,44,2716
2023-08-31,45,1834
2023-08-31,46,2385
2023-08-31,47,2849
2023-08-31,48,3824
2023-08-31,49,618
2023-08-31,99,51897
2023-09-01,11,10324
2023-09-01,26,3818
2023-09-01,27,2946
2023-09-01,28,3461
2023-09-01,29,1528
2023-09-01,30,1780
2023-09-01,31,1180
2023-09-01,41,13592
2023-09-01,42,0
2023-09-01,43,2130
2023-09-01,44,2951
2023-09-01,45,2030
2023-09-01,46,2555
2023-09-01,47,2982
2023-09-01,48,4175
2023-09-01,49,718
2023-09-01,99,57839
2023-09-02,11,7492
2023-09-02,26,3087
2023-09-02,27,2127
2023-09-02,28,2535
2023-09-02,29,1113
2023-09-02,30,1271
2023-09-02,31,808
2023-09-02,41,10387
2023-09-02,42,0
2023-09-02,43,1481
2023-09-02,44,1920
2023-09-02,45,1337
2023-09-02,46,1736
2023-09-02,47,2078
2023-09-02,48,3198
2023-09-02,49,521
2023-09-02,99,41956
2023-09-03,11,425
2023-09-03,26,170
2023-09-03,27,77
2023-09-03,28,150
2023-09-03,29,16
2023-09-03,30,168
2023-09-03,31,98
2023-09-03,41,817
2023-09-03,42,0
2023-09-03,43,114
2023-09-03,44,153
2023-09-03,45,44
2023-09-03,46,51
2023-09-03,47,87
2023-09-03,48,195
2023-09-03,49,45
2023-09-03,99,2662
2023-09-04,11,13015
2023-09-04,26,5385
2023-09-04,27,3546
2023-09-04,28,4278
2023-09-04,29,2062
2023-09-04,30,2423
2023-09-04,31,1575
2023-09-04,41,17092
2023-09-04,42,0
2023-09-04,43,2682
2023-09-04,44,3887
2023-09-04,45,2588
2023-09-04,46,3374
2023-09-04,47,3928
2023-09-04,48,5471
2023-09-04,49,1019
2023-09-04,99,74394
2023-09-05,11,9254
2023-09-05,26,4000
2023-09-05,27,2669
2023-09-05,28,3280
2023-09-05,29,1468
2023-09-05,30,1882
2023-09-05,31,1182
2023-09-05,41,12530
2023-09-05,42,1
2023-09-05,43,2028
2023-09-05,44,2824
2023-09-05,45,2084
2023-09-05,46,2476
2023-09-05,47,2952
2023-09-05,48,4130
2023-09-05,49,780
2023-09-05,99,55104
2023-09-06,11,8195
2023-09-06,26,3614
2023-09-06,27,2298
2023-09-06,28,2789
2023-09-06,29,1179
2023-09-06,30,1570
2023-09-06,31,996
2023-09-06,41,11289
2023-09-06,42,0
2023-09-06,43,1613
2023-09-06,44,2472
2023-09-06,45,1508
2023-09-06,46,2240
2023-09-06,47,2383
2023-09-06,48,3567
2023-09-06,49,657
2023-09-06,99,47620
2023-09-07,11,8248
2023-09-07,26,3452
2023-09-07,27,2484
2023-09-07,28,2752
2023-09-07,29,1353
2023-09-07,30,1520
2023-09-07,31,942
2023-09-07,41,11320
2023-09-07,42,0
2023-09-07,43,1661
2023-09-07,44,2582
2023-09-07,45,1670
2023-09-07,46,2370
2023-09-07,47,2572
2023-09-07,48,3574
2023-09-07,49,649
2023-09-07,99,48414
2023-09-08,11,10582
2023-09-08,26,4292
2023-09-08,27,3036
2023-09-08,28,3571
2023-09-08,29,1617
2023-09-08,30,1993
2023-09-08,31,1297
2023-09-08,41,14555
2023-09-08,42,0
2023-09-08,43,2204
2023-09-08,44,3055
2023-09-08,45,2171
2023-09-08,46,2586
2023-09-08,47,3016
2023-09-08,48,4363
2023-09-08,49,833
2023-09-08,99,60832
2023-09-09,11,7719
2023-09-09,26,2926
2023-09-09,27,2066
2023-09-09,28,2637
2023-09-09,29,1139
2023-09-09,30,1464
2023-09-09,31,837
2023-09-09,41,10988
2023-09-09,42,0
2023-09-09,43,1526
2023-09-09,44,2041
2023-09-09,45,1387
2023-09-09,46,1865
2023-09-09,47,2077
2023-09-09,48,3144
2023-09-09,49,517
2023-09-09,99,43281
2023-09-10,11,366
2023-09-10,26,157
2023-09-10,27,80
2023-09-10,28,130
2023-09-10,29,21
2023-09-10,30,151
2023-09-10,31,80
2023-09-10,41,784
2023-09-10,43,106
2023-09-10,44,159
2023-09-10,45,48
2023-09-10,46,82
2023-09-10,47,78
2023-09-10,48,152
2023-09-10,49,51
2023-09-10,99,2510
2023-09-11,11,13296
2023-09-11,26,5475
2023-09-11,27,3807
2023-09-11,28,4328
2023-09-11,29,2099
2023-09-11,30,2446
2023-09-11,31,1722
2023-09-11,41,18038
2023-09-11,42,0
2023-09-11,43,2726
2023-09-11,44,4073
2023-09-11,45,2671
2023-09-11,46,3436
2023-09-11,47,3907
2023-09-11,48,5714
2023-09-11,49,1131
2023-09-11,99,76837
2023-09-12,11,9950
2023-09-12,26,4192
2023-09-12,27,2918
2023-09-12,28,3259
2023-09-12,29,1504
2023-09-12,30,1897
2023-09-12,31,1259
2023-09-12,41,13578
2023-09-12,42,0
2023-09-12,43,2142
2023-09-12,44,2987
2023-09-12,45,1983
2023-09-12,46,2539
2023-09-12,47,2952
2023-09-12,48,4395
2023-09-12,49,843
2023-09-12,99,57988
2023-09-13,11,7302
2023-09-13,26,3687
2023-09-13,27,2442
2023-09-13,28,2527
2023-09-13,29,1186
2023-09-13,30,1537
2023-09-13,31,1033
2023-09-13,41,9973
2023-09-13,42,1
2023-09-13,43,1521
2023-09-13,44,2185
2023-09-13,45,1463
2023-09-13,46,2124
2023-09-13,47,2497
2023-09-13,48,3867
2023-09-13,49,745
2023-09-13,99,45372
2023-09-14,11,8274
2023-09-14,26,3424
2023-09-14,27,2395
2023-09-14,28,2546
2023-09-14,29,1282
2023-09-14,30,1563
2023-09-14,31,1047
2023-09-14,41,11226
2023-09-14,42,0
2023-09-14,43,1707
2023-09-14,44,2600
2023-09-14,45,1666
2023-09-14,46,2393
2023-09-14,47,2790
2023-09-14,48,3736
2023-09-14,49,752
2023-09-14,99,48622
2023-09-15,11,10239
2023-09-15,26,4349
2023-09-15,27,2908
2023-09-15,28,3426
2023-09-15,29,1564
2023-09-15,30,1824
2023-09-15,31,1258
2023-09-15,41,13800
2023-09-15,42,0
2023-09-15,43,2144
2023-09-15,44,3055
2023-09-15,45,1999
2023-09-15,46,2723
2023-09-15,47,2957
2023-09-15,48,4635
2023-09-15,49,907
2023-09-15,99,59496
2023-09-16,11,7402
2023-09-16,26,2626
2023-09-16,27,2005
2023-09-16,28,2604
2023-09-16,29,1147
2023-09-16,30,1373
2023-09-16,31,757
2023-09-16,41,10603
2023-09-16,42,0
2023-09-16,43,1486
2023-09-16,44,1984
2023-09-16,45,1335
2023-09-16,46,1747
2023-09-16,47,2080
2023-09-16,48,2823
2023-09-16,49,549
2023-09-16,99,41476
2023-09-17,11,434
2023-09-17,26,203
2023-09-17,27,78
2023-09-17,28,165
2023-09-17,29,23
2023-09-17,30,185
2023-09-17,31,100
2023-09-17,41,774
2023-09-17,42,0
2023-09-17,43,119
2023-09-17,44,175
2023-09-17,45,43
2023-09-17,46,70
2023-09-17,47,87
