날짜,시군구지역코드,발생건수(건)
2023-06-02,31110,126
2023-06-02,31140,149
2023-06-02,31170,67
2023-06-02,31200,130
2023-06-02,31710,109
2023-06-02,36110,199
2023-06-02,41111,134
2023-06-02,41113,191
2023-06-02,41115,101
2023-06-02,41117,143
2023-06-02,41131,96
2023-06-02,41133,92
2023-06-02,41135,176
2023-06-02,41150,121
2023-06-02,41171,92
2023-06-02,41173,121
2023-06-02,41190,409
2023-06-02,41210,102
2023-06-02,41220,294
2023-06-02,41250,25
2023-06-02,41271,127
2023-06-02,41273,145
2023-06-02,41281,179
2023-06-02,41285,98
2023-06-02,41287,92
2023-06-02,41290,27
2023-06-02,41310,84
2023-06-02,41360,280
2023-06-02,41370,86
2023-06-02,41390,146
2023-06-02,41410,100
2023-06-02,41430,57
2023-06-02,41450,144
2023-06-02,41461,88
2023-06-02,41463,155
2023-06-02,41465,221
2023-06-02,41480,251
2023-06-02,41500,70
2023-06-02,41550,73
2023-06-02,41570,236
2023-06-02,41590,375
2023-06-02,41610,179
2023-06-02,41630,116
2023-06-02,41650,67
2023-06-02,41670,52
2023-06-02,41800,25
2023-06-02,41820,25
2023-06-02,41830,53
2023-06-02,42110,0
2023-06-02,42130,0
2023-06-02,42150,0
2023-06-02,42170,0
2023-06-02,42210,0
2023-06-02,42230,0
2023-06-02,42730,0
2023-06-02,42760,0
2023-06-02,42830,0
2023-06-02,43111,112
2023-06-02,43112,100
2023-06-02,43113,126
2023-06-02,43114,120
2023-06-02,43130,100
2023-06-02,43150,66
2023-06-02,43720,23
2023-06-02,43730,23
2023-06-02,43740,25
2023-06-02,43745,6
2023-06-02,43750,34
2023-06-02,43760,9
2023-06-02,43770,51
2023-06-02,43800,5
2023-06-02,44131,122
2023-06-02,44133,182
2023-06-02,44150,81
2023-06-02,44180,76
2023-06-02,44200,173
2023-06-02,44210,54
2023-06-02,44230,59
2023-06-02,44250,11
2023-06-02,44270,183
2023-06-02,44710,18
2023-06-02,44760,28
2023-06-02,44770,21
2023-06-02,44790,8
2023-06-02,44800,52
2023-06-02,44810,61
2023-06-02,44825,45
2023-06-02,45111,159
2023-06-02,45113,151
2023-06-02,45130,150
2023-06-02,45140,249
2023-06-02,45180,79
2023-06-02,45190,43
2023-06-02,45210,47
2023-06-02,45710,67
2023-06-02,45720,18
2023-06-02,45730,28
2023-06-02,45740,11
2023-06-02,45750,12
2023-06-02,45770,27
2023-06-02,45790,26
2023-06-02,45800,35
2023-06-02,46110,141
2023-06-02,46130,125
2023-06-02,46150,255
2023-06-02,46170,72
2023-06-02,46230,56
2023-06-02,46710,40
2023-06-02,46720,14
2023-06-02,46730,8
2023-06-02,46770,66
2023-06-02,46780,31
2023-06-02,46790,21
2023-06-02,46800,50
2023-06-02,46810,16
2023-06-02,46820,55
2023-06-02,46830,46
2023-06-02,46840,67
2023-06-02,46860,20
2023-06-02,46870,31
2023-06-02,46880,27
2023-06-02,46890,40
2023-06-02,46900,19
2023-06-02,46910,18
2023-06-02,47111,125
2023-06-02,47113,141
2023-06-02,47130,146
2023-06-02,47150,70
2023-06-02,47170,105
2023-06-02,47190,128
2023-06-02,47210,36
2023-06-02,47230,45
2023-06-02,47250,99
2023-06-02,47280,32
2023-06-02,47290,169
2023-06-02,47720,15
2023-06-02,47730,34
2023-06-02,47750,18
2023-06-02,47760,5
2023-06-02,47770,24
2023-06-02,47820,33
2023-06-02,47830,7
2023-06-02,47840,18
2023-06-02,47850,49
2023-06-02,47900,34
2023-06-02,47920,15
2023-06-02,47930,11
2023-06-02,47940,2
2023-06-02,48121,127
2023-06-02,48123,111
2023-06-02,48125,60
2023-06-02,48127,71
2023-06-02,48129,105
2023-06-02,48170,196
2023-06-02,48220,110
2023-06-02,48240,67
2023-06-02,48250,278
2023-06-02,48270,59
2023-06-02,48310,123
2023-06-02,48330,123
2023-06-02,48720,22
2023-06-02,48730,15
2023-06-02,48740,40
2023-06-02,48820,29
2023-06-02,48840,18
2023-06-02,48850,23
2023-06-02,48860,19
2023-06-02,48870,26
2023-06-02,48880,45
2023-06-02,48890,34
2023-06-02,49110,250
2023-06-02,49130,78
2023-06-03,11110,41
2023-06-03,11140,36
2023-06-03,11170,41
2023-06-03,11200,75
2023-06-03,11215,95
2023-06-03,11230,98
2023-06-03,11260,125
2023-06-03,11290,99
2023-06-03,11305,88
2023-06-03,11320,114
2023-06-03,11350,136
2023-06-03,11380,189
2023-06-03,11410,94
2023-06-03,11440,75
2023-06-03,11470,105
2023-06-03,11500,121
2023-06-03,11530,93
2023-06-03,11545,42
2023-06-03,11560,93
2023-06-03,11590,113
2023-06-03,11620,101
2023-06-03,11650,115
2023-06-03,11680,139
2023-06-03,11710,139
2023-06-03,11740,107
2023-06-03,26110,6
2023-06-03,26140,18
2023-06-03,26170,22
2023-06-03,26200,34
2023-06-03,26230,101
2023-06-03,26260,96
2023-06-03,26290,51
2023-06-03,26320,133
2023-06-03,26350,79
2023-06-03,26380,74
2023-06-03,26410,57
2023-06-03,26440,42
2023-06-03,26470,67
2023-06-03,26500,40
2023-06-03,26530,49
2023-06-03,26710,24
2023-06-03,27110,30
2023-06-03,27140,72
2023-06-03,27170,60
2023-06-03,27200,31
2023-06-03,27230,114
2023-06-03,27260,133
2023-06-03,27290,174
2023-06-03,27710,80
2023-06-03,28110,18
2023-06-03,28140,20
2023-06-03,28170,0
2023-06-03,28185,90
2023-06-03,28200,132
2023-06-03,28237,182
2023-06-03,28245,50
2023-06-03,28260,148
2023-06-03,28710,18
2023-06-03,28720,3
2023-06-03,29110,42
2023-06-03,29140,67
2023-06-03,29155,84
2023-06-03,29170,140
2023-06-03,29200,109
2023-06-03,30110,45
2023-06-03,30140,47
2023-06-03,30170,142
2023-06-03,30200,131
2023-06-03,30230,42
2023-06-03,31110,77
2023-06-03,31140,98
2023-06-03,31170,25
2023-06-03,31200,98
2023-06-03,31710,60
2023-06-03,36110,140
2023-06-03,41111,83
2023-06-03,41113,135
2023-06-03,41115,67
2023-06-03,41117,90
2023-06-03,41131,54
2023-06-03,41133,54
2023-06-03,41135,110
2023-06-03,41150,77
2023-06-03,41171,59
2023-06-03,41173,88
2023-06-03,41190,228
2023-06-03,41210,45
2023-06-03,41220,183
2023-06-03,41250,14
2023-06-03,41271,90
2023-06-03,41273,95
2023-06-03,41281,104
2023-06-03,41285,60
2023-06-03,41287,68
2023-06-03,41290,16
2023-06-03,41310,43
2023-06-03,41360,206
2023-06-03,41370,45
2023-06-03,41390,120
2023-06-03,41410,79
2023-06-03,41430,38
2023-06-03,41450,73
2023-06-03,41461,68
2023-06-03,41463,94
2023-06-03,41465,135
2023-06-03,41480,171
2023-06-03,41500,48
2023-06-03,41550,59
2023-06-03,41570,131
2023-06-03,41590,225
2023-06-03,41610,99
2023-06-03,41630,70
2023-06-03,41650,26
2023-06-03,41670,7
2023-06-03,41800,10
2023-06-03,41820,17
2023-06-03,41830,32
2023-06-03,42110,0
2023-06-03,42130,0
2023-06-03,42150,0
2023-06-03,42170,0
2023-06-03,42210,0
2023-06-03,42730,0
2023-06-03,42750,0
2023-06-03,42800,0
2023-06-03,43111,70
2023-06-03,43112,68
2023-06-03,43113,56
2023-06-03,43114,65
2023-06-03,43130,42
2023-06-03,43150,39
2023-06-03,43720,7
2023-06-03,43730,16
2023-06-03,43740,16
2023-06-03,43745,8
2023-06-03,43750,14
2023-06-03,43760,6
2023-06-03,43770,27
2023-06-03,43800,2
2023-06-03,44131,63
2023-06-03,44133,112
2023-06-03,44150,43
2023-06-03,44180,68
2023-06-03,44200,151
2023-06-03,44210,37
2023-06-03,44230,20
2023-06-03,44250,14
2023-06-03,44270,94
2023-06-03,44710,11
2023-06-03,44760,14
2023-06-03,44770,8
2023-06-03,44790,7
2023-06-03,44800,27
2023-06-03,44810,36
2023-06-03,44825,31
2023-06-03,45111,76
2023-06-03,45113,83
2023-06-03,45130,72
2023-06-03,45140,125
2023-06-03,45180,33
2023-06-03,45190,12
2023-06-03,45210,19
2023-06-03,45710,44
2023-06-03,45720,3
2023-06-03,45730,7
2023-06-03,45740,9
2023-06-03,45750,7
2023-06-03,45770,5
2023-06-03,45790,14
2023-06-03,45800,17
2023-06-03,46110,67
2023-06-03,46130,72
2023-06-03,46150,158
2023-06-03,46170,28
2023-06-03,46230,40
2023-06-03,46710,22
2023-06-03,46720,5
2023-06-03,46730,6
2023-06-03,46770,46
2023-06-03,46780,14
2023-06-03,46790,15
2023-06-03,46800,42
2023-06-03,46810,14
2023-06-03,46820,26
2023-06-03,46830,24
2023-06-03,46840,37
2023-06-03,46860,12
2023-06-03,46870,19
2023-06-03,46880,15
2023-06-03,46890,25
2023-06-03,46900,11
2023-06-03,46910,13
2023-06-03,47111,75
2023-06-03,47113,68
2023-06-03,47130,74
2023-06-03,47150,46
2023-06-03,47170,48
2023-06-03,47190,86
2023-06-03,47210,22
2023-06-03,47230,21
2023-06-03,47250,75
2023-06-03,47280,18
2023-06-03,47290,113
2023-06-03,47720,9
2023-06-03,47730,20
2023-06-03,47750,10
2023-06-03,47760,7
2023-06-03,47770,4
2023-06-03,47820,15
2023-06-03,47830,4
2023-06-03,47840,9
2023-06-03,47850,28
2023-06-03,47900,15
2023-06-03,47920,3
2023-06-03,47930,6
2023-06-03,47940,1
2023-06-03,48121,107
2023-06-03,48123,117
2023-06-03,48125,44
2023-06-03,48127,34
2023-06-03,48129,48
2023-06-03,48170,109
2023-06-03,48220,49
2023-06-03,48240,24
2023-06-03,48250,154
2023-06-03,48270,28
2023-06-03,48310,57
2023-06-03,48330,75
2023-06-03,48720,11
2023-06-03,48730,11
2023-06-03,48740,18
2023-06-03,48820,24
2023-06-03,48840,7
2023-06-03,48850,10
2023-06-03,48860,4
2023-06-03,48870,9
2023-06-03,48880,31
2023-06-03,48890,19
2023-06-03,49110,162
2023-06-03,49130,68
2023-06-04,11110,1
2023-06-04,11140,1
2023-06-04,11170,3
2023-06-04,11200,11
2023-06-04,11215,10
2023-06-04,11230,26
2023-06-04,11260,23
2023-06-04,11290,12
2023-06-04,11305,4
2023-06-04,11320,0
2023-06-04,11350,12
2023-06-04,11380,17
2023-06-04,11410,3
2023-06-04,11440,4
2023-06-04,11470,8
2023-06-04,11500,16
2023-06-04,11530,2
2023-06-04,11545,4
2023-06-04,11560,4
2023-06-04,11590,6
2023-06-04,11620,5
2023-06-04,11650,9
2023-06-04,11680,21
2023-06-04,11710,11
2023-06-04,11740,16
2023-06-04,26110,0
2023-06-04,26140,3
2023-06-04,26170,2
2023-06-04,26200,2
2023-06-04,26230,8
2023-06-04,26260,13
2023-06-04,26290,5
2023-06-04,26320,4
2023-06-04,26350,12
2023-06-04,26380,13
2023-06-04,26410,10
2023-06-04,26440,5
2023-06-04,26470,1
2023-06-04,26500,6
2023-06-04,26530,5
2023-06-04,26710,3
2023-06-04,27110,2
2023-06-04,27140,25
2023-06-04,27170,3
2023-06-04,27200,3
2023-06-04,27230,11
2023-06-04,27260,10
2023-06-04,27290,22
2023-06-04,27710,8
2023-06-04,28110,4
2023-06-04,28140,1
2023-06-04,28185,25
2023-06-04,28200,20
2023-06-04,28237,30
2023-06-04,28245,26
2023-06-04,28260,54
2023-06-04,28710,2
2023-06-04,28720,0
2023-06-04,29110,5
2023-06-04,29140,6
2023-06-04,29155,8
2023-06-04,29170,32
2023-06-04,29200,6
2023-06-04,30110,2
2023-06-04,30140,4
2023-06-04,30170,27
2023-06-04,30200,28
2023-06-04,30230,7
2023-06-04,31110,6
2023-06-04,31140,3
2023-06-04,31170,0
2023-06-04,31200,9
2023-06-04,31710,2
2023-06-04,36110,85
2023-06-04,41111,5
2023-06-04,41113,22
2023-06-04,41115,6
2023-06-04,41117,13
2023-06-04,41131,3
2023-06-04,41133,3
2023-06-04,41135,8
2023-06-04,41150,9
2023-06-04,41171,17
2023-06-04,41173,17
2023-06-04,41190,26
2023-06-04,41210,8
2023-06-04,41220,42
2023-06-04,41250,0
2023-06-04,41271,17
2023-06-04,41273,41
2023-06-04,41281,19
2023-06-04,41285,4
2023-06-04,41287,11
2023-06-04,41290,2
2023-06-04,41310,20
2023-06-04,41360,43
2023-06-04,41370,7
2023-06-04,41390,25
2023-06-04,41410,21
2023-06-04,41430,5
2023-06-04,41450,15
2023-06-04,41461,5
2023-06-04,41463,11
2023-06-04,41465,13
2023-06-04,41480,86
2023-06-04,41500,4
2023-06-04,41550,3
2023-06-04,41570,44
2023-06-04,41590,51
2023-06-04,41610,10
2023-06-04,41630,15
2023-06-04,41650,3
2023-06-04,41670,1
2023-06-04,41800,0
2023-06-04,41820,0
2023-06-04,41830,1
2023-06-04,42150,0
2023-06-04,42170,0
2023-06-04,43111,7
2023-06-04,43112,19
2023-06-04,43113,5
2023-06-04,43114,6
2023-06-04,43130,13
2023-06-04,43150,0
2023-06-04,43720,1
2023-06-04,43730,0
2023-06-04,43740,0
2023-06-04,43745,0
2023-06-04,43750,3
2023-06-04,43760,3
2023-06-04,43770,1
2023-06-04,43800,0
2023-06-04,44131,15
2023-06-04,44133,32
2023-06-04,44150,10
2023-06-04,44180,3
2023-06-04,44200,52
2023-06-04,44210,2
2023-06-04,44230,2
2023-06-04,44250,3
2023-06-04,44270,30
2023-06-04,44710,3
2023-06-04,44760,0
2023-06-04,44770,3
2023-06-04,44790,3
2023-06-04,44800,5
2023-06-04,44810,3
2023-06-04,44825,0
2023-06-04,45111,10
2023-06-04,45113,11
2023-06-04,45130,1
2023-06-04,45140,19
2023-06-04,45180,5
2023-06-04,45190,2
2023-06-04,45210,3
2023-06-04,45710,4
2023-06-04,45720,1
2023-06-04,45730,2
2023-06-04,45740,0
2023-06-04,45750,1
2023-06-04,45770,0
2023-06-04,45790,1
2023-06-04,45800,2
2023-06-04,46110,19
2023-06-04,46130,14
2023-06-04,46150,42
2023-06-04,46170,9
2023-06-04,46230,12
2023-06-04,46710,1
2023-06-04,46720,0
2023-06-04,46730,1
2023-06-04,46770,2
2023-06-04,46780,3
2023-06-04,46790,1
2023-06-04,46800,5
2023-06-04,46810,2
2023-06-04,46820,4
2023-06-04,46830,5
2023-06-04,46840,23
2023-06-04,46860,1
2023-06-04,46870,2
2023-06-04,46880,1
2023-06-04,46890,3
2023-06-04,46900,4
2023-06-04,46910,5
2023-06-04,47111,18
2023-06-04,47113,6
2023-06-04,47130,6
2023-06-04,47150,5
2023-06-04,47170,2
2023-06-04,47190,11
2023-06-04,47210,2
2023-06-04,47230,5
2023-06-04,47250,0
2023-06-04,47280,3
2023-06-04,47290,27
2023-06-04,47720,1
2023-06-04,47730,2
2023-06-04,47750,1
2023-06-04,47760,0
2023-06-04,47770,0
2023-06-04,47820,3
2023-06-04,47830,0
2023-06-04,47840,4
2023-06-04,47850,0
2023-06-04,47900,0
2023-06-04,47920,1
2023-06-04,47930,0
2023-06-04,47940,0
2023-06-04,48121,29
2023-06-04,48123,46
2023-06-04,48125,1
2023-06-04,48127,5
2023-06-04,48129,7
2023-06-04,48170,11
2023-06-04,48220,2
2023-06-04,48240,4
2023-06-04,48250,11
2023-06-04,48270,1
2023-06-04,48310,8
2023-06-04,48330,2
2023-06-04,48720,8
2023-06-04,48730,1
2023-06-04,48740,1
2023-06-04,48820,2
2023-06-04,48840,0
2023-06-04,48850,0
2023-06-04,48860,1
2023-06-04,48870,0
2023-06-04,48880,2
2023-06-04,48890,3
2023-06-04,49110,20
2023-06-04,49130,11
2023-06-05,11110,60
2023-06-05,11140,74
2023-06-05,11170,86
2023-06-05,11200,131
2023-06-05,11215,199
2023-06-05,11230,177
2023-06-05,11260,256
2023-06-05,11290,199
2023-06-05,11305,183
2023-06-05,11320,244
2023-06-05,11350,247
2023-06-05,11380,311
2023-06-05,11410,163
2023-06-05,11440,122
2023-06-05,11470,213
2023-06-05,11500,233
2023-06-05,11530,195
2023-06-05,11545,90
2023-06-05,11560,159
2023-06-05,11590,216
2023-06-05,11620,196
2023-06-05,11650,204
2023-06-05,11680,269
2023-06-05,11710,296
2023-06-05,11740,256
2023-06-05,26110,24
2023-06-05,26140,45
2023-06-05,26170,70
2023-06-05,26200,85
2023-06-05,26230,235
2023-06-05,26260,175
2023-06-05,26290,109
2023-06-05,26320,247
2023-06-05,26350,172
2023-06-05,26380,167
2023-06-05,26410,99
2023-06-05,26440,58
2023-06-05,26470,135
2023-06-05,26500,97
2023-06-05,26530,115
2023-06-05,26710,74
2023-06-05,27110,47
2023-06-05,27140,174
2023-06-05,27170,90
2023-06-05,27200,77
2023-06-05,27230,217
2023-06-05,27260,251
2023-06-05,27290,347
2023-06-05,27710,129
2023-06-05,28110,57
2023-06-05,28140,41
2023-06-05,28170,0
2023-06-05,28185,192
2023-06-05,28200,197
2023-06-05,28237,361
2023-06-05,28245,151
2023-06-05,28260,335
2023-06-05,28710,47
2023-06-05,28720,7
2023-06-05,29110,78
2023-06-05,29140,162
2023-06-05,29155,153
2023-06-05,29170,279
2023-06-05,29200,208
2023-06-05,30110,109
2023-06-05,30140,113
2023-06-05,30170,271
2023-06-05,30200,233
2023-06-05,30230,103
2023-06-05,31110,148
2023-06-05,31140,194
2023-06-05,31170,69
2023-06-05,31200,180
2023-06-05,31710,112
2023-06-05,36110,232
2023-06-05,41111,179
2023-06-05,41113,238
2023-06-05,41115,156
2023-06-05,41117,193
2023-06-05,41131,106
2023-06-05,41133,104
2023-06-05,41135,220
2023-06-05,41150,173
2023-06-05,41171,112
2023-06-05,41173,150
2023-06-05,41190,487
2023-06-05,41210,131
2023-06-05,41220,382
2023-06-05,41250,24
2023-06-05,41271,165
2023-06-05,41273,173
2023-06-05,41281,235
2023-06-05,41285,125
2023-06-05,41287,147
2023-06-05,41290,27
2023-06-05,41310,118
2023-06-05,41360,347
2023-06-05,41370,73
2023-06-05,41390,195
2023-06-05,41410,100
2023-06-05,41430,71
2023-06-05,41450,137
2023-06-05,41461,122
2023-06-05,41463,185
2023-06-05,41465,151
2023-06-05,41480,261
2023-06-05,41500,94
2023-06-05,41550,131
2023-06-05,41570,259
2023-06-05,41590,425
2023-06-05,41610,225
2023-06-05,41630,145
2023-06-05,41650,63
2023-06-05,41670,32
2023-06-05,41800,32
2023-06-05,41820,31
2023-06-05,41830,71
2023-06-05,42110,0
2023-06-05,42130,0
2023-06-05,42150,0
2023-06-05,42210,0
2023-06-05,42730,0
2023-06-05,42770,0
2023-06-05,42780,0
2023-06-05,42830,0
2023-06-05,43111,151
2023-06-05,43112,137
2023-06-05,43113,126
2023-06-05,43114,150
2023-06-05,43130,113
2023-06-05,43150,85
2023-06-05,43720,23
2023-06-05,43730,44
2023-06-05,43740,44
2023-06-05,43745,23
2023-06-05,43750,34
2023-06-05,43760,20
2023-06-05,43770,47
2023-06-05,43800,4
2023-06-05,44131,131
2023-06-05,44133,247
2023-06-05,44150,83
2023-06-05,44180,85
2023-06-05,44200,299
2023-06-05,44210,62
2023-06-05,44230,61
2023-06-05,44250,17
2023-06-05,44270,240
2023-06-05,44710,25
2023-06-05,44760,34
2023-06-05,44770,22
2023-06-05,44790,13
2023-06-05,44800,68
2023-06-05,44810,79
2023-06-05,44825,54
2023-06-05,45111,218
2023-06-05,45113,214
2023-06-05,45130,166
2023-06-05,45140,297
2023-06-05,45180,99
2023-06-05,45190,50
2023-06-05,45210,44
2023-06-05,45710,88
2023-06-05,45720,11
2023-06-05,45730,34
2023-06-05,45740,13
2023-06-05,45750,20
2023-06-05,45770,27
2023-06-05,45790,47
2023-06-05,45800,35
2023-06-05,46110,165
2023-06-05,46130,179
2023-06-05,46150,325
2023-06-05,46170,79
2023-06-05,46230,71
2023-06-05,46710,66
2023-06-05,46720,16
2023-06-05,46730,14
2023-06-05,46770,63
2023-06-05,46780,36
2023-06-05,46790,38
2023-06-05,46800,59
2023-06-05,46810,19
2023-06-05,46820,72
2023-06-05,46830,66
2023-06-05,46840,90
2023-06-05,46860,30
2023-06-05,46870,50
2023-06-05,46880,25
2023-06-05,46890,54
2023-06-05,46900,36
2023-06-05,46910,21
2023-06-05,47111,176
2023-06-05,47113,178
2023-06-05,47130,196
2023-06-05,47150,61
2023-06-05,47170,122
2023-06-05,47190,146
2023-06-05,47210,51
2023-06-05,47230,56
2023-06-05,47250,103
2023-06-05,47280,38
2023-06-05,47290,201
2023-06-05,47720,17
2023-06-05,47730,55
2023-06-05,47750,25
2023-06-05,47760,7
2023-06-05,47770,25
2023-06-05,47820,31
2023-06-05,47830,13
2023-06-05,47840,26
2023-06-05,47850,50
2023-06-05,47900,19
2023-06-05,47920,20
2023-06-05,47930,19
2023-06-05,47940,1
2023-06-05,48121,178
2023-06-05,48123,128
2023-06-05,48125,89
2023-06-05,48127,85
2023-06-05,48129,145
2023-06-05,48170,254
2023-06-05,48220,143
2023-06-05,48240,71
2023-06-05,48250,316
2023-06-05,48270,73
2023-06-05,48310,130
2023-06-05,48330,170
2023-06-05,48720,18
2023-06-05,48730,27
2023-06-05,48740,42
2023-06-05,48820,48
2023-06-05,48840,22
2023-06-05,48850,36
2023-06-05,48860,23
2023-06-05,48870,34
2023-06-05,48880,56
2023-06-05,48890,24
2023-06-05,49110,320
2023-06-05,49130,106
2023-06-06,11110,1
2023-06-06,11140,4
2023-06-06,11170,5
2023-06-06,11200,10
2023-06-06,11215,6
2023-06-06,11230,8
2023-06-06,11260,6
2023-06-06,11290,3
2023-06-06,11305,8
2023-06-06,11320,7
2023-06-06,11350,17
2023-06-06,11380,33
2023-06-06,11410,5
2023-06-06,11440,13
2023-06-06,11470,15
2023-06-06,11500,16
2023-06-06,11530,7
2023-06-06,11545,6
2023-06-06,11560,6
2023-06-06,11590,21
2023-06-06,11620,7
2023-06-06,11650,16
2023-06-06,11680,11
2023-06-06,11710,15
2023-06-06,11740,25
2023-06-06,26110,3
2023-06-06,26140,1
2023-06-06,26170,1
2023-06-06,26200,2
2023-06-06,26230,10
2023-06-06,26260,11
2023-06-06,26290,4
2023-06-06,26320,2
2023-06-06,26350,15
2023-06-06,26380,16
2023-06-06,26410,18
2023-06-06,26440,4
2023-06-06,26470,8
2023-06-06,26500,7
2023-06-06,26530,1
2023-06-06,26710,11
2023-06-06,27110,2
2023-06-06,27140,29
2023-06-06,27170,4
2023-06-06,27200,1
2023-06-06,27230,17
2023-06-06,27260,26
2023-06-06,27290,40
2023-06-06,27710,28
2023-06-06,28110,5
2023-06-06,28140,3
2023-06-06,28185,49
2023-06-06,28200,36
2023-06-06,28237,26
2023-06-06,28245,27
2023-06-06,28260,47
2023-06-06,28710,3
2023-06-06,28720,1
2023-06-06,29110,9
2023-06-06,29140,10
2023-06-06,29155,12
2023-06-06,29170,39
2023-06-06,29200,19
2023-06-06,30110,4
2023-06-06,30140,14
2023-06-06,30170,77
2023-06-06,30200,67
2023-06-06,30230,18
2023-06-06,31110,21
2023-06-06,31140,18
2023-06-06,31170,5
2023-06-06,31200,39
2023-06-06,31710,13
2023-06-06,36110,56
2023-06-06,41111,10
2023-06-06,41113,44
2023-06-06,41115,6
2023-06-06,41117,25
2023-06-06,41131,3
2023-06-06,41133,7
2023-06-06,41135,11
2023-06-06,41150,19
2023-06-06,41171,14
2023-06-06,41173,23
2023-06-06,41190,31
2023-06-06,41210,11
2023-06-06,41220,78
2023-06-06,41250,5
2023-06-06,41271,31
2023-06-06,41273,24
2023-06-06,41281,24
2023-06-06,41285,12
2023-06-06,41287,26
2023-06-06,41290,1
2023-06-06,41310,33
2023-06-06,41360,33
2023-06-06,41370,8
2023-06-06,41390,29
2023-06-06,41410,30
2023-06-06,41430,9
2023-06-06,41450,16
2023-06-06,41461,10
2023-06-06,41463,18
2023-06-06,41465,19
2023-06-06,41480,63
2023-06-06,41500,3
2023-06-06,41550,5
2023-06-06,41570,47
2023-06-06,41590,104
2023-06-06,41610,22
2023-06-06,41630,10
2023-06-06,41650,0
2023-06-06,41670,1
2023-06-06,41800,0
2023-06-06,41820,2
2023-06-06,41830,8
2023-06-06,42130,0
2023-06-06,42230,0
2023-06-06,43111,7
2023-06-06,43112,28
2023-06-06,43113,10
2023-06-06,43114,21
2023-06-06,43130,16
2023-06-06,43150,20
2023-06-06,43720,0
2023-06-06,43730,1
2023-06-06,43740,1
2023-06-06,43745,4
2023-06-06,43750,3
2023-06-06,43760,0
2023-06-06,43770,1
2023-06-06,43800,1
2023-06-06,44131,26
2023-06-06,44133,61
2023-06-06,44150,10
2023-06-06,44180,24
2023-06-06,44200,47
2023-06-06,44210,4
2023-06-06,44230,9
2023-06-06,44250,6
2023-06-06,44270,52
2023-06-06,44710,4
2023-06-06,44760,2
2023-06-06,44770,3
2023-06-06,44790,2
2023-06-06,44800,24
2023-06-06,44810,9
2023-06-06,44825,3
2023-06-06,45111,17
2023-06-06,45113,9
2023-06-06,45130,11
2023-06-06,45140,43
2023-06-06,45180,3
2023-06-06,45190,2
2023-06-06,45210,4
2023-06-06,45710,7
2023-06-06,45720,1
2023-06-06,45730,3
2023-06-06,45740,2
2023-06-06,45750,2
2023-06-06,45770,1
2023-06-06,45790,2
2023-06-06,45800,1
2023-06-06,46110,24
2023-06-06,46130,14
2023-06-06,46150,78
2023-06-06,46170,13
2023-06-06,46230,8
2023-06-06,46710,3
2023-06-06,46720,0
2023-06-06,46730,0
2023-06-06,46770,4
2023-06-06,46780,2
2023-06-06,46790,2
2023-06-06,46800,2
2023-06-06,46810,4
2023-06-06,46820,8
2023-06-06,46830,4
2023-06-06,46840,23
2023-06-06,46860,1
2023-06-06,46870,4
2023-06-06,46880,4
2023-06-06,46890,7
2023-06-06,46900,6
2023-06-06,46910,3
2023-06-06,47111,16
2023-06-06,47113,18
2023-06-06,47130,19
2023-06-06,47150,11
2023-06-06,47170,2
2023-06-06,47190,23
2023-06-06,47210,3
2023-06-06,47230,6
2023-06-06,47250,9
2023-06-06,47280,5
2023-06-06,47290,45
2023-06-06,47720,1
2023-06-06,47730,13
2023-06-06,47750,1
2023-06-06,47760,0
2023-06-06,47770,0
2023-06-06,47820,4
2023-06-06,47830,2
2023-06-06,47840,2
2023-06-06,47850,3
2023-06-06,47900,0
2023-06-06,47920,3
2023-06-06,47930,2
2023-06-06,47940,0
2023-06-06,48121,20
2023-06-06,48123,10
2023-06-06,48125,3
2023-06-06,48127,6
2023-06-06,48129,3
2023-06-06,48170,34
2023-06-06,48220,4
2023-06-06,48240,3
2023-06-06,48250,50
2023-06-06,48270,7
2023-06-06,48310,16
2023-06-06,48330,19
2023-06-06,48720,2
2023-06-06,48730,2
2023-06-06,48740,2
2023-06-06,48820,8
2023-06-06,48840,1
2023-06-06,48850,0
2023-06-06,48860,3
2023-06-06,48870,6
2023-06-06,48880,0
2023-06-06,48890,4
2023-06-06,49110,37
2023-06-06,49130,16
2023-06-07,11110,50
2023-06-07,11140,54
2023-06-07,11170,81
2023-06-07,11200,122
2023-06-07,11215,185
2023-06-07,11230,164
2023-06-07,11260,207
2023-06-07,11290,149
2023-06-07,11305,174
2023-06-07,11320,182
2023-06-07,11350,203
2023-06-07,11380,264
2023-06-07,11410,134
2023-06-07,11440,125
2023-06-07,11470,176
2023-06-07,11500,208
2023-06-07,11530,170
2023-06-07,11545,87
2023-06-07,11560,136
2023-06-07,11590,191
2023-06-07,11620,171
2023-06-07,11650,175
2023-06-07,11680,209
2023-06-07,11710,249
2023-06-07,11740,212
2023-06-07,26110,18
2023-06-07,26140,41
2023-06-07,26170,56
2023-06-07,26200,78
2023-06-07,26230,205
2023-06-07,26260,138
2023-06-07,26290,92
2023-06-07,26320,219
2023-06-07,26350,157
2023-06-07,26380,168
2023-06-07,26410,82
2023-06-07,26440,58
2023-06-07,26470,109
2023-06-07,26500,75
2023-06-07,26530,94
2023-06-07,26710,50
2023-06-07,27110,22
2023-06-07,27140,157
2023-06-07,27170,89
2023-06-07,27200,72
2023-06-07,27230,184
2023-06-07,27260,194
