날짜,시도지역코드,발생건수(건)
2023-07-08,31,8502
2023-07-08,41,105157
2023-07-08,42,0
2023-07-08,43,10725
2023-07-08,44,19398
2023-07-08,45,10893
2023-07-08,46,11240
2023-07-08,47,14652
2023-07-08,48,21865
2023-07-08,49,4199
2023-07-08,99,357915
2023-07-09,11,11247
2023-07-09,26,4000
2023-07-09,27,2343
2023-07-09,28,5043
2023-07-09,29,2261
2023-07-09,30,4159
2023-07-09,31,1584
2023-07-09,41,29786
2023-07-09,42,1
2023-07-09,43,3176
2023-07-09,44,5137
2023-07-09,45,2441
2023-07-09,46,3087
2023-07-09,47,2664
2023-07-09,48,3761
2023-07-09,49,1438
2023-07-09,99,83681
2023-07-10,11,106702
2023-07-10,26,38393
2023-07-10,27,24682
2023-07-10,28,37560
2023-07-10,29,14891
2023-07-10,30,16926
2023-07-10,31,13701
2023-07-10,41,175636
2023-07-10,42,3
2023-07-10,43,17483
2023-07-10,44,31320
2023-07-10,45,18830
2023-07-10,46,17861
2023-07-10,47,24684
2023-07-10,48,36962
2023-07-10,49,7692
2023-07-10,99,597677
2023-07-11,11,63458
2023-07-11,26,23208
2023-07-11,27,16020
2023-07-11,28,23421
2023-07-11,29,10089
2023-07-11,30,12070
2023-07-11,31,8766
2023-07-11,41,113111
2023-07-11,42,1
2023-07-11,43,12257
2023-07-11,44,22125
2023-07-11,45,13164
2023-07-11,46,12750
2023-07-11,47,16461
2023-07-11,48,24725
2023-07-11,49,5444
2023-07-11,99,386429
2023-07-12,11,71088
2023-07-12,26,24047
2023-07-12,27,16112
2023-07-12,28,24997
2023-07-12,29,10062
2023-07-12,30,11656
2023-07-12,31,8986
2023-07-12,41,115541
2023-07-12,42,2
2023-07-12,43,11431
2023-07-12,44,20630
2023-07-12,45,12028
2023-07-12,46,12404
2023-07-12,47,15747
2023-07-12,48,22858
2023-07-12,49,4825
2023-07-12,99,391370
2023-07-13,11,67395
2023-07-13,26,25843
2023-07-13,27,17710
2023-07-13,28,24180
2023-07-13,29,10709
2023-07-13,30,12299
2023-07-13,31,9601
2023-07-13,41,116076
2023-07-13,42,1
2023-07-13,43,12316
2023-07-13,44,22077
2023-07-13,45,13011
2023-07-13,46,12728
2023-07-13,47,17277
2023-07-13,48,25522
2023-07-13,49,5554
2023-07-13,99,401874
2023-07-14,11,79015
2023-07-14,26,26019
2023-07-14,27,18042
2023-07-14,28,27533
2023-07-14,29,11015
2023-07-14,30,11885
2023-07-14,31,10150
2023-07-14,41,129279
2023-07-14,42,1
2023-07-14,43,12648
2023-07-14,44,22747
2023-07-14,45,11960
2023-07-14,46,13581
2023-07-14,47,17835
2023-07-14,48,26886
2023-07-14,49,5759
2023-07-14,99,435104
2023-07-15,11,67109
2023-07-15,26,22070
2023-07-15,27,15557
2023-07-15,28,23926
2023-07-15,29,9721
2023-07-15,30,11115
2023-07-15,31,8167
2023-07-15,41,111541
2023-07-15,42,1
2023-07-15,43,9902
2023-07-15,44,18805
2023-07-15,45,10830
2023-07-15,46,10746
2023-07-15,47,14232
2023-07-15,48,21789
2023-07-15,49,4426
2023-07-15,99,367651
2023-07-16,11,13420
2023-07-16,26,4465
2023-07-16,27,2384
2023-07-16,28,6145
2023-07-16,29,2226
2023-07-16,30,4704
2023-07-16,31,1551
2023-07-16,41,32450
2023-07-16,42,0
2023-07-16,43,3641
2023-07-16,44,5447
2023-07-16,45,2476
2023-07-16,46,2942
2023-07-16,47,2762
2023-07-16,48,3954
2023-07-16,49,1375
2023-07-16,99,91677
2023-07-17,11,111212
2023-07-17,26,37883
2023-07-17,27,25900
2023-07-17,28,38912
2023-07-17,29,15653
2023-07-17,30,18157
2023-07-17,31,13809
2023-07-17,41,182175
2023-07-17,42,1
2023-07-17,43,18703
2023-07-17,44,32690
2023-07-17,45,19176
2023-07-17,46,18509
2023-07-17,47,24936
2023-07-17,48,36962
2023-07-17,49,7396
2023-07-17,99,617187
2023-07-18,11,77257
2023-07-18,26,24983
2023-07-18,27,16781
2023-07-18,28,26798
2023-07-18,29,11414
2023-07-18,30,12403
2023-07-18,31,9094
2023-07-18,41,126237
2023-07-18,42,0
2023-07-18,43,12785
2023-07-18,44,22263
2023-07-18,45,13042
2023-07-18,46,13275
2023-07-18,47,16605
2023-07-18,48,24182
2023-07-18,49,5401
2023-07-18,99,423160
2023-07-19,11,69163
2023-07-19,26,25505
2023-07-19,27,16950
2023-07-19,28,23743
2023-07-19,29,10584
2023-07-19,30,12320
2023-07-19,31,9370
2023-07-19,41,111993
2023-07-19,42,1
2023-07-19,43,11574
2023-07-19,44,20441
2023-07-19,45,11964
2023-07-19,46,12818
2023-07-19,47,16644
2023-07-19,48,23935
2023-07-19,49,4805
2023-07-19,99,391083
2023-07-20,11,76987
2023-07-20,26,27123
2023-07-20,27,18161
2023-07-20,28,26546
2023-07-20,29,11434
2023-07-20,30,13498
2023-07-20,31,9892
2023-07-20,41,124406
2023-07-20,42,1
2023-07-20,43,13279
2023-07-20,44,23280
2023-07-20,45,13241
2023-07-20,46,13308
2023-07-20,47,17528
2023-07-20,48,25603
2023-07-20,49,5535
2023-07-20,99,429939
2023-07-21,11,86190
2023-07-21,26,29636
2023-07-21,27,20004
2023-07-21,28,28937
2023-07-21,29,12490
2023-07-21,30,13941
2023-07-21,31,11004
2023-07-21,41,136214
2023-07-21,42,1
2023-07-21,43,13887
2023-07-21,44,24507
2023-07-21,45,14343
2023-07-21,46,14666
2023-07-21,47,19245
2023-07-21,48,28060
2023-07-21,49,5765
2023-07-21,99,470037
2023-07-22,11,68820
2023-07-22,26,22834
2023-07-22,27,15858
2023-07-22,28,23234
2023-07-22,29,10436
2023-07-22,30,11889
2023-07-22,31,8412
2023-07-22,41,112312
2023-07-22,42,1
2023-07-22,43,10992
2023-07-22,44,19493
2023-07-22,45,10772
2023-07-22,46,11175
2023-07-22,47,14309
2023-07-22,48,21898
2023-07-22,49,4423
2023-07-22,99,374801
2023-07-23,11,12285
2023-07-23,26,4243
2023-07-23,27,2342
2023-07-23,28,5471
2023-07-23,29,2302
2023-07-23,30,4634
2023-07-23,31,1597
2023-07-23,41,31029
2023-07-23,43,3693
2023-07-23,44,5333
2023-07-23,45,2423
2023-07-23,46,3139
2023-07-23,47,2834
2023-07-23,48,3701
2023-07-23,49,1383
2023-07-23,99,87912
2023-07-24,11,116498
2023-07-24,26,38983
2023-07-24,27,27369
2023-07-24,28,39351
2023-07-24,29,17660
2023-07-24,30,19429
2023-07-24,31,14568
2023-07-24,41,184578
2023-07-24,42,1
2023-07-24,43,19254
2023-07-24,44,33300
2023-07-24,45,19955
2023-07-24,46,20226
2023-07-24,47,27167
2023-07-24,48,37561
2023-07-24,49,7341
2023-07-24,99,638733
2023-07-25,11,80438
2023-07-25,26,27516
2023-07-25,27,19066
2023-07-25,28,27307
2023-07-25,29,12915
2023-07-25,30,13996
2023-07-25,31,10114
2023-07-25,41,130964
2023-07-25,42,3
2023-07-25,43,14021
2023-07-25,44,24102
2023-07-25,45,13856
2023-07-25,46,15006
2023-07-25,47,19292
2023-07-25,48,26651
2023-07-25,49,5644
2023-07-25,99,451799
2023-07-26,11,72583
2023-07-26,26,25526
2023-07-26,27,17608
2023-07-26,28,24446
2023-07-26,29,11358
2023-07-26,30,12382
2023-07-26,31,9387
2023-07-26,41,114516
2023-07-26,42,1
2023-07-26,43,11621
2023-07-26,44,20706
2023-07-26,45,12165
2023-07-26,46,13395
2023-07-26,47,16944
2023-07-26,48,23904
2023-07-26,49,4469
2023-07-26,99,400507
2023-07-27,11,78408
2023-07-27,26,26966
2023-07-27,27,18691
2023-07-27,28,26075
2023-07-27,29,12259
2023-07-27,30,13502
2023-07-27,31,9937
2023-07-27,41,127408
2023-07-27,42,2
2023-07-27,43,13217
2023-07-27,44,23227
2023-07-27,45,13367
2023-07-27,46,13554
2023-07-27,47,18158
2023-07-27,48,25318
2023-07-27,49,5066
2023-07-27,99,435709
2023-07-28,11,85439
2023-07-28,26,29703
2023-07-28,27,20626
2023-07-28,28,27949
2023-07-28,29,13618
2023-07-28,30,14000
2023-07-28,31,11316
2023-07-28,41,136873
2023-07-28,42,1
2023-07-28,43,13615
2023-07-28,44,24439
2023-07-28,45,14423
2023-07-28,46,14849
2023-07-28,47,19668
2023-07-28,48,28330
2023-07-28,49,5305
2023-07-28,99,471276
2023-07-29,11,61871
2023-07-29,26,20589
2023-07-29,27,14440
2023-07-29,28,19927
2023-07-29,29,9460
2023-07-29,30,10691
2023-07-29,31,7812
2023-07-29,41,99199
2023-07-29,42,0
2023-07-29,43,9534
2023-07-29,44,17475
2023-07-29,45,9748
2023-07-29,46,10163
2023-07-29,47,13438
2023-07-29,48,19589
2023-07-29,49,3880
2023-07-29,99,334843
2023-07-30,11,12406
2023-07-30,26,4339
2023-07-30,27,2264
2023-07-30,28,5183
2023-07-30,29,2326
2023-07-30,30,4248
2023-07-30,31,1519
2023-07-30,41,28226
2023-07-30,43,3227
2023-07-30,44,4696
2023-07-30,45,2388
2023-07-30,46,3022
2023-07-30,47,2503
2023-07-30,48,3987
2023-07-30,49,1289
2023-07-30,99,83149
2023-07-31,11,102923
2023-07-31,26,35475
2023-07-31,27,25103
2023-07-31,28,33563
2023-07-31,29,16878
2023-07-31,30,17955
2023-07-31,31,11696
2023-07-31,41,161378
2023-07-31,42,2
2023-07-31,43,16685
2023-07-31,44,30392
2023-07-31,45,18787
2023-07-31,46,18344
2023-07-31,47,24789
2023-07-31,48,33687
2023-07-31,49,6986
2023-07-31,99,567880
2023-08-01,11,70974
2023-08-01,26,24741
2023-08-01,27,17858
2023-08-01,28,23064
2023-08-01,29,11744
2023-08-01,30,12638
2023-08-01,31,8289
2023-08-01,41,112971
2023-08-01,42,0
2023-08-01,43,11989
2023-08-01,44,21165
2023-08-01,45,13440
2023-08-01,46,13486
2023-08-01,47,17514
2023-08-01,48,23740
2023-08-01,49,5051
2023-08-01,99,398599
2023-08-02,11,63241
2023-08-02,26,22568
2023-08-02,27,15831
2023-08-02,28,21178
2023-08-02,29,10764
2023-08-02,30,11880
2023-08-02,31,7556
2023-08-02,41,101515
2023-08-02,42,0
2023-08-02,43,10314
2023-08-02,44,18957
2023-08-02,45,11793
2023-08-02,46,12321
2023-08-02,47,15681
2023-08-02,48,21636
2023-08-02,49,4161
2023-08-02,99,357507
2023-08-03,11,68005
2023-08-03,26,23669
2023-08-03,27,16006
2023-08-03,28,21754
2023-08-03,29,10763
2023-08-03,30,12098
2023-08-03,31,7924
2023-08-03,41,108842
2023-08-03,42,2
2023-08-03,43,11619
2023-08-03,44,20314
2023-08-03,45,12733
2023-08-03,46,12422
2023-08-03,47,16309
2023-08-03,48,22111
2023-08-03,49,4599
2023-08-03,99,378188
2023-08-04,11,72964
2023-08-04,26,25433
2023-08-04,27,17532
2023-08-04,28,23452
2023-08-04,29,11458
2023-08-04,30,12676
2023-08-04,31,8639
2023-08-04,41,114154
2023-08-04,42,3
2023-08-04,43,12393
2023-08-04,44,21356
2023-08-04,45,13295
2023-08-04,46,13412
2023-08-04,47,17550
2023-08-04,48,24085
2023-08-04,49,4765
2023-08-04,99,402592
2023-08-05,11,53237
2023-08-05,26,17711
2023-08-05,27,12131
2023-08-05,28,17010
2023-08-05,29,8349
2023-08-05,30,9887
2023-08-05,31,5881
2023-08-05,41,83347
2023-08-05,42,1
2023-08-05,43,8462
2023-08-05,44,15237
2023-08-05,45,9211
2023-08-05,46,9375
2023-08-05,47,11259
2023-08-05,48,16693
2023-08-05,49,3574
2023-08-05,99,287396
2023-08-06,11,10932
2023-08-06,26,3789
2023-08-06,27,2022
2023-08-06,28,4899
2023-08-06,29,1999
2023-08-06,30,3903
2023-08-06,31,1284
2023-08-06,41,25947
2023-08-06,42,1
2023-08-06,43,2933
2023-08-06,44,4551
2023-08-06,45,2286
2023-08-06,46,2825
2023-08-06,47,2520
2023-08-06,48,3482
2023-08-06,49,1170
2023-08-06,99,75947
2023-08-07,11,93744
2023-08-07,26,32407
2023-08-07,27,22835
2023-08-07,28,30203
2023-08-07,29,14144
2023-08-07,30,16867
2023-08-07,31,11597
2023-08-07,41,143597
2023-08-07,42,4
2023-08-07,43,15421
2023-08-07,44,26873
2023-08-07,45,18248
2023-08-07,46,16991
2023-08-07,47,22638
2023-08-07,48,31101
2023-08-07,49,6506
2023-08-07,99,516109
2023-08-08,11,63397
2023-08-08,26,22573
2023-08-08,27,15513
2023-08-08,28,20503
2023-08-08,29,10122
2023-08-08,30,11470
2023-08-08,31,7848
2023-08-08,41,97304
2023-08-08,42,1
2023-08-08,43,10973
2023-08-08,44,18945
2023-08-08,45,12717
2023-08-08,46,12087
2023-08-08,47,16030
2023-08-08,48,21272
2023-08-08,49,4813
2023-08-08,99,354603
2023-08-09,11,59815
2023-08-09,26,18844
2023-08-09,27,13577
2023-08-09,28,19131
2023-08-09,29,9136
2023-08-09,30,10827
2023-08-09,31,6668
2023-08-09,41,90870
2023-08-09,42,2
2023-08-09,43,9882
2023-08-09,44,17456
2023-08-09,45,11745
2023-08-09,46,11408
2023-08-09,47,14148
2023-08-09,48,17765
2023-08-09,49,3983
2023-08-09,99,323327
2023-08-10,11,52718
2023-08-10,26,17304
2023-08-10,27,12310
2023-08-10,28,17312
2023-08-10,29,8762
2023-08-10,30,9488
2023-08-10,31,5221
2023-08-10,41,81130
2023-08-10,42,4
2023-08-10,43,8539
2023-08-10,44,14577
2023-08-10,45,10566
2023-08-10,46,10754
2023-08-10,47,10897
2023-08-10,48,16125
2023-08-10,49,4495
2023-08-10,99,286713
2023-08-11,11,66908
2023-08-11,26,24516
2023-08-11,27,17550
2023-08-11,28,21801
2023-08-11,29,10252
2023-08-11,30,12754
2023-08-11,31,8682
2023-08-11,41,104589
2023-08-11,42,0
2023-08-11,43,12043
2023-08-11,44,21079
2023-08-11,45,14663
2023-08-11,46,13156
2023-08-11,47,18199
2023-08-11,48,23259
2023-08-11,49,4751
2023-08-11,99,384071
2023-08-12,11,52061
2023-08-12,26,16689
2023-08-12,27,12489
2023-08-12,28,16951
2023-08-12,29,7858
2023-08-12,30,9682
2023-08-12,31,5600
2023-08-12,41,80599
2023-08-12,42,2
2023-08-12,43,8444
2023-08-12,44,15163
2023-08-12,45,9539
2023-08-12,46,8999
2023-08-12,47,11660
2023-08-12,48,15490
2023-08-12,49,3304
2023-08-12,99,280707
2023-08-13,11,8625
2023-08-13,26,3056
2023-08-13,27,1762
2023-08-13,28,3752
2023-08-13,29,1859
2023-08-13,30,3584
2023-08-13,31,1266
2023-08-13,41,21322
2023-08-13,42,0
2023-08-13,43,2749
2023-08-13,44,4069
2023-08-13,45,2151
2023-08-13,46,2571
2023-08-13,47,2265
2023-08-13,48,2877
2023-08-13,49,1107
2023-08-13,99,64252
2023-08-14,11,84338
2023-08-14,26,28627
2023-08-14,27,20783
2023-08-14,28,27443
2023-08-14,29,13628
2023-08-14,30,15041
2023-08-14,31,9647
2023-08-14,41,130609
2023-08-14,42,0
2023-08-14,43,13899
2023-08-14,44,25313
2023-08-14,45,17032
2023-08-14,46,15438
2023-08-14,47,20372
2023-08-14,48,27109
2023-08-14,49,6424
2023-08-14,99,467407
2023-08-15,11,12213
2023-08-15,26,4539
2023-08-15,27,3596
2023-08-15,28,5420
2023-08-15,29,3004
2023-08-15,30,4719
2023-08-15,31,1844
2023-08-15,41,28003
2023-08-15,42,0
2023-08-15,43,3497
2023-08-15,44,6227
2023-08-15,45,3085
2023-08-15,46,3983
2023-08-15,47,3463
2023-08-15,48,5170
2023-08-15,49,1405
2023-08-15,99,91956
2023-08-16,11,71645
2023-08-16,26,25991
2023-08-16,27,17242
2023-08-16,28,23030
2023-08-16,29,11680
2023-08-16,30,13507
2023-08-16,31,8479
2023-08-16,41,110044
2023-08-16,42,0
2023-08-16,43,12164
2023-08-16,44,20958
2023-08-16,45,14647
2023-08-16,46,13933
2023-08-16,47,17839
2023-08-16,48,22659
2023-08-16,49,5264
2023-08-16,99,399119
2023-08-17,11,59455
2023-08-17,26,21729
2023-08-17,27,15020
2023-08-17,28,19565
2023-08-17,29,10207
2023-08-17,30,11471
2023-08-17,31,7298
2023-08-17,41,95499
2023-08-17,42,0
2023-08-17,43,10563
2023-08-17,44,18636
2023-08-17,45,12976
2023-08-17,46,11329
2023-08-17,47,15379
2023-08-17,48,19229
2023-08-17,49,4574
2023-08-17,99,341544
2023-08-18,11,62608
2023-08-18,26,21806
2023-08-18,27,15461
2023-08-18,28,20545
2023-08-18,29,10192
2023-08-18,30,11636
2023-08-18,31,7280
2023-08-18,41,98192
2023-08-18,42,2
2023-08-18,43,10854
2023-08-18,44,18702
2023-08-18,45,13194
2023-08-18,46,12331
2023-08-18,47,15145
2023-08-18,48,20651
2023-08-18,49,4869
2023-08-18,99,352633
2023-08-19,11,48603
2023-08-19,26,16509
2023-08-19,27,11857
2023-08-19,28,16189
2023-08-19,29,8256
2023-08-19,30,9585
2023-08-19,31,5451
2023-08-19,41,78756
2023-08-19,42,1
2023-08-19,43,8348
2023-08-19,44,14888
2023-08-19,45,9408
2023-08-19,46,9331
2023-08-19,47,11443
2023-08-19,48,15531
2023-08-19,49,3487
2023-08-19,99,273829
2023-08-20,11,9794
2023-08-20,26,3524
2023-08-20,27,1911
2023-08-20,28,4452
2023-08-20,29,2094
2023-08-20,30,3859
2023-08-20,31,1142
2023-08-20,41,23811
2023-08-20,43,2758
2023-08-20,44,4304
2023-08-20,45,2181
2023-08-20,46,2873
2023-08-20,47,2367
2023-08-20,48,3268
2023-08-20,49,1089
2023-08-20,99,70771
2023-08-21,11,82226
2023-08-21,26,29421
2023-08-21,27,20638
2023-08-21,28,27599
2023-08-21,29,14086
2023-08-21,30,15552
2023-08-21,31,9856
2023-08-21,41,132943
2023-08-21,42,3
2023-08-21,43,14357
2023-08-21,44,24782
2023-08-21,45,17335
2023-08-21,46,16217
2023-08-21,47,20819
2023-08-21,48,27383
2023-08-21,49,6245
2023-08-21,99,471310
2023-08-22,11,54248
2023-08-22,26,20780
2023-08-22,27,14366
2023-08-22,28,18791
2023-08-22,29,9754
2023-08-22,30,11009
2023-08-22,31,6916
2023-08-22,41,91704
2023-08-22,42,3
2023-08-22,43,10211
2023-08-22,44,17710
2023-08-22,45,11951
2023-08-22,46,11548
2023-08-22,47,14632
2023-08-22,48,19081
2023-08-22,49,4606
2023-08-22,99,325535
2023-08-23,11,48030
2023-08-23,26,18638
2023-08-23,27,13087
2023-08-23,28,16516
2023-08-23,29,8431
2023-08-23,30,9894
2023-08-23,31,6378
2023-08-23,41,79529
2023-08-23,42,2
2023-08-23,43,8721
2023-08-23,44,15519
2023-08-23,45,10482
2023-08-23,46,10236
2023-08-23,47,13471
2023-08-23,48,17445
2023-08-23,49,3604
2023-08-23,99,287037
2023-08-24,11,58674
2023-08-24,26,20007
2023-08-24,27,14396
2023-08-24,28,20269
2023-08-24,29,9402
2023-08-24,30,10876
2023-08-24,31,6884
2023-08-24,41,96967
2023-08-24,42,0
2023-08-24,43,10189
2023-08-24,44,18033
2023-08-24,45,11836
2023-08-24,46,11302
2023-08-24,47,14589
2023-08-24,48,18731
2023-08-24,49,4603
2023-08-24,99,335455
2023-08-25,11,62079
2023-08-25,26,23261
2023-08-25,27,16578
2023-08-25,28,21091
2023-08-25,29,10609
2023-08-25,30,11735
2023-08-25,31,7995
2023-08-25,41,101708
2023-08-25,42,0
2023-08-25,43,11222
2023-08-25,44,19272
2023-08-25,45,12718
2023-08-25,46,12499
2023-08-25,47,16452
2023-08-25,48,21943
2023-08-25,49,4797
2023-08-25,99,363518
2023-08-26,11,49046
2023-08-26,26,17195
2023-08-26,27,12594
2023-08-26,28,16884
2023-08-26,29,8760
2023-08-26,30,9436
2023-08-26,31,5985
2023-08-26,41,81569
2023-08-26,42,2
2023-08-26,43,8714
2023-08-26,44,15345
2023-08-26,45,9078
2023-08-26,46,9821
2023-08-26,47,12541
2023-08-26,48,16301
2023-08-26,49,3674
2023-08-26,99,283577
2023-08-27,11,9390
2023-08-27,26,3392
2023-08-27,27,2105
2023-08-27,28,4279
2023-08-27,29,2182
2023-08-27,30,3805
2023-08-27,31,1282
2023-08-27,41,24836
2023-08-27,42,1
2023-08-27,43,3046
2023-08-27,44,4417
2023-08-27,45,2349
2023-08-27,46,3069
2023-08-27,47,2635
2023-08-27,48,3224
2023-08-27,49,1202
2023-08-27,99,72537
2023-08-28,11,83568
2023-08-28,26,31145
2023-08-28,27,22645
2023-08-28,28,29665
2023-08-28,29,14201
2023-08-28,30,15910
2023-08-28,31,11058
2023-08-28,41,143387
2023-08-28,42,3
2023-08-28,43,15715
2023-08-28,44,26925
2023-08-28,45,17219
2023-08-28,46,16942
2023-08-28,47,23377
2023-08-28,48,30676
2023-08-28,49,6423
2023-08-28,99,502401
2023-08-29,11,56769
2023-08-29,26,20445
2023-08-29,27,15176
2023-08-29,28,19993
2023-08-29,29,9566
2023-08-29,30,10557
2023-08-29,31,7362
2023-08-29,41,97891
2023-08-29,42,2
2023-08-29,43,10641
2023-08-29,44,18604
2023-08-29,45,11732
2023-08-29,46,12158
2023-08-29,47,16139
2023-08-29,48,19619
2023-08-29,49,4640
2023-08-29,99,340590
2023-08-30,11,54331
2023-08-30,26,19431
2023-08-30,27,12797
2023-08-30,28,19992
2023-08-30,29,8906
2023-08-30,30,9406
2023-08-30,31,7011
2023-08-30,41,91968
2023-08-30,42,1
2023-08-30,43,9102
2023-08-30,44,16375
2023-08-30,45,10181
2023-08-30,46,11005
2023-08-30,47,13561
2023-08-30,48,17682
2023-08-30,49,3863
2023-08-30,99,313312
2023-08-31,11,64500
2023-08-31,26,21481
2023-08-31,27,16547
2023-08-31,28,23017
2023-08-31,29,10545
2023-08-31,30,11862
2023-08-31,31,7962
2023-08-31,41,112055
2023-08-31,42,4
2023-08-31,43,11913
2023-08-31,44,19935
2023-08-31,45,12381
2023-08-31,46,12606
2023-08-31,47,16637
2023-08-31,48,21708
2023-08-31,49,5025
2023-08-31,99,378286
2023-09-01,11,69633
2023-09-01,26,19613
2023-09-01,27,17682
2023-09-01,28,24054
2023-09-01,29,10385
2023-09-01,30,11774
2023-09-01,31,8011
2023-09-01,41,116440
2023-09-01,42,1
2023-09-01,43,12488
2023-09-01,44,20374
2023-09-01,45,12987
2023-09-01,46,12805
2023-09-01,47,17911
2023-09-01,48,21966
2023-09-01,49,4849
2023-09-01,99,391389
2023-09-02,11,58049
2023-09-02,26,17371
2023-09-02,27,14260
2023-09-02,28,20089
2023-09-02,29,8484
2023-09-02,30,9546
2023-09-02,31,6911
2023-09-02,41,98077
2023-09-02,42,0
2023-09-02,43,10058
2023-09-02,44,17133
2023-09-02,45,9871
2023-09-02,46,10119
2023-09-02,47,13876
2023-09-02,48,18250
2023-09-02,49,3833
2023-09-02,99,323391
2023-09-03,11,11836
2023-09-03,26,3647
2023-09-03,27,2332
2023-09-03,28,5077
2023-09-03,29,2122
2023-09-03,30,3189
2023-09-03,31,1422
2023-09-03,41,28528
2023-09-03,42,1
2023-09-03,43,3223
2023-09-03,44,4696
2023-09-03,45,2074
2023-09-03,46,3162
2023-09-03,47,2653
2023-09-03,48,3670
2023-09-03,49,1348
2023-09-03,99,80494
2023-09-04,11,98068
2023-09-04,26,28334
2023-09-04,27,24731
2023-09-04,28,33332
2023-09-04,29,13754
2023-09-04,30,15691
2023-09-04,31,11829
2023-09-04,41,165263
2023-09-04,42,2
2023-09-04,43,16845
2023-09-04,44,28848
2023-09-04,45,16829
2023-09-04,46,16498
2023-09-04,47,24333
2023-09-04,48,30103
2023-09-04,49,6570
2023-09-04,99,544833
2023-09-05,11,62874
2023-09-05,26,20434
2023-09-05,27,17100
2023-09-05,28,21636
2023-09-05,29,9269
2023-09-05,30,10877
2023-09-05,31,8046
2023-09-05,41,108697
2023-09-05,42,3
2023-09-05,43,11638
2023-09-05,44,19475
2023-09-05,45,11470
2023-09-05,46,11460
2023-09-05,47,16614
2023-09-05,48,21313
2023-09-05,49,4692
2023-09-05,99,365166
2023-09-06,11,57969
2023-09-06,26,18953
2023-09-06,27,15868
2023-09-06,28,20169
2023-09-06,29,8540
2023-09-06,30,9901
2023-09-06,31,7930
2023-09-06,41,102677
2023-09-06,42,1
2023-09-06,43,10360
2023-09-06,44,17986
2023-09-06,45,10239
2023-09-06,46,10689
2023-09-06,47,15589
2023-09-06,48,20123
2023-09-06,49,4048
2023-09-06,99,339341
2023-09-07,11,69214
2023-09-07,26,21783
2023-09-07,27,18721
2023-09-07,28,23995
2023-09-07,29,9941
2023-09-07,30,11741
2023-09-07,31,8943
2023-09-07,41,122153
2023-09-07,42,0
2023-09-07,43,12619
2023-09-07,44,20986
2023-09-07,45,12716
2023-09-07,46,12033
2023-09-07,47,17688
2023-09-07,48,23387
2023-09-07,49,4781
2023-09-07,99,400697
2023-09-08,11,80362
2023-09-08,26,24238
2023-09-08,27,21053
2023-09-08,28,27071
2023-09-08,29,11374
2023-09-08,30,13366
2023-09-08,31,9753
2023-09-08,41,138953
2023-09-08,42,0
2023-09-08,43,14211
2023-09-08,44,23701
2023-09-08,45,14739
2023-09-08,46,13593
2023-09-08,47,20048
2023-09-08,48,26463
2023-09-08,49,5194
2023-09-08,99,455242
2023-09-09,11,63819
2023-09-09,26,19289
2023-09-09,27,16505
2023-09-09,28,21550
2023-09-09,29,8977
2023-09-09,30,10910
2023-09-09,31,7618
2023-09-09,41,109538
2023-09-09,42,0
2023-09-09,43,11409
2023-09-09,44,19074
2023-09-09,45,10428
2023-09-09,46,10646
2023-09-09,47,15371
2023-09-09,48,20757
2023-09-09,49,3942
2023-09-09,99,357698
2023-09-10,11,11330
2023-09-10,26,3498
2023-09-10,27,2090
2023-09-10,28,4610
2023-09-10,29,1953
2023-09-10,30,3349
2023-09-10,31,1480
2023-09-10,41,29663
2023-09-10,43,3326
2023-09-10,44,4802
2023-09-10,45,2048
2023-09-10,46,3221
2023-09-10,47,2744
2023-09-10,48,3276
2023-09-10,49,1347
2023-09-10,99,80239
2023-09-11,11,105842
2023-09-11,26,32250
2023-09-11,27,27880
2023-09-11,28,35077
2023-09-11,29,14519
2023-09-11,30,16588
2023-09-11,31,12945
2023-09-11,41,181891
2023-09-11,42,2
2023-09-11,43,18388
2023-09-11,44,31073
2023-09-11,45,18482
2023-09-11,46,16947
2023-09-11,47,26063
2023-09-11,48,34233
2023-09-11,49,6762
2023-09-11,99,593285
2023-09-12,11,71632
2023-09-12,26,21414
2023-09-12,27,18617
2023-09-12,28,23658
2023-09-12,29,10480
2023-09-12,30,11671
2023-09-12,31,8345
2023-09-12,41,125546
2023-09-12,42,0
2023-09-12,43,13304
2023-09-12,44,21597
2023-09-12,45,12572
2023-09-12,46,12013
2023-09-12,47,17798
2023-09-12,48,22830
2023-09-12,49,4819
2023-09-12,99,406234
2023-09-13,11,60555
2023-09-13,26,18963
2023-09-13,27,15874
2023-09-13,28,20065
2023-09-13,29,9127
2023-09-13,30,9819
2023-09-13,31,7292
2023-09-13,41,102861
2023-09-13,42,2
2023-09-13,43,10465
2023-09-13,44,17701
2023-09-13,45,10535
2023-09-13,46,10559
2023-09-13,47,15227
2023-09-13,48,19387
2023-09-13,49,3982
2023-09-13,99,340544
2023-09-14,11,71202
2023-09-14,26,20427
2023-09-14,27,17601
2023-09-14,28,23937
2023-09-14,29,9508
2023-09-14,30,11365
2023-09-14,31,8232
2023-09-14,41,124290
2023-09-14,42,1
2023-09-14,43,12649
2023-09-14,44,21083
2023-09-14,45,12369
2023-09-14,46,11490
2023-09-14,47,16886
2023-09-14,48,21440
2023-09-14,49,4613
2023-09-14,99,396990
2023-09-15,11,78330
2023-09-15,26,23367
2023-09-15,27,19376
2023-09-15,28,26838
2023-09-15,29,10364
2023-09-15,30,11628
2023-09-15,31,9127
