날짜,시군구지역코드,발생건수(건)
2023-06-02,41287,435
2023-06-02,41290,72
2023-06-02,41310,268
2023-06-02,41360,912
2023-06-02,41370,223
2023-06-02,41390,668
2023-06-02,41410,288
2023-06-02,41430,198
2023-06-02,41450,539
2023-06-02,41461,314
2023-06-02,41463,543
2023-06-02,41465,406
2023-06-02,41480,515
2023-06-02,41500,216
2023-06-02,41550,227
2023-06-02,41570,506
2023-06-02,41590,1046
2023-06-02,41610,525
2023-06-02,41630,311
2023-06-02,41650,160
2023-06-02,41670,134
2023-06-02,41800,67
2023-06-02,41820,59
2023-06-02,41830,192
2023-06-02,42110,0
2023-06-02,42130,1
2023-06-02,42150,0
2023-06-02,42170,0
2023-06-02,42210,0
2023-06-02,42230,0
2023-06-02,42730,0
2023-06-02,42760,0
2023-06-02,42830,1
2023-06-02,43111,281
2023-06-02,43112,293
2023-06-02,43113,413
2023-06-02,43114,303
2023-06-02,43130,254
2023-06-02,43150,220
2023-06-02,43720,34
2023-06-02,43730,113
2023-06-02,43740,100
2023-06-02,43745,33
2023-06-02,43750,168
2023-06-02,43760,37
2023-06-02,43770,130
2023-06-02,43800,36
2023-06-02,44131,281
2023-06-02,44133,360
2023-06-02,44150,153
2023-06-02,44180,231
2023-06-02,44200,314
2023-06-02,44210,154
2023-06-02,44230,199
2023-06-02,44250,55
2023-06-02,44270,205
2023-06-02,44710,82
2023-06-02,44760,102
2023-06-02,44770,111
2023-06-02,44790,50
2023-06-02,44800,238
2023-06-02,44810,117
2023-06-02,44825,108
2023-06-02,45111,397
2023-06-02,45113,387
2023-06-02,45130,316
2023-06-02,45140,454
2023-06-02,45180,157
2023-06-02,45190,135
2023-06-02,45210,143
2023-06-02,45710,110
2023-06-02,45720,33
2023-06-02,45730,26
2023-06-02,45740,26
2023-06-02,45750,38
2023-06-02,45770,39
2023-06-02,45790,101
2023-06-02,45800,124
2023-06-02,46110,280
2023-06-02,46130,526
2023-06-02,46150,332
2023-06-02,46170,183
2023-06-02,46230,220
2023-06-02,46710,74
2023-06-02,46720,38
2023-06-02,46730,31
2023-06-02,46770,80
2023-06-02,46780,61
2023-06-02,46790,71
2023-06-02,46800,38
2023-06-02,46810,26
2023-06-02,46820,124
2023-06-02,46830,74
2023-06-02,46840,167
2023-06-02,46860,40
2023-06-02,46870,116
2023-06-02,46880,35
2023-06-02,46890,64
2023-06-02,46900,52
2023-06-02,46910,52
2023-06-02,47111,275
2023-06-02,47113,355
2023-06-02,47130,340
2023-06-02,47150,162
2023-06-02,47170,210
2023-06-02,47190,441
2023-06-02,47210,169
2023-06-02,47230,173
2023-06-02,47250,127
2023-06-02,47280,104
2023-06-02,47290,307
2023-06-02,47720,33
2023-06-02,47730,50
2023-06-02,47750,25
2023-06-02,47760,10
2023-06-02,47770,69
2023-06-02,47820,41
2023-06-02,47830,46
2023-06-02,47840,45
2023-06-02,47850,90
2023-06-02,47900,55
2023-06-02,47920,41
2023-06-02,47930,69
2023-06-02,47940,5
2023-06-02,48121,334
2023-06-02,48123,317
2023-06-02,48125,327
2023-06-02,48127,266
2023-06-02,48129,280
2023-06-02,48170,497
2023-06-02,48220,159
2023-06-02,48240,123
2023-06-02,48250,696
2023-06-02,48270,135
2023-06-02,48310,213
2023-06-02,48330,523
2023-06-02,48720,33
2023-06-02,48730,82
2023-06-02,48740,89
2023-06-02,48820,76
2023-06-02,48840,68
2023-06-02,48850,76
2023-06-02,48860,53
2023-06-02,48870,64
2023-06-02,48880,125
2023-06-02,48890,60
2023-06-02,49110,664
2023-06-02,49130,210
2023-06-03,11110,91
2023-06-03,11140,95
2023-06-03,11170,171
2023-06-03,11200,320
2023-06-03,11215,319
2023-06-03,11230,307
2023-06-03,11260,309
2023-06-03,11290,334
2023-06-03,11305,213
2023-06-03,11320,213
2023-06-03,11350,433
2023-06-03,11380,488
2023-06-03,11410,252
2023-06-03,11440,259
2023-06-03,11470,366
2023-06-03,11500,508
2023-06-03,11530,316
2023-06-03,11545,185
2023-06-03,11560,373
2023-06-03,11590,425
2023-06-03,11620,400
2023-06-03,11650,339
2023-06-03,11680,456
2023-06-03,11710,562
2023-06-03,11740,350
2023-06-03,26110,36
2023-06-03,26140,97
2023-06-03,26170,91
2023-06-03,26200,110
2023-06-03,26230,327
2023-06-03,26260,253
2023-06-03,26290,226
2023-06-03,26320,252
2023-06-03,26350,410
2023-06-03,26380,233
2023-06-03,26410,210
2023-06-03,26440,157
2023-06-03,26470,228
2023-06-03,26500,181
2023-06-03,26530,173
2023-06-03,26710,131
2023-06-03,27110,91
2023-06-03,27140,329
2023-06-03,27170,128
2023-06-03,27200,144
2023-06-03,27230,415
2023-06-03,27260,427
2023-06-03,27290,489
2023-06-03,27710,215
2023-06-03,28110,114
2023-06-03,28140,69
2023-06-03,28170,0
2023-06-03,28185,343
2023-06-03,28200,626
2023-06-03,28237,457
2023-06-03,28245,315
2023-06-03,28260,558
2023-06-03,28710,34
2023-06-03,28720,9
2023-06-03,29110,125
2023-06-03,29140,270
2023-06-03,29155,195
2023-06-03,29170,419
2023-06-03,29200,375
2023-06-03,30110,231
2023-06-03,30140,222
2023-06-03,30170,500
2023-06-03,30200,334
2023-06-03,30230,162
2023-06-03,31110,126
2023-06-03,31140,217
2023-06-03,31170,134
2023-06-03,31200,153
2023-06-03,31710,173
2023-06-03,36110,410
2023-06-03,41111,246
2023-06-03,41113,316
2023-06-03,41115,153
2023-06-03,41117,379
2023-06-03,41131,209
2023-06-03,41133,191
2023-06-03,41135,429
2023-06-03,41150,363
2023-06-03,41171,201
2023-06-03,41173,269
2023-06-03,41190,742
2023-06-03,41210,263
2023-06-03,41220,495
2023-06-03,41250,58
2023-06-03,41271,198
2023-06-03,41273,283
2023-06-03,41281,333
2023-06-03,41285,220
2023-06-03,41287,306
2023-06-03,41290,58
2023-06-03,41310,188
2023-06-03,41360,576
2023-06-03,41370,188
2023-06-03,41390,507
2023-06-03,41410,207
2023-06-03,41430,125
2023-06-03,41450,339
2023-06-03,41461,213
2023-06-03,41463,328
2023-06-03,41465,327
2023-06-03,41480,403
2023-06-03,41500,129
2023-06-03,41550,177
2023-06-03,41570,420
2023-06-03,41590,790
2023-06-03,41610,377
2023-06-03,41630,196
2023-06-03,41650,131
2023-06-03,41670,71
2023-06-03,41800,38
2023-06-03,41820,24
2023-06-03,41830,109
2023-06-03,42110,0
2023-06-03,42130,0
2023-06-03,42150,0
2023-06-03,42170,0
2023-06-03,42210,0
2023-06-03,42730,0
2023-06-03,42750,0
2023-06-03,42800,0
2023-06-03,43111,177
2023-06-03,43112,197
2023-06-03,43113,271
2023-06-03,43114,188
2023-06-03,43130,143
2023-06-03,43150,126
2023-06-03,43720,16
2023-06-03,43730,74
2023-06-03,43740,40
2023-06-03,43745,20
2023-06-03,43750,137
2023-06-03,43760,30
2023-06-03,43770,97
2023-06-03,43800,19
2023-06-03,44131,176
2023-06-03,44133,264
2023-06-03,44150,83
2023-06-03,44180,100
2023-06-03,44200,248
2023-06-03,44210,87
2023-06-03,44230,117
2023-06-03,44250,34
2023-06-03,44270,148
2023-06-03,44710,57
2023-06-03,44760,79
2023-06-03,44770,62
2023-06-03,44790,28
2023-06-03,44800,48
2023-06-03,44810,65
2023-06-03,44825,58
2023-06-03,45111,266
2023-06-03,45113,212
2023-06-03,45130,174
2023-06-03,45140,286
2023-06-03,45180,86
2023-06-03,45190,78
2023-06-03,45210,55
2023-06-03,45710,94
2023-06-03,45720,23
2023-06-03,45730,18
2023-06-03,45740,18
2023-06-03,45750,29
2023-06-03,45770,33
2023-06-03,45790,68
2023-06-03,45800,63
2023-06-03,46110,151
2023-06-03,46130,370
2023-06-03,46150,221
2023-06-03,46170,141
2023-06-03,46230,131
2023-06-03,46710,49
2023-06-03,46720,17
2023-06-03,46730,20
2023-06-03,46770,40
2023-06-03,46780,32
2023-06-03,46790,50
2023-06-03,46800,25
2023-06-03,46810,21
2023-06-03,46820,72
2023-06-03,46830,44
2023-06-03,46840,110
2023-06-03,46860,22
2023-06-03,46870,89
2023-06-03,46880,29
2023-06-03,46890,42
2023-06-03,46900,43
2023-06-03,46910,32
2023-06-03,47111,193
2023-06-03,47113,229
2023-06-03,47130,253
2023-06-03,47150,132
2023-06-03,47170,130
2023-06-03,47190,293
2023-06-03,47210,111
2023-06-03,47230,114
2023-06-03,47250,62
2023-06-03,47280,48
2023-06-03,47290,212
2023-06-03,47720,28
2023-06-03,47730,37
2023-06-03,47750,12
2023-06-03,47760,3
2023-06-03,47770,50
2023-06-03,47820,33
2023-06-03,47830,24
2023-06-03,47840,34
2023-06-03,47850,71
2023-06-03,47900,52
2023-06-03,47920,19
2023-06-03,47930,28
2023-06-03,47940,1
2023-06-03,48121,208
2023-06-03,48123,216
2023-06-03,48125,207
2023-06-03,48127,207
2023-06-03,48129,256
2023-06-03,48170,296
2023-06-03,48220,113
2023-06-03,48240,96
2023-06-03,48250,512
2023-06-03,48270,68
2023-06-03,48310,159
2023-06-03,48330,350
2023-06-03,48720,22
2023-06-03,48730,52
2023-06-03,48740,47
2023-06-03,48820,61
2023-06-03,48840,33
2023-06-03,48850,58
2023-06-03,48860,27
2023-06-03,48870,34
2023-06-03,48880,93
2023-06-03,48890,39
2023-06-03,49110,366
2023-06-03,49130,133
2023-06-04,11110,5
2023-06-04,11140,8
2023-06-04,11170,15
2023-06-04,11200,17
2023-06-04,11215,5
2023-06-04,11230,27
2023-06-04,11260,35
2023-06-04,11290,21
2023-06-04,11305,9
2023-06-04,11320,9
2023-06-04,11350,40
2023-06-04,11380,78
2023-06-04,11410,14
2023-06-04,11440,13
2023-06-04,11470,10
2023-06-04,11500,24
2023-06-04,11530,13
2023-06-04,11545,6
2023-06-04,11560,14
2023-06-04,11590,13
2023-06-04,11620,15
2023-06-04,11650,25
2023-06-04,11680,36
2023-06-04,11710,23
2023-06-04,11740,21
2023-06-04,26110,1
2023-06-04,26140,6
2023-06-04,26170,3
2023-06-04,26200,4
2023-06-04,26230,10
2023-06-04,26260,8
2023-06-04,26290,5
2023-06-04,26320,3
2023-06-04,26350,37
2023-06-04,26380,28
2023-06-04,26410,10
2023-06-04,26440,12
2023-06-04,26470,9
2023-06-04,26500,12
2023-06-04,26530,14
2023-06-04,26710,11
2023-06-04,27110,0
2023-06-04,27140,18
2023-06-04,27170,2
2023-06-04,27200,7
2023-06-04,27230,13
2023-06-04,27260,23
2023-06-04,27290,25
2023-06-04,27710,11
2023-06-04,28110,18
2023-06-04,28140,1
2023-06-04,28185,13
2023-06-04,28200,30
2023-06-04,28237,11
2023-06-04,28245,5
2023-06-04,28260,25
2023-06-04,28710,5
2023-06-04,28720,0
2023-06-04,29110,3
2023-06-04,29140,2
2023-06-04,29155,3
2023-06-04,29170,9
2023-06-04,29200,7
2023-06-04,30110,15
2023-06-04,30140,17
2023-06-04,30170,49
2023-06-04,30200,43
2023-06-04,30230,22
2023-06-04,31110,8
2023-06-04,31140,6
2023-06-04,31170,8
2023-06-04,31200,10
2023-06-04,31710,16
2023-06-04,36110,27
2023-06-04,41111,21
2023-06-04,41113,20
2023-06-04,41115,14
2023-06-04,41117,26
2023-06-04,41131,4
2023-06-04,41133,12
2023-06-04,41135,21
2023-06-04,41150,34
2023-06-04,41171,16
2023-06-04,41173,20
2023-06-04,41190,45
2023-06-04,41210,11
2023-06-04,41220,59
2023-06-04,41250,4
2023-06-04,41271,24
2023-06-04,41273,24
2023-06-04,41281,20
2023-06-04,41285,17
2023-06-04,41287,27
2023-06-04,41290,4
2023-06-04,41310,8
2023-06-04,41360,38
2023-06-04,41370,26
2023-06-04,41390,32
2023-06-04,41410,13
2023-06-04,41430,9
2023-06-04,41450,19
2023-06-04,41461,12
2023-06-04,41463,36
2023-06-04,41465,22
2023-06-04,41480,44
2023-06-04,41500,12
2023-06-04,41550,13
2023-06-04,41570,27
2023-06-04,41590,84
2023-06-04,41610,24
2023-06-04,41630,15
2023-06-04,41650,5
2023-06-04,41670,4
2023-06-04,41800,3
2023-06-04,41820,1
2023-06-04,41830,3
2023-06-04,42150,0
2023-06-04,42170,0
2023-06-04,43111,10
2023-06-04,43112,7
2023-06-04,43113,15
2023-06-04,43114,6
2023-06-04,43130,19
2023-06-04,43150,2
2023-06-04,43720,0
2023-06-04,43730,1
2023-06-04,43740,0
2023-06-04,43745,2
2023-06-04,43750,14
2023-06-04,43760,1
2023-06-04,43770,9
2023-06-04,43800,0
2023-06-04,44131,23
2023-06-04,44133,32
2023-06-04,44150,5
2023-06-04,44180,1
2023-06-04,44200,17
2023-06-04,44210,1
2023-06-04,44230,0
2023-06-04,44250,2
2023-06-04,44270,12
2023-06-04,44710,15
2023-06-04,44760,4
2023-06-04,44770,1
2023-06-04,44790,0
2023-06-04,44800,5
2023-06-04,44810,2
2023-06-04,44825,2
2023-06-04,45111,6
2023-06-04,45113,11
2023-06-04,45130,11
2023-06-04,45140,7
2023-06-04,45180,3
2023-06-04,45190,6
2023-06-04,45210,6
2023-06-04,45710,2
2023-06-04,45720,1
2023-06-04,45730,2
2023-06-04,45740,0
2023-06-04,45750,3
2023-06-04,45770,1
2023-06-04,45790,0
2023-06-04,45800,6
2023-06-04,46110,6
2023-06-04,46130,19
2023-06-04,46150,1
2023-06-04,46170,3
2023-06-04,46230,5
2023-06-04,46710,1
2023-06-04,46720,2
2023-06-04,46730,1
2023-06-04,46770,1
2023-06-04,46780,0
2023-06-04,46790,2
2023-06-04,46800,1
2023-06-04,46810,2
2023-06-04,46820,2
2023-06-04,46830,1
2023-06-04,46840,2
2023-06-04,46860,0
2023-06-04,46870,2
2023-06-04,46880,1
2023-06-04,46890,3
2023-06-04,46900,0
2023-06-04,46910,2
2023-06-04,47111,3
2023-06-04,47113,10
2023-06-04,47130,6
2023-06-04,47150,2
2023-06-04,47170,0
2023-06-04,47190,4
2023-06-04,47210,1
2023-06-04,47230,3
2023-06-04,47250,1
2023-06-04,47280,15
2023-06-04,47290,8
2023-06-04,47720,0
2023-06-04,47730,0
2023-06-04,47750,0
2023-06-04,47760,0
2023-06-04,47770,0
2023-06-04,47820,0
2023-06-04,47830,1
2023-06-04,47840,2
2023-06-04,47850,0
2023-06-04,47900,3
2023-06-04,47920,2
2023-06-04,47930,0
2023-06-04,47940,0
2023-06-04,48121,10
2023-06-04,48123,23
2023-06-04,48125,4
2023-06-04,48127,2
2023-06-04,48129,6
2023-06-04,48170,24
2023-06-04,48220,7
2023-06-04,48240,3
2023-06-04,48250,18
2023-06-04,48270,7
2023-06-04,48310,17
2023-06-04,48330,10
2023-06-04,48720,4
2023-06-04,48730,2
2023-06-04,48740,2
2023-06-04,48820,13
2023-06-04,48840,2
2023-06-04,48850,0
2023-06-04,48860,1
2023-06-04,48870,3
2023-06-04,48880,2
2023-06-04,48890,6
2023-06-04,49110,27
2023-06-04,49130,13
2023-06-05,11110,217
2023-06-05,11140,202
2023-06-05,11170,323
2023-06-05,11200,575
2023-06-05,11215,519
2023-06-05,11230,654
2023-06-05,11260,709
2023-06-05,11290,729
2023-06-05,11305,413
2023-06-05,11320,454
2023-06-05,11350,906
2023-06-05,11380,921
2023-06-05,11410,557
2023-06-05,11440,568
2023-06-05,11470,674
2023-06-05,11500,958
2023-06-05,11530,701
2023-06-05,11545,476
2023-06-05,11560,615
2023-06-05,11590,732
2023-06-05,11620,965
2023-06-05,11650,600
2023-06-05,11680,868
2023-06-05,11710,1077
2023-06-05,11740,698
2023-06-05,26110,79
2023-06-05,26140,228
2023-06-05,26170,202
2023-06-05,26200,226
2023-06-05,26230,701
2023-06-05,26260,498
2023-06-05,26290,445
2023-06-05,26320,496
2023-06-05,26350,726
2023-06-05,26380,434
2023-06-05,26410,452
2023-06-05,26440,255
2023-06-05,26470,479
2023-06-05,26500,356
2023-06-05,26530,338
2023-06-05,26710,329
2023-06-05,27110,157
2023-06-05,27140,677
2023-06-05,27170,282
2023-06-05,27200,275
2023-06-05,27230,773
2023-06-05,27260,775
2023-06-05,27290,822
2023-06-05,27710,417
2023-06-05,28110,220
2023-06-05,28140,121
2023-06-05,28170,0
2023-06-05,28185,666
2023-06-05,28200,985
2023-06-05,28237,859
2023-06-05,28245,655
2023-06-05,28260,964
2023-06-05,28710,90
2023-06-05,28720,15
2023-06-05,29110,210
2023-06-05,29140,468
2023-06-05,29155,367
2023-06-05,29170,852
2023-06-05,29200,738
2023-06-05,30110,465
2023-06-05,30140,434
2023-06-05,30170,924
2023-06-05,30200,648
2023-06-05,30230,293
2023-06-05,31110,310
2023-06-05,31140,576
2023-06-05,31170,334
2023-06-05,31200,341
2023-06-05,31710,419
2023-06-05,36110,790
2023-06-05,41111,399
2023-06-05,41113,576
2023-06-05,41115,285
2023-06-05,41117,571
2023-06-05,41131,404
2023-06-05,41133,397
2023-06-05,41135,842
2023-06-05,41150,694
2023-06-05,41171,404
2023-06-05,41173,523
2023-06-05,41190,1443
2023-06-05,41210,509
2023-06-05,41220,895
2023-06-05,41250,119
2023-06-05,41271,458
2023-06-05,41273,503
2023-06-05,41281,674
2023-06-05,41285,439
2023-06-05,41287,559
2023-06-05,41290,127
2023-06-05,41310,394
2023-06-05,41360,1191
2023-06-05,41370,338
2023-06-05,41390,955
2023-06-05,41410,387
2023-06-05,41430,302
2023-06-05,41450,657
2023-06-05,41461,445
2023-06-05,41463,660
2023-06-05,41465,603
2023-06-05,41480,760
2023-06-05,41500,279
2023-06-05,41550,342
2023-06-05,41570,791
2023-06-05,41590,1471
2023-06-05,41610,695
2023-06-05,41630,396
2023-06-05,41650,236
2023-06-05,41670,133
2023-06-05,41800,89
2023-06-05,41820,90
2023-06-05,41830,216
2023-06-05,42110,0
2023-06-05,42130,1
2023-06-05,42150,0
2023-06-05,42210,0
2023-06-05,42730,0
2023-06-05,42770,0
2023-06-05,42780,0
2023-06-05,42830,0
2023-06-05,43111,372
2023-06-05,43112,411
2023-06-05,43113,540
2023-06-05,43114,371
2023-06-05,43130,340
2023-06-05,43150,281
2023-06-05,43720,39
2023-06-05,43730,125
2023-06-05,43740,99
2023-06-05,43745,46
2023-06-05,43750,210
2023-06-05,43760,55
2023-06-05,43770,164
2023-06-05,43800,38
2023-06-05,44131,382
2023-06-05,44133,529
2023-06-05,44150,222
2023-06-05,44180,332
2023-06-05,44200,499
2023-06-05,44210,235
2023-06-05,44230,236
2023-06-05,44250,93
2023-06-05,44270,255
2023-06-05,44710,102
2023-06-05,44760,163
2023-06-05,44770,152
2023-06-05,44790,75
2023-06-05,44800,282
2023-06-05,44810,135
2023-06-05,44825,138
2023-06-05,45111,556
2023-06-05,45113,536
2023-06-05,45130,425
2023-06-05,45140,625
2023-06-05,45180,223
2023-06-05,45190,150
2023-06-05,45210,135
2023-06-05,45710,175
2023-06-05,45720,37
2023-06-05,45730,53
2023-06-05,45740,39
2023-06-05,45750,50
2023-06-05,45770,43
2023-06-05,45790,87
2023-06-05,45800,80
2023-06-05,46110,373
2023-06-05,46130,878
2023-06-05,46150,430
2023-06-05,46170,270
2023-06-05,46230,285
2023-06-05,46710,91
2023-06-05,46720,55
2023-06-05,46730,52
2023-06-05,46770,83
2023-06-05,46780,62
2023-06-05,46790,90
2023-06-05,46800,60
2023-06-05,46810,33
2023-06-05,46820,149
2023-06-05,46830,98
2023-06-05,46840,171
2023-06-05,46860,69
2023-06-05,46870,158
2023-06-05,46880,58
2023-06-05,46890,101
2023-06-05,46900,61
2023-06-05,46910,63
2023-06-05,47111,385
2023-06-05,47113,495
2023-06-05,47130,447
2023-06-05,47150,228
2023-06-05,47170,267
2023-06-05,47190,581
2023-06-05,47210,280
2023-06-05,47230,214
2023-06-05,47250,142
2023-06-05,47280,145
2023-06-05,47290,430
2023-06-05,47720,53
2023-06-05,47730,55
2023-06-05,47750,41
2023-06-05,47760,12
2023-06-05,47770,60
2023-06-05,47820,61
2023-06-05,47830,54
2023-06-05,47840,68
2023-06-05,47850,154
2023-06-05,47900,76
2023-06-05,47920,55
2023-06-05,47930,88
2023-06-05,47940,5
2023-06-05,48121,456
2023-06-05,48123,469
2023-06-05,48125,413
2023-06-05,48127,362
2023-06-05,48129,382
2023-06-05,48170,588
2023-06-05,48220,234
2023-06-05,48240,222
2023-06-05,48250,891
2023-06-05,48270,173
2023-06-05,48310,405
2023-06-05,48330,695
2023-06-05,48720,45
2023-06-05,48730,118
2023-06-05,48740,106
2023-06-05,48820,112
2023-06-05,48840,76
2023-06-05,48850,108
2023-06-05,48860,56
2023-06-05,48870,79
2023-06-05,48880,172
2023-06-05,48890,58
2023-06-05,49110,794
2023-06-05,49130,278
2023-06-06,11110,12
2023-06-06,11140,9
2023-06-06,11170,24
2023-06-06,11200,20
2023-06-06,11215,13
2023-06-06,11230,39
2023-06-06,11260,33
2023-06-06,11290,37
2023-06-06,11305,19
2023-06-06,11320,35
2023-06-06,11350,61
2023-06-06,11380,14
2023-06-06,11410,18
2023-06-06,11440,26
2023-06-06,11470,22
2023-06-06,11500,25
2023-06-06,11530,20
2023-06-06,11545,11
2023-06-06,11560,32
2023-06-06,11590,25
2023-06-06,11620,29
2023-06-06,11650,24
2023-06-06,11680,30
2023-06-06,11710,50
2023-06-06,11740,41
2023-06-06,26110,0
2023-06-06,26140,11
2023-06-06,26170,12
2023-06-06,26200,2
2023-06-06,26230,39
2023-06-06,26260,21
2023-06-06,26290,25
2023-06-06,26320,27
2023-06-06,26350,55
2023-06-06,26380,28
2023-06-06,26410,19
2023-06-06,26440,13
2023-06-06,26470,21
2023-06-06,26500,17
2023-06-06,26530,12
2023-06-06,26710,13
2023-06-06,27110,10
2023-06-06,27140,51
2023-06-06,27170,2
2023-06-06,27200,10
2023-06-06,27230,47
2023-06-06,27260,51
2023-06-06,27290,56
2023-06-06,27710,20
2023-06-06,28110,11
2023-06-06,28140,3
2023-06-06,28185,58
2023-06-06,28200,41
2023-06-06,28237,32
2023-06-06,28245,11
2023-06-06,28260,41
2023-06-06,28710,10
2023-06-06,28720,0
2023-06-06,29110,7
2023-06-06,29140,26
2023-06-06,29155,8
2023-06-06,29170,32
2023-06-06,29200,19
2023-06-06,30110,46
2023-06-06,30140,31
2023-06-06,30170,52
2023-06-06,30200,54
2023-06-06,30230,37
2023-06-06,31110,14
2023-06-06,31140,22
2023-06-06,31170,24
2023-06-06,31200,27
2023-06-06,31710,30
2023-06-06,36110,56
2023-06-06,41111,31
2023-06-06,41113,37
2023-06-06,41115,21
2023-06-06,41117,43
2023-06-06,41131,9
2023-06-06,41133,10
2023-06-06,41135,34
2023-06-06,41150,50
2023-06-06,41171,13
2023-06-06,41173,11
2023-06-06,41190,80
2023-06-06,41210,16
2023-06-06,41220,108
2023-06-06,41250,5
2023-06-06,41271,25
2023-06-06,41273,25
2023-06-06,41281,30
2023-06-06,41285,16
2023-06-06,41287,24
2023-06-06,41290,5
2023-06-06,41310,17
2023-06-06,41360,52
2023-06-06,41370,42
2023-06-06,41390,43
2023-06-06,41410,15
2023-06-06,41430,8
2023-06-06,41450,17
2023-06-06,41461,17
2023-06-06,41463,41
2023-06-06,41465,55
2023-06-06,41480,48
2023-06-06,41500,11
2023-06-06,41550,9
2023-06-06,41570,65
2023-06-06,41590,122
2023-06-06,41610,34
2023-06-06,41630,16
2023-06-06,41650,8
2023-06-06,41670,2
2023-06-06,41800,4
2023-06-06,41820,5
2023-06-06,41830,2
2023-06-06,42130,0
2023-06-06,42230,0
2023-06-06,43111,12
2023-06-06,43112,14
2023-06-06,43113,29
2023-06-06,43114,24
2023-06-06,43130,22
2023-06-06,43150,9
2023-06-06,43720,0
2023-06-06,43730,4
2023-06-06,43740,2
2023-06-06,43745,6
2023-06-06,43750,18
2023-06-06,43760,3
2023-06-06,43770,13
2023-06-06,43800,2
2023-06-06,44131,40
2023-06-06,44133,65
2023-06-06,44150,6
2023-06-06,44180,20
2023-06-06,44200,39
2023-06-06,44210,14
2023-06-06,44230,8
2023-06-06,44250,4
2023-06-06,44270,18
2023-06-06,44710,15
2023-06-06,44760,4
2023-06-06,44770,7
2023-06-06,44790,6
2023-06-06,44800,7
2023-06-06,44810,10
2023-06-06,44825,4
2023-06-06,45111,34
2023-06-06,45113,13
2023-06-06,45130,22
2023-06-06,45140,10
2023-06-06,45180,13
2023-06-06,45190,5
2023-06-06,45210,8
2023-06-06,45710,2
2023-06-06,45720,0
2023-06-06,45730,5
2023-06-06,45740,0
2023-06-06,45750,1
2023-06-06,45770,1
2023-06-06,45790,2
2023-06-06,45800,2
2023-06-06,46110,12
2023-06-06,46130,61
2023-06-06,46150,16
2023-06-06,46170,10
2023-06-06,46230,9
2023-06-06,46710,6
2023-06-06,46720,2
2023-06-06,46730,0
2023-06-06,46770,8
2023-06-06,46780,0
2023-06-06,46790,4
2023-06-06,46800,4
2023-06-06,46810,3
2023-06-06,46820,23
2023-06-06,46830,3
2023-06-06,46840,7
2023-06-06,46860,2
2023-06-06,46870,1
2023-06-06,46880,3
2023-06-06,46890,4
2023-06-06,46900,4
2023-06-06,46910,9
2023-06-06,47111,26
2023-06-06,47113,28
2023-06-06,47130,11
2023-06-06,47150,6
2023-06-06,47170,7
2023-06-06,47190,21
2023-06-06,47210,3
2023-06-06,47230,11
2023-06-06,47250,4
2023-06-06,47280,3
2023-06-06,47290,31
2023-06-06,47720,2
2023-06-06,47730,5
2023-06-06,47750,4
2023-06-06,47760,0
2023-06-06,47770,1
2023-06-06,47820,12
2023-06-06,47830,1
2023-06-06,47840,0
2023-06-06,47850,6
2023-06-06,47900,5
2023-06-06,47920,1
2023-06-06,47930,4
2023-06-06,47940,1
2023-06-06,48121,14
2023-06-06,48123,35
2023-06-06,48125,4
2023-06-06,48127,6
2023-06-06,48129,8
2023-06-06,48170,60
2023-06-06,48220,12
2023-06-06,48240,18
2023-06-06,48250,101
2023-06-06,48270,5
2023-06-06,48310,36
2023-06-06,48330,44
2023-06-06,48720,2
2023-06-06,48730,7
2023-06-06,48740,8
2023-06-06,48820,13
2023-06-06,48840,0
2023-06-06,48850,6
2023-06-06,48860,5
2023-06-06,48870,4
2023-06-06,48880,1
2023-06-06,48890,12
2023-06-06,49110,55
2023-06-06,49130,46
2023-06-07,11110,175
2023-06-07,11140,181
2023-06-07,11170,277
2023-06-07,11200,458
2023-06-07,11215,535
2023-06-07,11230,490
2023-06-07,11260,603
2023-06-07,11290,584
2023-06-07,11305,390
2023-06-07,11320,333
2023-06-07,11350,634
2023-06-07,11380,810
2023-06-07,11410,441
2023-06-07,11440,445
2023-06-07,11470,541
2023-06-07,11500,818
2023-06-07,11530,522
2023-06-07,11545,361
2023-06-07,11560,501
2023-06-07,11590,617
2023-06-07,11620,754
2023-06-07,11650,495
2023-06-07,11680,728
2023-06-07,11710,932
2023-06-07,11740,635
2023-06-07,26110,67
2023-06-07,26140,185
2023-06-07,26170,147
2023-06-07,26200,183
2023-06-07,26230,571
2023-06-07,26260,437
2023-06-07,26290,505
2023-06-07,26320,417
2023-06-07,26350,726
2023-06-07,26380,415
2023-06-07,26410,402
2023-06-07,26440,216
2023-06-07,26470,407
2023-06-07,26500,338
2023-06-07,26530,311
2023-06-07,26710,294
2023-06-07,27110,145
2023-06-07,27140,592
2023-06-07,27170,221
2023-06-07,27200,261
2023-06-07,27230,675
2023-06-07,27260,684
2023-06-07,27290,880
2023-06-07,27710,390
2023-06-07,28110,116
2023-06-07,28140,80
2023-06-07,28170,0
2023-06-07,28185,574
2023-06-07,28200,914
2023-06-07,28237,686
2023-06-07,28245,462
2023-06-07,28260,832
2023-06-07,28710,65
2023-06-07,28720,12
2023-06-07,29110,141
2023-06-07,29140,365
2023-06-07,29155,262
2023-06-07,29170,654
2023-06-07,29200,602
2023-06-07,30110,380
2023-06-07,30140,374
2023-06-07,30170,732
2023-06-07,30200,474
2023-06-07,30230,256
2023-06-07,31110,240
