날짜,시도지역코드,발생건수(건)
2023-07-11,46,955
2023-07-11,47,926
2023-07-11,48,1172
2023-07-11,49,270
2023-07-11,99,17475
2023-07-12,11,3230
2023-07-12,26,1152
2023-07-12,27,806
2023-07-12,28,1122
2023-07-12,29,507
2023-07-12,30,480
2023-07-12,31,343
2023-07-12,41,4504
2023-07-12,42,0
2023-07-12,43,599
2023-07-12,44,1121
2023-07-12,45,743
2023-07-12,46,918
2023-07-12,47,885
2023-07-12,48,1117
2023-07-12,49,179
2023-07-12,99,18212
2023-07-13,11,2763
2023-07-13,26,1172
2023-07-13,27,792
2023-07-13,28,1044
2023-07-13,29,519
2023-07-13,30,449
2023-07-13,31,369
2023-07-13,41,4109
2023-07-13,42,0
2023-07-13,43,572
2023-07-13,44,1169
2023-07-13,45,754
2023-07-13,46,931
2023-07-13,47,971
2023-07-13,48,1151
2023-07-13,49,301
2023-07-13,99,17546
2023-07-14,11,3263
2023-07-14,26,1124
2023-07-14,27,822
2023-07-14,28,1126
2023-07-14,29,532
2023-07-14,30,493
2023-07-14,31,380
2023-07-14,41,4662
2023-07-14,42,0
2023-07-14,43,623
2023-07-14,44,1119
2023-07-14,45,700
2023-07-14,46,947
2023-07-14,47,990
2023-07-14,48,1228
2023-07-14,49,292
2023-07-14,99,18886
2023-07-15,11,2248
2023-07-15,26,828
2023-07-15,27,613
2023-07-15,28,917
2023-07-15,29,427
2023-07-15,30,374
2023-07-15,31,310
2023-07-15,41,3637
2023-07-15,42,0
2023-07-15,43,403
2023-07-15,44,907
2023-07-15,45,473
2023-07-15,46,632
2023-07-15,47,587
2023-07-15,48,984
2023-07-15,49,160
2023-07-15,99,13772
2023-07-16,11,244
2023-07-16,26,89
2023-07-16,27,113
2023-07-16,28,260
2023-07-16,29,36
2023-07-16,30,101
2023-07-16,31,14
2023-07-16,41,817
2023-07-16,42,0
2023-07-16,43,78
2023-07-16,44,256
2023-07-16,45,77
2023-07-16,46,131
2023-07-16,47,97
2023-07-16,48,126
2023-07-16,49,13
2023-07-16,99,2488
2023-07-17,11,4328
2023-07-17,26,1595
2023-07-17,27,1043
2023-07-17,28,1591
2023-07-17,29,760
2023-07-17,30,695
2023-07-17,31,494
2023-07-17,41,6090
2023-07-17,42,0
2023-07-17,43,932
2023-07-17,44,1591
2023-07-17,45,1065
2023-07-17,46,1246
2023-07-17,47,1360
2023-07-17,48,1604
2023-07-17,49,321
2023-07-17,99,25427
2023-07-18,11,3322
2023-07-18,26,1096
2023-07-18,27,730
2023-07-18,28,1127
2023-07-18,29,504
2023-07-18,30,442
2023-07-18,31,336
2023-07-18,41,4534
2023-07-18,42,0
2023-07-18,43,579
2023-07-18,44,1139
2023-07-18,45,796
2023-07-18,46,906
2023-07-18,47,937
2023-07-18,48,1101
2023-07-18,49,255
2023-07-18,99,18334
2023-07-19,11,3059
2023-07-19,26,1164
2023-07-19,27,756
2023-07-19,28,1010
2023-07-19,29,501
2023-07-19,30,506
2023-07-19,31,352
2023-07-19,41,4191
2023-07-19,42,0
2023-07-19,43,613
2023-07-19,44,1150
2023-07-19,45,740
2023-07-19,46,909
2023-07-19,47,895
2023-07-19,48,1146
2023-07-19,49,207
2023-07-19,99,17698
2023-07-20,11,3116
2023-07-20,26,1268
2023-07-20,27,742
2023-07-20,28,1073
2023-07-20,29,542
2023-07-20,30,512
2023-07-20,31,371
2023-07-20,41,4375
2023-07-20,42,0
2023-07-20,43,600
2023-07-20,44,1253
2023-07-20,45,766
2023-07-20,46,908
2023-07-20,47,914
2023-07-20,48,1186
2023-07-20,49,295
2023-07-20,99,18444
2023-07-21,11,3550
2023-07-21,26,1321
2023-07-21,27,879
2023-07-21,28,1145
2023-07-21,29,585
2023-07-21,30,544
2023-07-21,31,447
2023-07-21,41,4914
2023-07-21,42,0
2023-07-21,43,650
2023-07-21,44,1246
2023-07-21,45,872
2023-07-21,46,948
2023-07-21,47,989
2023-07-21,48,1325
2023-07-21,49,277
2023-07-21,99,20253
2023-07-22,11,2238
2023-07-22,26,816
2023-07-22,27,579
2023-07-22,28,863
2023-07-22,29,426
2023-07-22,30,391
2023-07-22,31,314
2023-07-22,41,3518
2023-07-22,42,0
2023-07-22,43,441
2023-07-22,44,958
2023-07-22,45,510
2023-07-22,46,674
2023-07-22,47,597
2023-07-22,48,892
2023-07-22,49,171
2023-07-22,99,13640
2023-07-23,11,254
2023-07-23,26,59
2023-07-23,27,88
2023-07-23,28,225
2023-07-23,29,59
2023-07-23,30,96
2023-07-23,31,14
2023-07-23,41,785
2023-07-23,43,65
2023-07-23,44,284
2023-07-23,45,60
2023-07-23,46,141
2023-07-23,47,73
2023-07-23,48,143
2023-07-23,49,18
2023-07-23,99,2402
2023-07-24,11,4553
2023-07-24,26,1601
2023-07-24,27,1085
2023-07-24,28,1544
2023-07-24,29,832
2023-07-24,30,671
2023-07-24,31,542
2023-07-24,41,6231
2023-07-24,42,0
2023-07-24,43,998
2023-07-24,44,1608
2023-07-24,45,1083
2023-07-24,46,1339
2023-07-24,47,1411
2023-07-24,48,1642
2023-07-24,49,323
2023-07-24,99,26160
2023-07-25,11,3352
2023-07-25,26,1291
2023-07-25,27,876
2023-07-25,28,1111
2023-07-25,29,596
2023-07-25,30,485
2023-07-25,31,393
2023-07-25,41,4771
2023-07-25,42,0
2023-07-25,43,705
2023-07-25,44,1322
2023-07-25,45,847
2023-07-25,46,1045
2023-07-25,47,1055
2023-07-25,48,1292
2023-07-25,49,293
2023-07-25,99,20043
2023-07-26,11,3186
2023-07-26,26,1075
2023-07-26,27,807
2023-07-26,28,1081
2023-07-26,29,518
2023-07-26,30,502
2023-07-26,31,308
2023-07-26,41,4402
2023-07-26,42,0
2023-07-26,43,614
2023-07-26,44,1062
2023-07-26,45,780
2023-07-26,46,939
2023-07-26,47,956
2023-07-26,48,1070
2023-07-26,49,184
2023-07-26,99,17998
2023-07-27,11,3142
2023-07-27,26,1214
2023-07-27,27,802
2023-07-27,28,1122
2023-07-27,29,535
2023-07-27,30,442
2023-07-27,31,394
2023-07-27,41,4378
2023-07-27,42,0
2023-07-27,43,658
2023-07-27,44,1193
2023-07-27,45,618
2023-07-27,46,957
2023-07-27,47,972
2023-07-27,48,1208
2023-07-27,49,287
2023-07-27,99,18438
2023-07-28,11,3458
2023-07-28,26,1206
2023-07-28,27,816
2023-07-28,28,1168
2023-07-28,29,636
2023-07-28,30,481
2023-07-28,31,444
2023-07-28,41,4984
2023-07-28,42,1
2023-07-28,43,696
2023-07-28,44,1215
2023-07-28,45,750
2023-07-28,46,1050
2023-07-28,47,1029
2023-07-28,48,1274
2023-07-28,49,306
2023-07-28,99,20092
2023-07-29,11,2092
2023-07-29,26,729
2023-07-29,27,571
2023-07-29,28,732
2023-07-29,29,404
2023-07-29,30,336
2023-07-29,31,257
2023-07-29,41,3185
2023-07-29,42,0
2023-07-29,43,370
2023-07-29,44,766
2023-07-29,45,388
2023-07-29,46,603
2023-07-29,47,561
2023-07-29,48,736
2023-07-29,49,160
2023-07-29,99,12133
2023-07-30,11,241
2023-07-30,26,74
2023-07-30,27,90
2023-07-30,28,168
2023-07-30,29,70
2023-07-30,30,89
2023-07-30,31,6
2023-07-30,41,682
2023-07-30,43,88
2023-07-30,44,249
2023-07-30,45,59
2023-07-30,46,124
2023-07-30,47,79
2023-07-30,48,132
2023-07-30,49,21
2023-07-30,99,2208
2023-07-31,11,4027
2023-07-31,26,1397
2023-07-31,27,977
2023-07-31,28,1293
2023-07-31,29,752
2023-07-31,30,611
2023-07-31,31,427
2023-07-31,41,5508
2023-07-31,42,0
2023-07-31,43,794
2023-07-31,44,1536
2023-07-31,45,1024
2023-07-31,46,1214
2023-07-31,47,1139
2023-07-31,48,1485
2023-07-31,49,254
2023-07-31,99,23085
2023-08-01,11,2627
2023-08-01,26,1170
2023-08-01,27,801
2023-08-01,28,1062
2023-08-01,29,637
2023-08-01,30,496
2023-08-01,31,400
2023-08-01,41,3957
2023-08-01,42,0
2023-08-01,43,520
2023-08-01,44,1131
2023-08-01,45,928
2023-08-01,46,1047
2023-08-01,47,1023
2023-08-01,48,1203
2023-08-01,49,231
2023-08-01,99,17773
2023-08-02,11,2337
2023-08-02,26,1008
2023-08-02,27,688
2023-08-02,28,903
2023-08-02,29,480
2023-08-02,30,417
2023-08-02,31,271
2023-08-02,41,3707
2023-08-02,42,0
2023-08-02,43,459
2023-08-02,44,1048
2023-08-02,45,664
2023-08-02,46,791
2023-08-02,47,786
2023-08-02,48,918
2023-08-02,49,185
2023-08-02,99,15030
2023-08-03,11,2303
2023-08-03,26,1061
2023-08-03,27,645
2023-08-03,28,912
2023-08-03,29,497
2023-08-03,30,386
2023-08-03,31,292
2023-08-03,41,3701
2023-08-03,42,0
2023-08-03,43,469
2023-08-03,44,934
2023-08-03,45,566
2023-08-03,46,769
2023-08-03,47,810
2023-08-03,48,951
2023-08-03,49,210
2023-08-03,99,14883
2023-08-04,11,2826
2023-08-04,26,1092
2023-08-04,27,698
2023-08-04,28,952
2023-08-04,29,547
2023-08-04,30,447
2023-08-04,31,309
2023-08-04,41,4043
2023-08-04,42,0
2023-08-04,43,491
2023-08-04,44,969
2023-08-04,45,763
2023-08-04,46,871
2023-08-04,47,908
2023-08-04,48,1102
2023-08-04,49,189
2023-08-04,99,16676
2023-08-05,11,1928
2023-08-05,26,602
2023-08-05,27,404
2023-08-05,28,620
2023-08-05,29,342
2023-08-05,30,313
2023-08-05,31,202
2023-08-05,41,2575
2023-08-05,42,0
2023-08-05,43,342
2023-08-05,44,635
2023-08-05,45,356
2023-08-05,46,535
2023-08-05,47,463
2023-08-05,48,691
2023-08-05,49,102
2023-08-05,99,10326
2023-08-06,11,196
2023-08-06,26,70
2023-08-06,27,87
2023-08-06,28,193
2023-08-06,29,46
2023-08-06,30,76
2023-08-06,31,17
2023-08-06,41,590
2023-08-06,42,0
2023-08-06,43,68
2023-08-06,44,219
2023-08-06,45,60
2023-08-06,46,70
2023-08-06,47,76
2023-08-06,48,96
2023-08-06,49,18
2023-08-06,99,1906
2023-08-07,11,3474
2023-08-07,26,1365
2023-08-07,27,913
2023-08-07,28,1237
2023-08-07,29,709
2023-08-07,30,591
2023-08-07,31,444
2023-08-07,41,5026
2023-08-07,42,1
2023-08-07,43,692
2023-08-07,44,1272
2023-08-07,45,976
2023-08-07,46,1012
2023-08-07,47,1111
2023-08-07,48,1314
2023-08-07,49,335
2023-08-07,99,21087
2023-08-08,11,2496
2023-08-08,26,1075
2023-08-08,27,672
2023-08-08,28,886
2023-08-08,29,516
2023-08-08,30,406
2023-08-08,31,332
2023-08-08,41,3614
2023-08-08,42,0
2023-08-08,43,489
2023-08-08,44,952
2023-08-08,45,757
2023-08-08,46,808
2023-08-08,47,816
2023-08-08,48,973
2023-08-08,49,237
2023-08-08,99,15529
2023-08-09,11,2387
2023-08-09,26,813
2023-08-09,27,542
2023-08-09,28,821
2023-08-09,29,457
2023-08-09,30,406
2023-08-09,31,289
2023-08-09,41,3477
2023-08-09,42,0
2023-08-09,43,443
2023-08-09,44,819
2023-08-09,45,710
2023-08-09,46,664
2023-08-09,47,741
2023-08-09,48,828
2023-08-09,49,195
2023-08-09,99,13955
2023-08-10,11,1844
2023-08-10,26,715
2023-08-10,27,499
2023-08-10,28,751
2023-08-10,29,433
2023-08-10,30,289
2023-08-10,31,211
2023-08-10,41,2694
2023-08-10,42,0
2023-08-10,43,330
2023-08-10,44,647
2023-08-10,45,501
2023-08-10,46,617
2023-08-10,47,518
2023-08-10,48,687
2023-08-10,49,246
2023-08-10,99,11311
2023-08-11,11,2621
2023-08-11,26,1132
2023-08-11,27,817
2023-08-11,28,896
2023-08-11,29,542
2023-08-11,30,474
2023-08-11,31,430
2023-08-11,41,3786
2023-08-11,42,0
2023-08-11,43,541
2023-08-11,44,1028
2023-08-11,45,847
2023-08-11,46,912
2023-08-11,47,948
2023-08-11,48,1155
2023-08-11,49,256
2023-08-11,99,16880
2023-08-12,11,1798
2023-08-12,26,623
2023-08-12,27,433
2023-08-12,28,632
2023-08-12,29,347
2023-08-12,30,269
2023-08-12,31,225
2023-08-12,41,2532
2023-08-12,42,0
2023-08-12,43,275
2023-08-12,44,636
2023-08-12,45,424
2023-08-12,46,494
2023-08-12,47,488
2023-08-12,48,690
2023-08-12,49,128
2023-08-12,99,10211
2023-08-13,11,176
2023-08-13,26,48
2023-08-13,27,46
2023-08-13,28,122
2023-08-13,29,57
2023-08-13,30,58
2023-08-13,31,9
2023-08-13,41,433
2023-08-13,42,0
2023-08-13,43,63
2023-08-13,44,195
2023-08-13,45,61
2023-08-13,46,72
2023-08-13,47,71
2023-08-13,48,72
2023-08-13,49,15
2023-08-13,99,1527
2023-08-14,11,3056
2023-08-14,26,1257
2023-08-14,27,772
2023-08-14,28,1063
2023-08-14,29,607
2023-08-14,30,486
2023-08-14,31,418
2023-08-14,41,4560
2023-08-14,42,0
2023-08-14,43,644
2023-08-14,44,1213
2023-08-14,45,888
2023-08-14,46,1051
2023-08-14,47,1048
2023-08-14,48,1299
2023-08-14,49,319
2023-08-14,99,19161
2023-08-15,11,184
2023-08-15,26,102
2023-08-15,27,98
2023-08-15,28,160
2023-08-15,29,69
2023-08-15,30,120
2023-08-15,31,58
2023-08-15,41,618
2023-08-15,42,0
2023-08-15,43,78
2023-08-15,44,226
2023-08-15,45,118
2023-08-15,46,163
2023-08-15,47,103
2023-08-15,48,110
2023-08-15,49,34
2023-08-15,99,2281
2023-08-16,11,2689
2023-08-16,26,1186
2023-08-16,27,724
2023-08-16,28,1014
2023-08-16,29,556
2023-08-16,30,519
2023-08-16,31,314
2023-08-16,41,3770
2023-08-16,42,0
2023-08-16,43,588
2023-08-16,44,1039
2023-08-16,45,880
2023-08-16,46,1019
2023-08-16,47,923
2023-08-16,48,1171
2023-08-16,49,254
2023-08-16,99,17143
2023-08-17,11,2154
2023-08-17,26,1038
2023-08-17,27,667
2023-08-17,28,914
2023-08-17,29,477
2023-08-17,30,454
2023-08-17,31,314
2023-08-17,41,3439
2023-08-17,42,0
2023-08-17,43,499
2023-08-17,44,914
2023-08-17,45,720
2023-08-17,46,832
2023-08-17,47,938
2023-08-17,48,920
2023-08-17,49,235
2023-08-17,99,14925
2023-08-18,11,2455
2023-08-18,26,969
2023-08-18,27,631
2023-08-18,28,924
2023-08-18,29,623
2023-08-18,30,468
2023-08-18,31,288
2023-08-18,41,3792
2023-08-18,42,0
2023-08-18,43,529
2023-08-18,44,910
2023-08-18,45,758
2023-08-18,46,856
2023-08-18,47,855
2023-08-18,48,1023
2023-08-18,49,265
2023-08-18,99,15836
2023-08-19,11,1630
2023-08-19,26,624
2023-08-19,27,456
2023-08-19,28,582
2023-08-19,29,379
2023-08-19,30,322
2023-08-19,31,192
2023-08-19,41,2658
2023-08-19,42,0
2023-08-19,43,349
2023-08-19,44,613
2023-08-19,45,406
2023-08-19,46,636
2023-08-19,47,518
2023-08-19,48,725
2023-08-19,49,132
2023-08-19,99,10465
2023-08-20,11,158
2023-08-20,26,44
2023-08-20,27,61
2023-08-20,28,157
2023-08-20,29,52
2023-08-20,30,91
2023-08-20,31,6
2023-08-20,41,483
2023-08-20,43,50
2023-08-20,44,210
2023-08-20,45,73
2023-08-20,46,143
2023-08-20,47,71
2023-08-20,48,103
2023-08-20,49,24
2023-08-20,99,1763
2023-08-21,11,3159
2023-08-21,26,1401
2023-08-21,27,882
2023-08-21,28,1081
2023-08-21,29,695
2023-08-21,30,546
2023-08-21,31,395
2023-08-21,41,4672
2023-08-21,42,1
2023-08-21,43,671
2023-08-21,44,1179
2023-08-21,45,981
2023-08-21,46,1116
2023-08-21,47,1090
2023-08-21,48,1287
2023-08-21,49,323
2023-08-21,99,20085
2023-08-22,11,2200
2023-08-22,26,1038
2023-08-22,27,627
2023-08-22,28,768
2023-08-22,29,542
2023-08-22,30,409
2023-08-22,31,347
2023-08-22,41,3453
2023-08-22,42,0
2023-08-22,43,522
2023-08-22,44,912
2023-08-22,45,725
2023-08-22,46,909
2023-08-22,47,845
2023-08-22,48,981
2023-08-22,49,259
2023-08-22,99,14957
2023-08-23,11,1881
2023-08-23,26,921
2023-08-23,27,571
2023-08-23,28,669
2023-08-23,29,416
2023-08-23,30,419
2023-08-23,31,271
2023-08-23,41,2870
2023-08-23,42,0
2023-08-23,43,444
2023-08-23,44,742
2023-08-23,45,619
2023-08-23,46,725
2023-08-23,47,701
2023-08-23,48,896
2023-08-23,49,172
2023-08-23,99,12682
2023-08-24,11,2269
2023-08-24,26,928
2023-08-24,27,569
2023-08-24,28,795
2023-08-24,29,452
2023-08-24,30,337
2023-08-24,31,309
2023-08-24,41,3416
2023-08-24,42,0
2023-08-24,43,449
2023-08-24,44,871
2023-08-24,45,661
2023-08-24,46,830
2023-08-24,47,789
2023-08-24,48,889
2023-08-24,49,263
2023-08-24,99,14276
2023-08-25,11,2447
2023-08-25,26,1141
2023-08-25,27,693
2023-08-25,28,905
2023-08-25,29,563
2023-08-25,30,490
2023-08-25,31,328
2023-08-25,41,3742
2023-08-25,42,0
2023-08-25,43,574
2023-08-25,44,966
2023-08-25,45,785
2023-08-25,46,929
2023-08-25,47,933
2023-08-25,48,1088
2023-08-25,49,229
2023-08-25,99,16270
2023-08-26,11,1667
2023-08-26,26,617
2023-08-26,27,449
2023-08-26,28,638
2023-08-26,29,436
2023-08-26,30,311
2023-08-26,31,234
2023-08-26,41,2693
2023-08-26,42,0
2023-08-26,43,359
2023-08-26,44,614
2023-08-26,45,452
2023-08-26,46,590
2023-08-26,47,519
2023-08-26,48,739
2023-08-26,49,147
2023-08-26,99,10708
2023-08-27,11,170
2023-08-27,26,57
2023-08-27,27,59
2023-08-27,28,181
2023-08-27,29,64
2023-08-27,30,62
2023-08-27,31,10
2023-08-27,41,605
2023-08-27,42,0
2023-08-27,43,54
2023-08-27,44,201
2023-08-27,45,72
2023-08-27,46,158
2023-08-27,47,78
2023-08-27,48,107
2023-08-27,49,16
2023-08-27,99,1930
2023-08-28,11,3031
2023-08-28,26,1417
2023-08-28,27,890
2023-08-28,28,1128
2023-08-28,29,713
2023-08-28,30,560
2023-08-28,31,453
2023-08-28,41,4747
2023-08-28,42,0
2023-08-28,43,712
2023-08-28,44,1312
2023-08-28,45,1043
2023-08-28,46,1174
2023-08-28,47,1212
2023-08-28,48,1382
2023-08-28,49,312
2023-08-28,99,20724
2023-08-29,11,2161
2023-08-29,26,1000
2023-08-29,27,659
2023-08-29,28,837
2023-08-29,29,517
2023-08-29,30,406
2023-08-29,31,305
2023-08-29,41,3482
2023-08-29,42,0
2023-08-29,43,508
2023-08-29,44,893
2023-08-29,45,727
2023-08-29,46,835
2023-08-29,47,899
2023-08-29,48,930
2023-08-29,49,216
2023-08-29,99,14867
2023-08-30,11,2079
2023-08-30,26,934
2023-08-30,27,582
2023-08-30,28,799
2023-08-30,29,429
2023-08-30,30,380
2023-08-30,31,262
2023-08-30,41,3481
2023-08-30,42,0
2023-08-30,43,430
2023-08-30,44,749
2023-08-30,45,654
2023-08-30,46,774
2023-08-30,47,666
2023-08-30,48,792
2023-08-30,49,167
2023-08-30,99,13560
2023-08-31,11,2293
2023-08-31,26,1053
2023-08-31,27,646
2023-08-31,28,917
2023-08-31,29,562
2023-08-31,30,393
2023-08-31,31,300
2023-08-31,41,3590
2023-08-31,42,0
2023-08-31,43,552
2023-08-31,44,856
2023-08-31,45,678
2023-08-31,46,889
2023-08-31,47,835
2023-08-31,48,964
2023-08-31,49,275
2023-08-31,99,15233
2023-09-01,11,2461
2023-09-01,26,866
2023-09-01,27,706
2023-09-01,28,889
2023-09-01,29,568
2023-09-01,30,447
2023-09-01,31,358
2023-09-01,41,3551
2023-09-01,42,0
2023-09-01,43,597
2023-09-01,44,973
2023-09-01,45,798
2023-09-01,46,941
2023-09-01,47,839
2023-09-01,48,1086
2023-09-01,49,236
2023-09-01,99,15710
2023-09-02,11,1825
2023-09-02,26,557
2023-09-02,27,489
2023-09-02,28,583
2023-09-02,29,375
2023-09-02,30,279
2023-09-02,31,245
2023-09-02,41,2779
2023-09-02,42,0
2023-09-02,43,348
2023-09-02,44,746
2023-09-02,45,406
2023-09-02,46,595
2023-09-02,47,581
2023-09-02,48,694
2023-09-02,49,180
2023-09-02,99,10883
2023-09-03,11,180
2023-09-03,26,84
2023-09-03,27,96
2023-09-03,28,201
2023-09-03,29,37
2023-09-03,30,91
2023-09-03,31,13
2023-09-03,41,654
2023-09-03,42,0
2023-09-03,43,55
2023-09-03,44,267
2023-09-03,45,38
2023-09-03,46,135
2023-09-03,47,82
2023-09-03,48,96
2023-09-03,49,14
2023-09-03,99,2072
2023-09-04,11,2981
2023-09-04,26,977
2023-09-04,27,808
2023-09-04,28,995
2023-09-04,29,602
2023-09-04,30,516
2023-09-04,31,411
2023-09-04,41,4487
2023-09-04,42,0
2023-09-04,43,679
2023-09-04,44,1188
2023-09-04,45,814
2023-09-04,46,1021
2023-09-04,47,975
2023-09-04,48,1202
2023-09-04,49,277
2023-09-04,99,18333
2023-09-05,11,2086
2023-09-05,26,714
2023-09-05,27,603
2023-09-05,28,724
2023-09-05,29,458
2023-09-05,30,351
2023-09-05,31,291
2023-09-05,41,3163
2023-09-05,42,0
2023-09-05,43,489
2023-09-05,44,851
2023-09-05,45,621
2023-09-05,46,699
2023-09-05,47,660
2023-09-05,48,838
2023-09-05,49,240
2023-09-05,99,13084
2023-09-06,11,1912
2023-09-06,26,673
2023-09-06,27,556
2023-09-06,28,643
2023-09-06,29,358
2023-09-06,30,356
2023-09-06,31,236
2023-09-06,41,2913
2023-09-06,42,0
2023-09-06,43,448
2023-09-06,44,737
2023-09-06,45,550
2023-09-06,46,639
2023-09-06,47,650
2023-09-06,48,766
2023-09-06,49,172
2023-09-06,99,11880
2023-09-07,11,2068
2023-09-07,26,693
2023-09-07,27,625
2023-09-07,28,715
2023-09-07,29,410
2023-09-07,30,342
2023-09-07,31,263
2023-09-07,41,2951
2023-09-07,42,0
2023-09-07,43,482
2023-09-07,44,851
2023-09-07,45,593
2023-09-07,46,682
2023-09-07,47,660
2023-09-07,48,849
2023-09-07,49,252
2023-09-07,99,12730
2023-09-08,11,2522
2023-09-08,26,785
2023-09-08,27,670
2023-09-08,28,804
2023-09-08,29,504
2023-09-08,30,365
2023-09-08,31,311
2023-09-08,41,3742
2023-09-08,42,0
2023-09-08,43,510
2023-09-08,44,920
2023-09-08,45,679
2023-09-08,46,790
2023-09-08,47,782
2023-09-08,48,996
2023-09-08,49,278
2023-09-08,99,14962
2023-09-09,11,1938
2023-09-09,26,525
2023-09-09,27,509
2023-09-09,28,677
2023-09-09,29,387
2023-09-09,30,312
2023-09-09,31,279
2023-09-09,41,2942
2023-09-09,42,0
2023-09-09,43,411
2023-09-09,44,767
2023-09-09,45,423
2023-09-09,46,563
2023-09-09,47,591
2023-09-09,48,730
2023-09-09,49,148
2023-09-09,99,11406
2023-09-10,11,226
2023-09-10,26,48
2023-09-10,27,75
2023-09-10,28,201
2023-09-10,29,37
2023-09-10,30,61
2023-09-10,31,13
2023-09-10,41,673
2023-09-10,43,57
2023-09-10,44,243
2023-09-10,45,26
2023-09-10,46,123
2023-09-10,47,72
2023-09-10,48,96
2023-09-10,49,21
2023-09-10,99,2004
2023-09-11,11,3112
2023-09-11,26,1011
2023-09-11,27,829
2023-09-11,28,1061
2023-09-11,29,623
2023-09-11,30,475
2023-09-11,31,367
2023-09-11,41,4631
2023-09-11,42,0
2023-09-11,43,662
2023-09-11,44,1275
2023-09-11,45,774
2023-09-11,46,1016
2023-09-11,47,1018
2023-09-11,48,1242
2023-09-11,49,337
2023-09-11,99,18823
2023-09-12,11,2244
2023-09-12,26,676
2023-09-12,27,646
2023-09-12,28,744
2023-09-12,29,417
2023-09-12,30,365
2023-09-12,31,294
2023-09-12,41,3329
2023-09-12,42,0
2023-09-12,43,553
2023-09-12,44,859
2023-09-12,45,557
2023-09-12,46,653
2023-09-12,47,683
2023-09-12,48,938
2023-09-12,49,227
2023-09-12,99,13488
2023-09-13,11,1870
2023-09-13,26,638
2023-09-13,27,541
2023-09-13,28,605
2023-09-13,29,399
2023-09-13,30,324
2023-09-13,31,248
2023-09-13,41,2790
2023-09-13,42,0
2023-09-13,43,432
2023-09-13,44,771
2023-09-13,45,519
2023-09-13,46,635
2023-09-13,47,610
2023-09-13,48,817
2023-09-13,49,151
2023-09-13,99,11604
2023-09-14,11,2126
2023-09-14,26,727
2023-09-14,27,589
2023-09-14,28,789
2023-09-14,29,409
2023-09-14,30,326
2023-09-14,31,312
2023-09-14,41,3172
2023-09-14,42,0
2023-09-14,43,550
2023-09-14,44,815
2023-09-14,45,543
2023-09-14,46,659
2023-09-14,47,650
2023-09-14,48,801
2023-09-14,49,253
2023-09-14,99,12985
2023-09-15,11,2480
2023-09-15,26,692
2023-09-15,27,649
2023-09-15,28,880
2023-09-15,29,442
2023-09-15,30,373
2023-09-15,31,296
2023-09-15,41,3749
2023-09-15,42,0
2023-09-15,43,564
2023-09-15,44,967
2023-09-15,45,662
2023-09-15,46,730
2023-09-15,47,774
2023-09-15,48,1001
2023-09-15,49,243
2023-09-15,99,14852
2023-09-16,11,1862
2023-09-16,26,476
2023-09-16,27,528
2023-09-16,28,650
2023-09-16,29,392
2023-09-16,30,286
2023-09-16,31,251
2023-09-16,41,2911
2023-09-16,42,0
2023-09-16,43,390
2023-09-16,44,733
2023-09-16,45,415
2023-09-16,46,542
2023-09-16,47,617
2023-09-16,48,608
2023-09-16,49,166
2023-09-16,99,11030
2023-09-17,11,186
2023-09-17,26,59
2023-09-17,27,76
2023-09-17,28,186
2023-09-17,29,53
2023-09-17,30,62
2023-09-17,31,9
2023-09-17,41,693
2023-09-17,42,0
2023-09-17,43,62
2023-09-17,44,255
2023-09-17,45,39
2023-09-17,46,143
2023-09-17,47,67
2023-09-17,48,125
2023-09-17,49,15
2023-09-17,99,2069
2023-09-18,11,2962
2023-09-18,26,992
2023-09-18,27,804
2023-09-18,28,1032
2023-09-18,29,636
2023-09-18,30,485
2023-09-18,31,416
2023-09-18,41,4480
2023-09-18,42,0
2023-09-18,43,708
2023-09-18,44,1260
2023-09-18,45,831
2023-09-18,46,969
2023-09-18,47,1031
2023-09-18,48,1258
2023-09-18,49,288
2023-09-18,99,18534
2023-09-19,11,2265
2023-09-19,26,696
2023-09-19,27,634
2023-09-19,28,797
2023-09-19,29,477
2023-09-19,30,378
2023-09-19,31,276
2023-09-19,41,3438
2023-09-19,42,0
2023-09-19,43,535
2023-09-19,44,878
2023-09-19,45,616
2023-09-19,46,680
2023-09-19,47,725
2023-09-19,48,958
2023-09-19,49,227
2023-09-19,99,13912
2023-09-20,11,1880
2023-09-20,26,702
2023-09-20,27,498
2023-09-20,28,650
2023-09-20,29,375
2023-09-20,30,334
2023-09-20,31,270
2023-09-20,41,2813
2023-09-20,42,0
2023-09-20,43,395
2023-09-20,44,689
2023-09-20,45,518
2023-09-20,46,712
2023-09-20,47,654
2023-09-20,48,837
2023-09-20,49,193
2023-09-20,99,11733
2023-09-21,11,2321
2023-09-21,26,793
2023-09-21,27,616
2023-09-21,28,826
2023-09-21,29,467
2023-09-21,30,327
2023-09-21,31,302
2023-09-21,41,3400
2023-09-21,42,0
2023-09-21,43,634
2023-09-21,44,936
2023-09-21,45,696
2023-09-21,46,748
2023-09-21,47,747
2023-09-21,48,976
2023-09-21,49,256
2023-09-21,99,14342
2023-09-22,11,2889
2023-09-22,26,857
2023-09-22,27,720
2023-09-22,28,959
2023-09-22,29,577
2023-09-22,30,418
2023-09-22,31,369
2023-09-22,41,4069
2023-09-22,42,0
2023-09-22,43,615
2023-09-22,44,1052
2023-09-22,45,735
2023-09-22,46,867
2023-09-22,47,829
2023-09-22,48,1090
